t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
63,1,MS,roots,16.658572059967153,70.64236100453039,897.2439610241049,126.61465344045511,2.5069166702874583,NA,0.10356503877166265,0.037475841529028595,0.020941642617452818,20.94643580567826,0.9061990919461573,0.009773752620013823,NA,NA,2.8430512145377698,1.3734951828710997,NA,NA,NA,5.275202299524736,3.673415676107355,7.266875114829669,2.9162276194233363,NA,1.0509811464069152,NA,NA,2.612254204562864,83.29286029983575,3.4596855991715354,NA,40.69575795117281,1.2343490078811414,0.49237735841439173,441.78261138231426,NA,1.7244872043425762e-07,1.2616102629912622e-07,0.023563525842978578,NA,NA,748.1062631707796,738.8209450950174
64,1,MS,grains,NA,NA,NA,NA,NA,0.1025025429704047,NA,NA,NA,NA,NA,NA,0.0019083880561246694,1.3792883767695214e-06,NA,NA,0.0,5.980993947021659,NA,NA,NA,NA,NA,0.45507947821688466,NA,0.0,14.643123111673715,NA,NA,NA,0.0,NA,NA,NA,NA,136.31343258033354,NA,NA,NA,0.0,2949.0092617280325,NA,NA
64,1,MS,phloem,NA,91.05313789800417,NA,285.65773946556953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.22641153596607,NA,NA,NA,NA,NA,NA,NA,NA,NA,7343.656660922721,NA
64,1,MS,roots,16.721833202233096,68.2513981013345,899.9710160495716,124.0260095818844,2.5013691933058664,NA,0.08063090442532093,0.03029084478975469,0.016838005812429068,20.780244991467047,0.8971959077368505,0.009767331659856826,NA,NA,2.830112962037477,1.3422939607904323,NA,NA,NA,5.27166305754498,3.6245440646475635,7.283558578175298,2.904905314158349,NA,1.0223804208368534,NA,NA,2.5984085056402337,83.60916601116547,3.381093100227789,NA,39.29198892911735,1.2307912382090522,0.4920470122934594,442.8280495979007,NA,1.723320754450371e-07,1.2645066975998786e-07,0.019000882081317744,NA,NA,732.3195295373541,736.9585360617477
65,1,MS,grains,NA,NA,NA,NA,NA,0.102809729280977,NA,NA,NA,NA,NA,NA,0.001914753584642419,1.3806497418290315e-06,NA,NA,0.0,6.00451753351856,NA,NA,NA,NA,NA,0.45445473335207426,NA,0.0,14.700715340683368,NA,NA,NA,0.0,NA,NA,NA,NA,136.76811318874422,NA,NA,NA,0.0,2957.6886268555036,NA,NA
65,1,MS,phloem,NA,91.69543375419525,NA,289.2012474433152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.8666053390761,NA,NA,NA,NA,NA,NA,NA,NA,NA,7435.73184174767,NA
65,1,MS,roots,16.76823378853202,68.10786689814567,902.1749778756038,127.5188585655611,2.536259697228265,NA,0.08046133939004961,0.030365024807115608,0.017072871784799777,20.651982181500344,0.8732021534988791,0.009767331659856826,NA,NA,2.8449724595003114,1.3611821899788126,NA,NA,NA,5.27166305754498,3.6773984468716097,7.283558578175298,2.9201575085846923,NA,1.0610903231850304,NA,NA,2.591847756572614,83.84116894266009,3.4286705037249687,NA,39.20935873246842,1.2479590064214818,0.4920470122934594,443.91250242960865,NA,1.723320754450371e-07,1.2645066975998786e-07,0.019000882081317744,NA,NA,752.9432804190786,736.8759058650988
66,1,MS,grains,NA,NA,NA,NA,NA,0.10311792579447103,NA,NA,NA,NA,NA,NA,0.001921122928040159,1.3814512207797204e-06,NA,NA,0.0,6.0257002512381215,NA,NA,NA,NA,NA,0.4558697282114236,NA,0.0,14.75257647716919,NA,NA,NA,0.0,NA,NA,NA,NA,137.2230662885828,NA,NA,NA,0.0,2966.4007303940934,NA,NA
66,1,MS,phloem,NA,92.33083024206461,NA,291.3254842997578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.4139127914389,NA,NA,NA,NA,NA,NA,NA,NA,NA,7488.875077823415,NA
66,1,MS,roots,16.79562888878071,67.21501335199981,905.4534462398107,124.93971078805117,2.8403268244837983,NA,0.03649808245067229,0.014007568929904549,0.00878809925405625,20.463614943229647,0.8809812769468409,0.009760973008512969,NA,NA,2.8322313498685654,1.3289244633037873,NA,NA,NA,5.2681574446182085,3.6332989363580395,7.3020097755926425,2.9090141560227543,NA,1.0343876922982367,NA,NA,2.595010704915726,83.97814444390355,3.347416784140522,NA,38.66961531595972,1.3966449523976352,0.4917198050444289,445.229392061846,NA,1.7221645430271077e-07,1.267710030484834e-07,0.008739295829951498,NA,NA,737.2239627720943,735.8819730668861
67,1,MS,grains,NA,NA,NA,NA,NA,0.10342722667849963,NA,NA,NA,NA,NA,NA,0.0019275261170239402,1.3816565290686931e-06,NA,NA,0.0,6.044353387336867,NA,NA,NA,NA,NA,0.4590575872917201,NA,0.0,14.798244500031636,NA,NA,NA,0.0,NA,NA,NA,NA,137.68043693028145,NA,NA,NA,0.0,2975.141350797061,NA,NA
67,1,MS,phloem,NA,92.86416437880364,NA,291.8742618827455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.77999318064803,NA,NA,NA,NA,NA,NA,NA,NA,NA,7503.928372310901,NA
67,1,MS,roots,16.802655748577273,68.51732395686483,908.2022658481095,128.44896087411888,3.1142423785895312,NA,0.03720524350684627,0.01405009378891196,0.009635606328228425,20.31317288607902,0.8738810921012228,0.009760973008512969,NA,NA,2.8469805599525464,1.345900145832921,NA,NA,NA,5.2681574446182085,3.6901209279035374,7.3020097755926425,2.924163222473998,NA,1.0711391096541734,NA,NA,2.606182986103096,84.01327874288636,3.390176689755468,NA,39.418850458535594,1.5313346552611429,0.4917198050444289,446.58104110374103,NA,1.7221645430271077e-07,1.267710030484834e-07,0.008739295829951498,NA,NA,757.9307759901745,736.631208209462
68,1,MS,grains,NA,NA,NA,NA,NA,0.10373769712566157,NA,NA,NA,NA,NA,NA,0.0019339818523784035,1.3815299550138496e-06,NA,NA,0.0,6.061608678177664,NA,NA,NA,NA,NA,0.4633203543962225,NA,0.0,14.84049021209014,NA,NA,NA,0.0,NA,NA,NA,NA,138.14156088417167,NA,NA,NA,0.0,2983.9080776253854,NA,NA
68,1,MS,phloem,NA,93.35128029396138,NA,291.5357116592964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.9566556299503,NA,NA,NA,NA,NA,NA,NA,NA,NA,7493.802991785695,NA
68,1,MS,roots,16.798323190341335,68.5022179685621,911.7998321784283,125.85311268037184,3.5580589592060403,NA,0.020576620735629613,0.007803003665970356,0.006089833782068609,20.114022208626164,0.8914792116610216,0.009754677743898557,NA,NA,2.83432339407876,1.3131537655847931,NA,NA,NA,5.264686037537488,3.6485601688368803,7.320954946816625,2.913082466961194,NA,1.0459500508428259,NA,NA,2.622219664775841,83.99161595170668,3.3076921047475896,NA,39.38419081343404,1.7484151949191373,0.49139579050406906,448.0545993147963,NA,1.721019317655501e-07,1.2709991227112198e-07,0.004837582342955141,NA,NA,742.1242775156279,736.1468868061881
69,1,MS,grains,NA,NA,NA,NA,NA,0.10404935580627339,NA,NA,NA,NA,NA,NA,0.0019405017729334467,1.3811035501576732e-06,NA,NA,0.0,6.077589789107022,NA,NA,NA,NA,NA,0.4681502657382376,NA,0.0,14.879616380227533,NA,NA,NA,0.0,NA,NA,NA,NA,138.60726949524621,NA,NA,NA,0.0,2992.6986805685624,NA,NA
69,1,MS,phloem,NA,93.71007536927426,NA,290.4005022835433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.89043520921408,NA,NA,NA,NA,NA,NA,NA,NA,NA,7465.721634882166,NA
69,1,MS,roots,16.783738188893278,70.68405903623622,914.8633839149423,129.35726291747974,3.972240481914155,NA,0.021231999750883617,0.00782922093930961,0.006798730587269199,19.952474571767493,0.8941779892216265,0.009754677743898557,NA,NA,2.84887446221025,1.3287358966265725,NA,NA,NA,5.264686037537488,3.707516409500003,7.320954946816625,2.9280378744979467,NA,1.080602148956438,NA,NA,2.6402937053042637,83.91869094446638,3.3469418051047164,NA,40.63860340739267,1.9519422516824705,0.49139579050406906,449.5600157421107,NA,1.721019317655501e-07,1.2709991227112198e-07,0.004837582342955141,NA,NA,762.787373625332,737.4012994001467
70,1,MS,grains,NA,NA,NA,NA,NA,0.10436221570465981,NA,NA,NA,NA,NA,NA,0.0019470915558263216,1.3805763494337762e-06,NA,NA,0.0,6.0931615415920115,NA,NA,NA,NA,NA,0.47324163019580356,NA,0.0,14.917740325966646,NA,NA,NA,0.0,NA,NA,NA,NA,139.0779682733087,NA,NA,NA,0.0,3001.512200982209,NA,NA
70,1,MS,phloem,NA,94.03410128115523,NA,289.0081535123157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.65384517880176,NA,NA,NA,NA,NA,NA,NA,NA,NA,7428.388892453115,NA
70,1,MS,roots,16.765728065252702,70.86424228104221,918.4770108414336,126.73049113344791,4.379514071170871,NA,0.017630147946637382,0.006510134827545242,0.006208370323027311,19.75624474373392,0.9140565462052014,0.009748443894917734,NA,NA,2.8362343175257014,1.2963109434884825,NA,NA,NA,5.261247779781517,3.666280776961855,7.339175573520934,2.91695149119876,NA,1.0566180545261843,NA,NA,2.6593305378861385,83.82864032626351,3.2652668601725,NA,40.71558882686519,2.1506693034204356,0.49107487005868894,451.04097875085006,NA,1.7198852667642417e-07,1.2741624259584955e-07,0.004009327024869193,NA,NA,746.8099135899812,737.0330098924177
71,1,MS,grains,NA,NA,NA,NA,NA,0.10467626194061608,NA,NA,NA,NA,NA,NA,0.001953752680455224,1.3799310522592674e-06,NA,NA,0.0,6.108241640572981,NA,NA,NA,NA,NA,0.4783416048739411,NA,0.0,14.954660568299364,NA,NA,NA,0.0,NA,NA,NA,NA,139.55376288965886,NA,NA,NA,0.0,3010.3477802619027,NA,NA
71,1,MS,phloem,NA,94.25918321175716,NA,287.3205516964678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.24905109344792,NA,NA,NA,NA,NA,NA,NA,NA,NA,7385.985941190285,NA
71,1,MS,roots,16.743717433704287,73.25056122542254,921.5552349582262,130.22014750169924,4.770890595535609,NA,0.018223834616854465,0.006531953178786677,0.006763183108078141,19.596904050795242,0.9183099193829881,0.009748443894917734,NA,NA,2.850556824507044,1.3113166024277687,NA,NA,NA,5.261247779781517,3.7253518797103617,7.339175573520934,2.931681606351368,NA,1.089220709630635,NA,NA,2.677832984645501,83.71858716852142,3.30306448974249,NA,42.08666650753548,2.3428644792668702,0.49107487005868894,452.55261725901545,NA,1.7198852667642417e-07,1.2741624259584955e-07,0.004009327024869193,NA,NA,767.3741041610431,738.404087573088
72,1,MS,grains,NA,NA,NA,NA,NA,0.1049914936927349,NA,NA,NA,NA,NA,NA,0.0019604855836417006,1.3792748425914557e-06,NA,NA,0.0,6.1233009916514325,NA,NA,NA,NA,NA,0.48347744071675813,NA,0.0,14.99153001404316,NA,NA,NA,0.0,NA,NA,NA,NA,140.03468454583574,NA,NA,NA,0.0,3019.205283963296,NA,NA
72,1,MS,phloem,NA,94.47538784840887,NA,285.62291244812167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.74573458912332,NA,NA,NA,NA,NA,NA,NA,NA,NA,7340.943934277176,NA
72,1,MS,roots,16.72137273570861,73.23892077106952,925.0162483326386,127.55839977128117,5.014908116347331,NA,0.02031071126328814,0.007308452710115781,0.00792444865265121,19.410652760880286,0.9360723502260192,0.00974226805408401,NA,NA,2.8379089832583526,1.2796524769608189,NA,NA,NA,5.257840845374888,3.6832498453720244,7.356095112587229,2.920565036036112,NA,1.066253560353078,NA,NA,2.6963246873262405,83.60686367854305,3.2233059873068486,NA,42.05272939880364,2.4611006269411115,0.49075687327521444,453.958081760495,NA,1.7187620452054113e-07,1.277099845935283e-07,0.004472055536354607,NA,NA,751.2019371809253,737.929018976233
73,1,MS,grains,NA,NA,NA,NA,NA,0.10530789543325615,NA,NA,NA,NA,NA,NA,0.0019672898994383074,1.378549876211484e-06,NA,NA,0.0,6.1380806825210374,NA,NA,NA,NA,NA,0.48855618707685144,NA,0.0,15.027714774448054,NA,NA,NA,0.0,NA,NA,NA,NA,140.52070710273625,NA,NA,NA,0.0,3028.0842841873846,NA,NA
73,1,MS,phloem,NA,94.61968300724024,NA,283.76872604345454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.14303775553208,NA,NA,NA,NA,NA,NA,NA,NA,NA,7294.38706622237,NA
73,1,MS,roots,16.69673140200909,75.4405020257382,927.9421901093563,131.03081127918006,5.261836453984827,NA,0.020921256595134514,0.007331570257668312,0.008314639437226962,19.260397700396496,0.9372753951441813,0.00974226805408401,NA,NA,2.8520034421028826,1.2945587330706014,NA,NA,NA,5.257840845374888,3.7412904348070595,7.356095112587229,2.9350700056972325,NA,1.0969597761594414,NA,NA,2.7140824645813453,83.48365701004545,3.2608532319158727,NA,43.3168455241826,2.5822824058431357,0.49075687327521444,455.3940077982223,NA,1.7187620452054113e-07,1.277099845935283e-07,0.004472055536354607,NA,NA,771.6512549530213,739.1931351016119
74,1,MS,grains,NA,NA,NA,NA,NA,0.10562546992704086,NA,NA,NA,NA,NA,NA,0.0019741655988526102,1.3778434894754102e-06,NA,NA,0.0,6.152968166188749,NA,NA,NA,NA,NA,0.4936606258457011,NA,0.0,15.06416344135866,NA,NA,NA,0.0,NA,NA,NA,NA,141.01182848947218,NA,NA,NA,0.0,3036.984880202193,NA,NA
74,1,MS,phloem,NA,94.77682013724052,NA,281.9832286380785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.4887809076635,NA,NA,NA,NA,NA,NA,NA,NA,NA,7247.022800234971,NA
74,1,MS,roots,16.67276650616004,75.41607356703025,931.3275148093987,128.33384069801772,5.4530420237355415,NA,0.020457885560801803,0.007197673535365677,0.008428660302065868,19.08051999675033,0.9552895121750672,0.00973614646811719,NA,NA,2.839340861855758,1.2634095611556857,NA,NA,NA,5.254463223106627,3.6988293207157152,7.371571811788317,2.92391693515288,NA,1.0749116799062552,NA,NA,2.7318770073261605,83.36383253080021,3.1823918417019788,NA,43.27500144641524,2.67439872277505,0.4904416124310344,456.76176806450957,NA,1.7176490564632505e-07,1.2797867728799163e-07,0.004377235354648653,NA,NA,755.2830691368399,738.7140348833574
75,1,MS,grains,NA,NA,NA,NA,NA,0.1059442047333749,NA,NA,NA,NA,NA,NA,0.001981112284873514,1.3770805207300253e-06,NA,NA,0.0,6.167626830396736,NA,NA,NA,NA,NA,0.4987134011081002,NA,0.0,15.100051895109246,NA,NA,NA,0.0,NA,NA,NA,NA,141.50802034810815,NA,NA,NA,0.0,3045.9067546238907,NA,NA
75,1,MS,phloem,NA,94.87386970585578,NA,280.0777649133764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.76558137634166,NA,NA,NA,NA,NA,NA,NA,NA,NA,7199.069865931592,NA
75,1,MS,roots,16.646931674117365,77.61097520194515,934.1771790065897,131.78809554511662,5.6546188773089705,NA,0.021053289754370638,0.0072196968861747614,0.008740233698370965,18.935889230509105,0.955841254935993,0.00973614646811719,NA,NA,2.8532176570982064,1.2780189548028464,NA,NA,NA,5.254463223106627,3.7563575489464514,7.371571811788317,2.938207081559791,NA,1.1039292833951333,NA,NA,2.7490130401148427,83.23465837058683,3.2191913219215276,NA,44.5344726298528,2.773260399870377,0.4904416124310344,458.15936196826686,NA,1.7176490564632505e-07,1.2797867728799163e-07,0.004377235354648653,NA,NA,775.6123929403466,739.9735060667949
76,1,MS,grains,NA,NA,NA,NA,NA,0.10626410459551566,NA,NA,NA,NA,NA,NA,0.0019881299252079436,1.3763421425442877e-06,NA,NA,0.0,6.182419333340664,NA,NA,NA,NA,NA,0.5037711279035872,NA,0.0,15.13626802300645,NA,NA,NA,0.0,NA,NA,NA,NA,142.009280371996,NA,NA,NA,0.0,3054.8500734760264,NA,NA
76,1,MS,phloem,NA,94.984895145383,NA,278.25610334491284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.00000741592746,NA,NA,NA,NA,NA,NA,NA,NA,NA,7150.929662674994,NA
76,1,MS,roots,16.62197847222596,78.00351708438282,937.6643787724862,129.05647848002783,6.0132070224412235,NA,0.01474131101426241,0.005048498429051253,0.0064751667853899415,18.75495242796579,0.9795389406869588,0.009730075393761936,NA,NA,2.840537447515183,1.2468932621855975,NA,NA,NA,5.251112907137515,3.714770654563478,7.385605897760273,2.9270154679511577,NA,1.0827351018838935,NA,NA,2.766095589155401,83.10989236112978,3.140789073515359,NA,44.731180316727716,2.947246545214989,0.49012890030492823,459.57641082286233,NA,1.7165456435086203e-07,1.2822232461389367e-07,0.003051420050532099,NA,NA,759.0517184957122,739.7365655854373
77,1,MS,grains,NA,NA,NA,NA,NA,0.10658515433156734,NA,NA,NA,NA,NA,NA,0.0019952175742555516,1.3755552564808965e-06,NA,NA,0.0,6.197016704550617,NA,NA,NA,NA,NA,0.5087332693588783,NA,0.0,15.172006414589438,NA,NA,NA,0.0,NA,NA,NA,NA,142.5155410182537,NA,NA,NA,0.0,3063.814562460198,NA,NA
77,1,MS,phloem,NA,95.03509191138943,NA,276.33856151379615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.15885534774839,NA,NA,NA,NA,NA,NA,NA,NA,NA,7102.6368799920865,NA
77,1,MS,roots,16.595438826920155,80.6212045449976,940.6131627499469,132.4919735058375,6.370121724726151,NA,0.015236008515572682,0.005064375038651492,0.006859501170823168,18.608757359104164,0.9845846710232385,0.009730075393761936,NA,NA,2.8542086082364793,1.2607402570893869,NA,NA,NA,5.251112907137515,3.7730702797251463,7.385605897760273,2.941102836850689,NA,1.1102789603567296,NA,NA,2.7823122466999104,82.97719413460078,3.175668153877549,NA,46.23229532013107,3.1221807557485612,0.49012890030492823,461.021695070972,NA,1.7165456435086203e-07,1.2822232461389367e-07,0.003051420050532099,NA,NA,779.2577432837498,741.2376805888407
78,1,MS,grains,NA,NA,NA,NA,NA,0.10690737704413976,NA,NA,NA,NA,NA,NA,0.0020023772837285537,1.374836440653828e-06,NA,NA,0.0,6.211944229116382,NA,NA,NA,NA,NA,0.5140727286808453,NA,0.0,15.208553112664243,NA,NA,NA,0.0,NA,NA,NA,NA,143.02694883775385,NA,NA,NA,0.0,3072.8004887927586,NA,NA
78,1,MS,phloem,NA,95.20180649767457,NA,274.6079705298577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.52767312114963,NA,NA,NA,NA,NA,NA,NA,NA,NA,7056.707316126472,NA
78,1,MS,roots,16.57124254571085,80.67026504693912,943.8958651885177,129.72664302284926,6.503560026882236,NA,0.019167718346819497,0.006389603399604422,0.008805032586724732,18.439149441076292,1.004717562052421,0.009724051163063768,NA,NA,2.8415045412110227,1.2304800472839417,NA,NA,NA,5.247787931967604,3.730140266543721,7.398223717645276,2.9298671795109676,NA,1.089782036892184,NA,NA,2.8006687454088,82.85621272855424,3.099445962931843,NA,46.231137261250026,3.1855643645832927,0.48981855344086545,462.3377072854539,NA,1.7154511510672487e-07,1.2844138398689716e-07,0.003838946737968765,NA,NA,762.5101995382988,740.8062203372335
79,1,MS,grains,NA,NA,NA,NA,NA,0.10723078886849603,NA,NA,NA,NA,NA,NA,0.0020096102631384635,1.3741665881660625e-06,NA,NA,0.0,6.227118441036399,NA,NA,NA,NA,NA,0.5191528665855787,NA,0.0,15.245703769433941,NA,NA,NA,0.0,NA,NA,NA,NA,143.54359022417597,NA,NA,NA,0.0,3081.8080938669113,NA,NA
79,1,MS,phloem,NA,95.3512926391423,NA,273.01305911889926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.93397050501645,NA,NA,NA,NA,NA,NA,NA,NA,NA,7016.654957010954,NA
79,1,MS,roots,16.54873516857257,82.95073636736764,946.6405934474267,133.14436996631335,6.656934376680992,NA,0.019709571431627628,0.006408183547755207,0.009012682880158432,18.303441374524585,1.005233284979107,0.009724051163063768,NA,NA,2.854983028457366,1.2444184071267588,NA,NA,NA,5.247787931967604,3.7870325583777396,7.398223717645276,2.9437648090377846,NA,1.1159599767715869,NA,NA,2.817621092164582,82.74367584286284,3.134555181679493,NA,47.53804734235277,3.2606899667366527,0.48981855344086545,463.68212611082095,NA,1.7154511510672487e-07,1.2844138398689716e-07,0.003838946737968765,NA,NA,782.5989923483402,742.1131304183363
80,1,MS,grains,NA,NA,NA,NA,NA,0.10755537791574842,NA,NA,NA,NA,NA,NA,0.002016910024428569,1.37378182276883e-06,NA,NA,0.0,6.243616777506817,NA,NA,NA,NA,NA,0.5233937625666584,NA,0.0,15.286096248378758,NA,NA,NA,0.0,NA,NA,NA,NA,144.06500174489778,NA,NA,NA,0.0,3090.8385715963764,NA,NA
80,1,MS,phloem,NA,95.55715421535534,NA,272.10459160979894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.4058468828703,NA,NA,NA,NA,NA,NA,NA,NA,NA,6992.022220383466,NA
80,1,MS,roots,16.535824587969934,82.31052490678816,949.5858920636811,130.35009022167026,6.430427486935956,NA,0.02952089918309879,0.009702895355632467,0.01314125778809233,18.14986680099838,1.0180626567312516,0.009718070296374047,NA,NA,2.84226616584585,1.2153600736672807,NA,NA,NA,5.2444864329714935,3.741835452847107,7.409496896479826,2.932497387195496,NA,1.096081941244022,NA,NA,2.8309214163026635,82.67912293984966,3.061360387071236,NA,47.14147361442285,3.1477611171428497,0.48951039779825445,464.8321677677028,NA,1.714364937043029e-07,1.2863709889721923e-07,0.005798326572021673,NA,NA,765.692694209378,741.2893519268548
81,1,MS,grains,NA,NA,NA,NA,NA,0.10788107420260024,NA,NA,NA,NA,NA,NA,0.0020242587803627962,1.3737115891574305e-06,NA,NA,0.0,6.261588863847324,NA,NA,NA,NA,NA,0.5262202061556162,NA,0.0,15.33009687355724,NA,NA,NA,0.0,NA,NA,NA,NA,144.58991288305688,NA,NA,NA,0.0,3099.893948821284,NA,NA
81,1,MS,phloem,NA,95.73926255633017,NA,271.93936086302705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.89387817809848,NA,NA,NA,NA,NA,NA,NA,NA,NA,6988.702350886226,NA
81,1,MS,roots,16.53346933382633,83.9071475793116,951.9955121329158,133.75828062160087,6.2804697055618535,NA,0.03009353235488807,0.00972751692127916,0.012834803222455594,18.029252940506737,1.0112228856567484,0.009718070296374047,NA,NA,2.8555927519911872,1.229810215546337,NA,NA,NA,5.2444864329714935,3.7963999989505677,7.409496896479826,2.946247042143736,NA,1.121056824154504,NA,NA,2.8376355717362203,82.66734666913165,3.0977587293358617,NA,48.05590279190883,3.074355223929469,0.48951039779825445,466.01170184633656,NA,1.714364937043029e-07,1.2863709889721923e-07,0.005798326572021673,NA,NA,785.7128298706847,742.2037811043408
82,1,MS,grains,NA,NA,NA,NA,NA,0.10820782515705131,NA,NA,NA,NA,NA,NA,0.0020316399193333968,1.3739424880069949e-06,NA,NA,0.0,6.280990686609092,NA,NA,NA,NA,NA,0.5280536856666794,NA,0.0,15.377597887905017,NA,NA,NA,0.0,NA,NA,NA,NA,145.11713709524264,NA,NA,NA,0.0,3108.976544614113,NA,NA
82,1,MS,phloem,NA,95.96763530841578,NA,272.48326305282677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.42392787900266,NA,NA,NA,NA,NA,NA,NA,NA,NA,7001.451908978262,NA
82,1,MS,roots,16.541214045995485,82.97189205550693,954.7583924032996,130.9489132494637,6.0034689439962285,NA,0.03452412310210249,0.011318217382070964,0.014233667301655763,17.884997142813884,1.0218828071408745,0.009712130165071315,NA,NA,2.842914395982985,1.2015738095788524,NA,NA,NA,5.24120700140949,3.750311231727134,7.419762337651924,2.9350014829494504,NA,1.1018689924869969,NA,NA,2.840056394392862,82.70607022997743,3.0266342810550437,NA,47.49054163932959,2.9369228336540196,0.48920430188800934,467.07191282737426,NA,1.7132863922938904e-07,1.2881531836201259e-07,0.006731188895015972,NA,NA,768.7292602703685,741.2141248587093
83,1,MS,grains,NA,NA,NA,NA,NA,0.10853557903851141,NA,NA,NA,NA,NA,NA,0.0020390408843047585,1.3743222566685377e-06,NA,NA,0.0,6.301138963146404,NA,NA,NA,NA,NA,0.5291260131781976,NA,0.0,15.426926427013608,NA,NA,NA,0.0,NA,NA,NA,NA,145.64577745033992,NA,NA,NA,0.0,3118.087711993332,NA,NA
83,1,MS,phloem,NA,96.17125946114328,NA,273.3821876964922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.96734910085573,NA,NA,NA,NA,NA,NA,NA,NA,NA,7025.520336002597,NA
83,1,MS,roots,16.55396220830688,84.27616981610358,956.9868060004649,134.36096418364465,5.815048824469781,NA,0.035066825514336854,0.011344634190459932,0.013786940697538037,17.772974297770997,1.0123676360959695,0.009712130165071315,NA,NA,2.856147364446689,1.216222145578242,NA,NA,NA,5.24120700140949,3.8038566526592152,7.419762337651924,2.948663090952728,NA,1.1258397383697685,NA,NA,2.83891028683657,82.76981104153441,3.0635318528419195,NA,48.23706984019826,2.8447469006194286,0.48920430188800934,468.16206234549327,NA,1.7132863922938904e-07,1.2881531836201259e-07,0.006731188895015972,NA,NA,788.7595402135166,741.9606530595779
