t,species,metamer,organ,Eabs_diffuse,Eabs_direct,plant
281,Caphorn,3,blade,0.0665935156806,0.0265358727611,1
281,Caphorn,3,sheath,0.0112972974836,0.00148048935095,1
281,Caphorn,4,blade,0.212030365484,0.247121498932,1
281,Caphorn,4,internode,0.0181358413242,0.00386202793571,1
281,Caphorn,4,sheath,0.0404365471646,0.018211943286,1
281,Caphorn,5,internode,0.0641657366143,0.0580099832345,1
281,Caphorn,6,internode,0.192153755381,0.324967621125,1
281,Soissons,1,blade,0.0165471880799,0.000916357603238,2
281,Soissons,1,sheath,0.00676865504899,0.000102893604756,2
281,Soissons,2,blade,0.0342091651941,0.0042420402074,2
281,Soissons,2,sheath,0.00461994415031,0.000446481221443,2
281,Soissons,3,blade,0.0854530427094,0.0143071069614,2
281,Soissons,3,sheath,0.0109606692747,0.00262970387181,2
281,Soissons,4,blade,0.234673593512,0.158722863532,2
281,Soissons,4,internode,0.0182415869887,0.00299774140458,2
281,Soissons,4,sheath,0.0380783281145,0.0211138198196,2
281,Soissons,5,internode,0.0733933517519,0.0546143050624,2
281,Soissons,6,internode,0.192393980322,0.318176196347,2
282,Caphorn,1,blade,0.0174869550714,0.0,1
282,Caphorn,1,sheath,0.00760363804634,0.0,1
282,Caphorn,2,blade,0.0271128196312,8.15517414139e-05,1
282,Caphorn,2,sheath,0.00512673906836,0.0,1
282,Caphorn,3,blade,0.0665935156806,0.00519265919805,1
282,Caphorn,3,sheath,0.0112972974836,9.93644698129e-06,1
282,Caphorn,4,blade,0.212030365484,0.214484750551,1
282,Caphorn,4,internode,0.0181358413242,0.000187389701666,1
282,Caphorn,4,sheath,0.0404365471646,0.00329421866486,1
282,Caphorn,5,internode,0.0641657366143,0.0240295123491,1
282,Caphorn,6,internode,0.192153755381,0.391467884885,1
282,Soissons,1,blade,0.0165471880799,0.0,2
282,Soissons,1,sheath,0.00676865504899,0.0,2
282,Soissons,2,blade,0.0342091651941,6.79394745787e-05,2
282,Soissons,2,sheath,0.00461994415031,0.0,2
282,Soissons,3,blade,0.0854530427094,0.00182774711978,2
282,Soissons,3,sheath,0.0109606692747,1.65569233807e-05,2
282,Soissons,4,blade,0.234673593512,0.11844993611,2
282,Soissons,4,internode,0.0182415869887,0.00026947137219,2
282,Soissons,4,sheath,0.0380783281145,0.00249570734141,2
282,Soissons,5,internode,0.0733933517519,0.0168078190866,2
282,Soissons,6,internode,0.192393980322,0.379424890985,2
283,Caphorn,1,blade,0.0174869550714,0.0,1
283,Caphorn,1,sheath,0.00760363804634,0.0,1
283,Caphorn,2,blade,0.0271128196312,0.0,1
283,Caphorn,2,sheath,0.00512673906836,0.0,1
283,Caphorn,3,blade,0.0665935156806,0.0,1
283,Caphorn,3,sheath,0.0112972974836,0.0,1
283,Caphorn,4,blade,0.212030365484,0.157671715777,1
283,Caphorn,4,internode,0.0181358413242,0.0,1
283,Caphorn,4,sheath,0.0404365471646,0.0,1
283,Caphorn,5,internode,0.0641657366143,3.6238330665e-05,1
283,Caphorn,6,internode,0.192153755381,0.436731905701,1
283,Soissons,1,blade,0.0165471880799,0.0,2
283,Soissons,1,sheath,0.00676865504899,0.0,2
283,Soissons,2,blade,0.0342091651941,0.0,2
283,Soissons,2,sheath,0.00461994415031,0.0,2
283,Soissons,3,blade,0.0854530427094,0.0,2
283,Soissons,3,sheath,0.0109606692747,0.0,2
283,Soissons,4,blade,0.234673593512,0.0728469717996,2
283,Soissons,4,internode,0.0182415869887,0.0,2
283,Soissons,4,sheath,0.0380783281145,0.0,2
283,Soissons,5,internode,0.0733933517519,0.00189771735434,2
283,Soissons,6,internode,0.192393980322,0.437778407385,2
284,Caphorn,1,blade,0.0,0.0,1
284,Caphorn,1,sheath,0.0,0.0,1
284,Caphorn,2,blade,0.0,0.0,1
284,Caphorn,2,sheath,0.0,0.0,1
284,Caphorn,3,blade,0.0,0.0,1
284,Caphorn,3,sheath,0.0,0.0,1
284,Caphorn,4,blade,0.0,0.0,1
284,Caphorn,4,internode,0.0,0.0,1
284,Caphorn,4,sheath,0.0,0.0,1
284,Caphorn,5,internode,0.0,0.0,1
284,Caphorn,6,internode,0.0,0.0,1
284,Soissons,1,blade,0.0,0.0,2
284,Soissons,1,sheath,0.0,0.0,2
284,Soissons,2,blade,0.0,0.0,2
284,Soissons,2,sheath,0.0,0.0,2
284,Soissons,3,blade,0.0,0.0,2
284,Soissons,3,sheath,0.0,0.0,2
284,Soissons,4,blade,0.0,0.0,2
284,Soissons,4,internode,0.0,0.0,2
284,Soissons,4,sheath,0.0,0.0,2
284,Soissons,5,internode,0.0,0.0,2
284,Soissons,6,internode,0.0,0.0,2
285,Caphorn,1,blade,0.0,0.0,1
285,Caphorn,1,sheath,0.0,0.0,1
285,Caphorn,2,blade,0.0,0.0,1
285,Caphorn,2,sheath,0.0,0.0,1
285,Caphorn,3,blade,0.0,0.0,1
285,Caphorn,3,sheath,0.0,0.0,1
285,Caphorn,4,blade,0.0,0.0,1
285,Caphorn,4,internode,0.0,0.0,1
285,Caphorn,4,sheath,0.0,0.0,1
285,Caphorn,5,internode,0.0,0.0,1
285,Caphorn,6,internode,0.0,0.0,1
285,Soissons,1,blade,0.0,0.0,2
285,Soissons,1,sheath,0.0,0.0,2
285,Soissons,2,blade,0.0,0.0,2
285,Soissons,2,sheath,0.0,0.0,2
285,Soissons,3,blade,0.0,0.0,2
285,Soissons,3,sheath,0.0,0.0,2
285,Soissons,4,blade,0.0,0.0,2
285,Soissons,4,internode,0.0,0.0,2
285,Soissons,4,sheath,0.0,0.0,2
285,Soissons,5,internode,0.0,0.0,2
285,Soissons,6,internode,0.0,0.0,2
286,Caphorn,1,blade,0.0,0.0,1
286,Caphorn,1,sheath,0.0,0.0,1
286,Caphorn,2,blade,0.0,0.0,1
286,Caphorn,2,sheath,0.0,0.0,1
286,Caphorn,3,blade,0.0,0.0,1
286,Caphorn,3,sheath,0.0,0.0,1
286,Caphorn,4,blade,0.0,0.0,1
286,Caphorn,4,internode,0.0,0.0,1
286,Caphorn,4,sheath,0.0,0.0,1
286,Caphorn,5,internode,0.0,0.0,1
286,Caphorn,6,internode,0.0,0.0,1
286,Soissons,1,blade,0.0,0.0,2
286,Soissons,1,sheath,0.0,0.0,2
286,Soissons,2,blade,0.0,0.0,2
286,Soissons,2,sheath,0.0,0.0,2
286,Soissons,3,blade,0.0,0.0,2
286,Soissons,3,sheath,0.0,0.0,2
286,Soissons,4,blade,0.0,0.0,2
286,Soissons,4,internode,0.0,0.0,2
286,Soissons,4,sheath,0.0,0.0,2
286,Soissons,5,internode,0.0,0.0,2
286,Soissons,6,internode,0.0,0.0,2
287,Caphorn,1,blade,0.0,0.0,1
287,Caphorn,1,sheath,0.0,0.0,1
287,Caphorn,2,blade,0.0,0.0,1
287,Caphorn,2,sheath,0.0,0.0,1
287,Caphorn,3,blade,0.0,0.0,1
287,Caphorn,3,sheath,0.0,0.0,1
287,Caphorn,4,blade,0.0,0.0,1
287,Caphorn,4,internode,0.0,0.0,1
287,Caphorn,4,sheath,0.0,0.0,1
287,Caphorn,5,internode,0.0,0.0,1
287,Caphorn,6,internode,0.0,0.0,1
287,Soissons,1,blade,0.0,0.0,2
287,Soissons,1,sheath,0.0,0.0,2
287,Soissons,2,blade,0.0,0.0,2
287,Soissons,2,sheath,0.0,0.0,2
287,Soissons,3,blade,0.0,0.0,2
287,Soissons,3,sheath,0.0,0.0,2
287,Soissons,4,blade,0.0,0.0,2
287,Soissons,4,internode,0.0,0.0,2
287,Soissons,4,sheath,0.0,0.0,2
287,Soissons,5,internode,0.0,0.0,2
287,Soissons,6,internode,0.0,0.0,2
288,Caphorn,1,blade,0.0,0.0,1
288,Caphorn,1,sheath,0.0,0.0,1
288,Caphorn,2,blade,0.0,0.0,1
288,Caphorn,2,sheath,0.0,0.0,1
288,Caphorn,3,blade,0.0,0.0,1
288,Caphorn,3,sheath,0.0,0.0,1
288,Caphorn,4,blade,0.0,0.0,1
288,Caphorn,4,internode,0.0,0.0,1
288,Caphorn,4,sheath,0.0,0.0,1
288,Caphorn,5,internode,0.0,0.0,1
288,Caphorn,6,internode,0.0,0.0,1
288,Soissons,1,blade,0.0,0.0,2
288,Soissons,1,sheath,0.0,0.0,2
288,Soissons,2,blade,0.0,0.0,2
288,Soissons,2,sheath,0.0,0.0,2
288,Soissons,3,blade,0.0,0.0,2
288,Soissons,3,sheath,0.0,0.0,2
288,Soissons,4,blade,0.0,0.0,2
288,Soissons,4,internode,0.0,0.0,2
288,Soissons,4,sheath,0.0,0.0,2
288,Soissons,5,internode,0.0,0.0,2
288,Soissons,6,internode,0.0,0.0,2
289,Caphorn,1,blade,0.0,0.0,1
289,Caphorn,1,sheath,0.0,0.0,1
289,Caphorn,2,blade,0.0,0.0,1
289,Caphorn,2,sheath,0.0,0.0,1
289,Caphorn,3,blade,0.0,0.0,1
289,Caphorn,3,sheath,0.0,0.0,1
289,Caphorn,4,blade,0.0,0.0,1
289,Caphorn,4,internode,0.0,0.0,1
289,Caphorn,4,sheath,0.0,0.0,1
289,Caphorn,5,internode,0.0,0.0,1
289,Caphorn,6,internode,0.0,0.0,1
289,Soissons,1,blade,0.0,0.0,2
289,Soissons,1,sheath,0.0,0.0,2
289,Soissons,2,blade,0.0,0.0,2
289,Soissons,2,sheath,0.0,0.0,2
289,Soissons,3,blade,0.0,0.0,2
289,Soissons,3,sheath,0.0,0.0,2
289,Soissons,4,blade,0.0,0.0,2
289,Soissons,4,internode,0.0,0.0,2
289,Soissons,4,sheath,0.0,0.0,2
289,Soissons,5,internode,0.0,0.0,2
289,Soissons,6,internode,0.0,0.0,2
290,Caphorn,1,blade,0.0,0.0,1
290,Caphorn,1,sheath,0.0,0.0,1
290,Caphorn,2,blade,0.0,0.0,1
290,Caphorn,2,sheath,0.0,0.0,1
290,Caphorn,3,blade,0.0,0.0,1
290,Caphorn,3,sheath,0.0,0.0,1
290,Caphorn,4,blade,0.0,0.0,1
290,Caphorn,4,internode,0.0,0.0,1
290,Caphorn,4,sheath,0.0,0.0,1
290,Caphorn,5,internode,0.0,0.0,1
290,Caphorn,6,internode,0.0,0.0,1
290,Soissons,1,blade,0.0,0.0,2
290,Soissons,1,sheath,0.0,0.0,2
290,Soissons,2,blade,0.0,0.0,2
290,Soissons,2,sheath,0.0,0.0,2
290,Soissons,3,blade,0.0,0.0,2
290,Soissons,3,sheath,0.0,0.0,2
290,Soissons,4,blade,0.0,0.0,2
290,Soissons,4,internode,0.0,0.0,2
290,Soissons,4,sheath,0.0,0.0,2
290,Soissons,5,internode,0.0,0.0,2
290,Soissons,6,internode,0.0,0.0,2
291,Caphorn,1,blade,0.0,0.0,1
291,Caphorn,1,sheath,0.0,0.0,1
291,Caphorn,2,blade,0.0,0.0,1
291,Caphorn,2,sheath,0.0,0.0,1
291,Caphorn,3,blade,0.0,0.0,1
291,Caphorn,3,sheath,0.0,0.0,1
291,Caphorn,4,blade,0.0,0.0,1
291,Caphorn,4,internode,0.0,0.0,1
291,Caphorn,4,sheath,0.0,0.0,1
291,Caphorn,5,internode,0.0,0.0,1
291,Caphorn,6,internode,0.0,0.0,1
291,Soissons,1,blade,0.0,0.0,2
291,Soissons,1,sheath,0.0,0.0,2
291,Soissons,2,blade,0.0,0.0,2
291,Soissons,2,sheath,0.0,0.0,2
291,Soissons,3,blade,0.0,0.0,2
291,Soissons,3,sheath,0.0,0.0,2
291,Soissons,4,blade,0.0,0.0,2
291,Soissons,4,internode,0.0,0.0,2
291,Soissons,4,sheath,0.0,0.0,2
291,Soissons,5,internode,0.0,0.0,2
291,Soissons,6,internode,0.0,0.0,2
292,Caphorn,1,blade,0.0,0.0,1
292,Caphorn,1,sheath,0.0,0.0,1
292,Caphorn,2,blade,0.0,0.0,1
292,Caphorn,2,sheath,0.0,0.0,1
292,Caphorn,3,blade,0.0,0.0,1
292,Caphorn,3,sheath,0.0,0.0,1
292,Caphorn,4,blade,0.0,0.0,1
292,Caphorn,4,internode,0.0,0.0,1
292,Caphorn,4,sheath,0.0,0.0,1
292,Caphorn,5,internode,0.0,0.0,1
292,Caphorn,6,internode,0.0,0.0,1
292,Soissons,1,blade,0.0,0.0,2
292,Soissons,1,sheath,0.0,0.0,2
292,Soissons,2,blade,0.0,0.0,2
292,Soissons,2,sheath,0.0,0.0,2
292,Soissons,3,blade,0.0,0.0,2
292,Soissons,3,sheath,0.0,0.0,2
292,Soissons,4,blade,0.0,0.0,2
292,Soissons,4,internode,0.0,0.0,2
292,Soissons,4,sheath,0.0,0.0,2
292,Soissons,5,internode,0.0,0.0,2
292,Soissons,6,internode,0.0,0.0,2
293,Caphorn,1,blade,0.0174869550714,0.0,1
293,Caphorn,1,sheath,0.00760363804634,0.0,1
293,Caphorn,2,blade,0.0271128196312,0.0,1
293,Caphorn,2,sheath,0.00512673906836,0.0,1
293,Caphorn,3,blade,0.0665935156806,0.0,1
293,Caphorn,3,sheath,0.0112972974836,0.0,1
293,Caphorn,4,blade,0.212030365484,0.152575135273,1
293,Caphorn,4,internode,0.0181358413242,0.0,1
293,Caphorn,4,sheath,0.0404365471646,0.0,1
293,Caphorn,5,internode,0.0641657366143,0.000705001662874,1
293,Caphorn,6,internode,0.192153755381,0.441654812993,1
293,Soissons,1,blade,0.0165471880799,0.0,2
293,Soissons,1,sheath,0.00676865504899,0.0,2
293,Soissons,2,blade,0.0342091651941,0.0,2
293,Soissons,2,sheath,0.00461994415031,0.0,2
293,Soissons,3,blade,0.0854530427094,0.0,2
293,Soissons,3,sheath,0.0109606692747,0.0,2
293,Soissons,4,blade,0.234673593512,0.0787328453264,2
293,Soissons,4,internode,0.0182415869887,0.0,2
293,Soissons,4,sheath,0.0380783281145,0.0,2
293,Soissons,5,internode,0.0733933517519,0.00224357159216,2
293,Soissons,6,internode,0.192393980322,0.433389720031,2
294,Caphorn,1,blade,0.0174869550714,2.01346503246e-05,1
294,Caphorn,1,sheath,0.00760363804634,0.0,1
294,Caphorn,2,blade,0.0271128196312,0.000136202477844,1
294,Caphorn,2,sheath,0.00512673906836,0.0,1
294,Caphorn,3,blade,0.0665935156806,0.00533690183232,1
294,Caphorn,3,sheath,0.0112972974836,0.0,1
294,Caphorn,4,blade,0.212030365484,0.213490421721,1
294,Caphorn,4,internode,0.0181358413242,0.000289252476887,1
294,Caphorn,4,sheath,0.0404365471646,0.00302225206131,1
294,Caphorn,5,internode,0.0641657366143,0.0253860612145,1
294,Caphorn,6,internode,0.192153755381,0.383644278971,1
294,Soissons,1,blade,0.0165471880799,1.08371598971e-05,2
294,Soissons,1,sheath,0.00676865504899,0.0,2
294,Soissons,2,blade,0.0342091651941,9.00258071656e-05,2
294,Soissons,2,sheath,0.00461994415031,1.65347195022e-05,2
294,Soissons,3,blade,0.0854530427094,0.00255981868596,2
294,Soissons,3,sheath,0.0109606692747,1.32490904634e-05,2
294,Soissons,4,blade,0.234673593512,0.123061794826,2
294,Soissons,4,internode,0.0182415869887,0.000124884592246,2
294,Soissons,4,sheath,0.0380783281145,0.00356240540133,2
294,Soissons,5,internode,0.0733933517519,0.0266048980141,2
294,Soissons,6,internode,0.192393980322,0.380255038859,2
295,Caphorn,1,blade,0.0174869550714,0.00100279881658,1
295,Caphorn,1,sheath,0.00760363804634,0.000275523871296,1
295,Caphorn,2,blade,0.0271128196312,0.00380856885941,1
295,Caphorn,2,sheath,0.00512673906836,0.000400175004635,1
295,Caphorn,3,blade,0.0665935156806,0.0227855883984,1
295,Caphorn,3,sheath,0.0112972974836,0.00175199531772,1
295,Caphorn,4,blade,0.212030365484,0.243104470087,1
295,Caphorn,4,internode,0.0181358413242,0.00410533530285,1
295,Caphorn,4,sheath,0.0404365471646,0.0190933848495,1
295,Caphorn,5,internode,0.0641657366143,0.0601263256316,1
295,Caphorn,6,internode,0.192153755381,0.325799740678,1
295,Soissons,1,blade,0.0165471880799,0.000817350775737,2
295,Soissons,1,sheath,0.00676865504899,0.000331983636091,2
295,Soissons,2,blade,0.0342091651941,0.00308759623491,2
295,Soissons,2,sheath,0.00461994415031,0.000383634952398,2
295,Soissons,3,blade,0.0854530427094,0.0190263138206,2
295,Soissons,3,sheath,0.0109606692747,0.00137438565107,2
295,Soissons,4,blade,0.234673593512,0.160791390876,2
295,Soissons,4,internode,0.0182415869887,0.00351369577945,2
295,Soissons,4,sheath,0.0380783281145,0.0181600625138,2
295,Soissons,5,internode,0.0733933517519,0.0554509990061,2
295,Soissons,6,internode,0.192393980322,0.320561471876,2
296,Caphorn,1,blade,0.0174869550714,0.00459496943001,1
296,Caphorn,1,sheath,0.00760363804634,0.00165989283403,1
296,Caphorn,2,blade,0.0271128196312,0.0130623662323,1
296,Caphorn,2,sheath,0.00512673906836,0.002781331778,1
296,Caphorn,3,blade,0.0665935156806,0.04496738477,1
296,Caphorn,3,sheath,0.0112972974836,0.00560763173129,1
296,Caphorn,4,blade,0.212030365484,0.248923553881,1
296,Caphorn,4,internode,0.0181358413242,0.0143800027761,1
296,Caphorn,4,sheath,0.0404365471646,0.0352110418216,1
296,Caphorn,5,internode,0.0641657366143,0.0760733884372,1
296,Caphorn,6,internode,0.192153755381,0.264199082692,1
296,Soissons,1,blade,0.0165471880799,0.00617653972984,2
296,Soissons,1,sheath,0.00676865504899,0.00198862451935,2
296,Soissons,2,blade,0.0342091651941,0.0119802214096,2
296,Soissons,2,sheath,0.00461994415031,0.00197109754865,2
296,Soissons,3,blade,0.0854530427094,0.0398382298656,2
296,Soissons,3,sheath,0.0109606692747,0.00607902869151,2
296,Soissons,4,blade,0.234673593512,0.194590520569,2
296,Soissons,4,internode,0.0182415869887,0.0140993787036,2
296,Soissons,4,sheath,0.0380783281145,0.0283594707966,2
296,Soissons,5,internode,0.0733933517519,0.0911884050925,2
296,Soissons,6,internode,0.192393980322,0.266816067747,2
297,Caphorn,1,blade,0.0174869550714,0.0128884884874,1
297,Caphorn,1,sheath,0.00760363804634,0.00455123091773,1
297,Caphorn,2,blade,0.0271128196312,0.0217925023879,1
297,Caphorn,2,sheath,0.00512673906836,0.00527821728067,1
297,Caphorn,3,blade,0.0665935156806,0.0687736627854,1
297,Caphorn,3,sheath,0.0112972974836,0.0121167275219,1
297,Caphorn,4,blade,0.212030365484,0.254115347646,1
297,Caphorn,4,internode,0.0181358413242,0.021351386043,1
297,Caphorn,4,sheath,0.0404365471646,0.0426618127684,1
297,Caphorn,5,internode,0.0641657366143,0.107997896445,1
297,Caphorn,6,internode,0.192153755381,0.198536655204,1
297,Soissons,1,blade,0.0165471880799,0.0118196298069,2
297,Soissons,1,sheath,0.00676865504899,0.00465587094725,2
297,Soissons,2,blade,0.0342091651941,0.0218294165232,2
297,Soissons,2,sheath,0.00461994415031,0.00380483594845,2
297,Soissons,3,blade,0.0854530427094,0.0630694800527,2
297,Soissons,3,sheath,0.0109606692747,0.00959652410966,2
297,Soissons,4,blade,0.234673593512,0.233179681923,2
297,Soissons,4,internode,0.0182415869887,0.0188373632661,2
297,Soissons,4,sheath,0.0380783281145,0.0368401779038,2
297,Soissons,5,internode,0.0733933517519,0.125997611335,2
297,Soissons,6,internode,0.192393980322,0.200022284303,2
298,Caphorn,1,blade,0.0174869550714,0.0238587211481,1
298,Caphorn,1,sheath,0.00760363804634,0.0080868425711,1
298,Caphorn,2,blade,0.0271128196312,0.0420500152504,1
298,Caphorn,2,sheath,0.00512673906836,0.009104998937,1
298,Caphorn,3,blade,0.0665935156806,0.078003008562,1
298,Caphorn,3,sheath,0.0112972974836,0.0224850755827,1
298,Caphorn,4,blade,0.212030365484,0.201850126058,1
298,Caphorn,4,internode,0.0181358413242,0.0123364865511,1
298,Caphorn,4,sheath,0.0404365471646,0.0678993540313,1
298,Caphorn,5,internode,0.0641657366143,0.0851343421325,1
298,Caphorn,6,internode,0.192153755381,0.151087515042,1
298,Soissons,1,blade,0.0165471880799,0.022013742916,2
298,Soissons,1,sheath,0.00676865504899,0.0074749716445,2
298,Soissons,2,blade,0.0342091651941,0.0439430445907,2
298,Soissons,2,sheath,0.00461994415031,0.00973982900793,2
298,Soissons,3,blade,0.0854530427094,0.0954243533859,2
298,Soissons,3,sheath,0.0109606692747,0.0215564768168,2
298,Soissons,4,blade,0.234673593512,0.262992776429,2
298,Soissons,4,internode,0.0182415869887,0.0131556129272,2
298,Soissons,4,sheath,0.0380783281145,0.0651094420087,2
298,Soissons,5,internode,0.0733933517519,0.0986844147828,2
298,Soissons,6,internode,0.192393980322,0.14855387969,2
299,Caphorn,1,blade,0.0174869550714,0.0250384259428,1
299,Caphorn,1,sheath,0.00760363804634,0.00607440697351,1
299,Caphorn,2,blade,0.0271128196312,0.0559681117742,1
299,Caphorn,2,sheath,0.00512673906836,0.00916670201468,1
299,Caphorn,3,blade,0.0665935156806,0.111352055644,1
299,Caphorn,3,sheath,0.0112972974836,0.0306334569781,1
299,Caphorn,4,blade,0.212030365484,0.152995207029,1
299,Caphorn,4,internode,0.0181358413242,0.0381800755724,1
299,Caphorn,4,sheath,0.0404365471646,0.0543954469112,1
299,Caphorn,5,internode,0.0641657366143,0.044726160614,1
299,Caphorn,6,internode,0.192153755381,0.118293834814,1
299,Soissons,1,blade,0.0165471880799,0.0257652869084,2
299,Soissons,1,sheath,0.00676865504899,0.00579781796265,2
299,Soissons,2,blade,0.0342091651941,0.0652620268235,2
299,Soissons,2,sheath,0.00461994415031,0.00842117478229,2
299,Soissons,3,blade,0.0854530427094,0.151261660846,2
299,Soissons,3,sheath,0.0109606692747,0.0313881760719,2
299,Soissons,4,blade,0.234673593512,0.265390934523,2
299,Soissons,4,internode,0.0182415869887,0.0372862090419,2
299,Soissons,4,sheath,0.0380783281145,0.0531064821087,2
299,Soissons,5,internode,0.0733933517519,0.0515634270282,2
299,Soissons,6,internode,0.192393980322,0.114334040838,2
300,Caphorn,1,blade,0.0174869550714,0.0280921272571,1
300,Caphorn,1,sheath,0.00760363804634,0.00087311996275,1
300,Caphorn,2,blade,0.0271128196312,0.0278306468556,1
300,Caphorn,2,sheath,0.00512673906836,0.00144460644981,1
300,Caphorn,3,blade,0.0665935156806,0.0855275597191,1
300,Caphorn,3,sheath,0.0112972974836,0.00229474633359,1
300,Caphorn,4,blade,0.212030365484,0.133976185656,1
300,Caphorn,4,internode,0.0181358413242,0.0043998838526,1
300,Caphorn,4,sheath,0.0404365471646,0.0113505295481,1
300,Caphorn,5,internode,0.0641657366143,0.0235391276822,1
300,Caphorn,6,internode,0.192153755381,0.102686315949,1
300,Soissons,1,blade,0.0165471880799,0.0248837253285,2
300,Soissons,1,sheath,0.00676865504899,0.00105904304888,2
300,Soissons,2,blade,0.0342091651941,0.0747865148372,2
300,Soissons,2,sheath,0.00461994415031,0.000949167953673,2
300,Soissons,3,blade,0.0854530427094,0.145257160787,2
300,Soissons,3,sheath,0.0109606692747,0.00241314686436,2
300,Soissons,4,blade,0.234673593512,0.266817726271,2
300,Soissons,4,internode,0.0182415869887,0.00361429539657,2
300,Soissons,4,sheath,0.0380783281145,0.0114605730474,2
300,Soissons,5,internode,0.0733933517519,0.0252682489644,2
300,Soissons,6,internode,0.192393980322,0.102228442348,2
301,Caphorn,1,blade,0.0174869550714,0.027800330261,1
301,Caphorn,1,sheath,0.00760363804634,0.00533764715143,1
301,Caphorn,2,blade,0.0271128196312,0.0565473867846,1
301,Caphorn,2,sheath,0.00512673906836,0.00847730273531,1
301,Caphorn,3,blade,0.0665935156806,0.105976612767,1
301,Caphorn,3,sheath,0.0112972974836,0.0331182876759,1
301,Caphorn,4,blade,0.212030365484,0.151610444366,1
301,Caphorn,4,internode,0.0181358413242,0.0402703951584,1
301,Caphorn,4,sheath,0.0404365471646,0.0560988332288,1
301,Caphorn,5,internode,0.0641657366143,0.0483151818726,1
301,Caphorn,6,internode,0.192153755381,0.117208941526,1
301,Soissons,1,blade,0.0165471880799,0.0273758111593,2
301,Soissons,1,sheath,0.00676865504899,0.0048134982817,2
301,Soissons,2,blade,0.0342091651941,0.0662162310351,2
301,Soissons,2,sheath,0.00461994415031,0.00920153107029,2
301,Soissons,3,blade,0.0854530427094,0.144754490614,2
301,Soissons,3,sheath,0.0109606692747,0.0310156264387,2
301,Soissons,4,blade,0.234673593512,0.269378702502,2
301,Soissons,4,internode,0.0182415869887,0.0381668344483,2
301,Soissons,4,sheath,0.0380783281145,0.0536793725995,2
301,Soissons,5,internode,0.0733933517519,0.0526944689928,2
301,Soissons,6,internode,0.192393980322,0.117998166896,2
302,Caphorn,1,blade,0.0174869550714,0.0219803431278,1
302,Caphorn,1,sheath,0.00760363804634,0.00784466812415,1
302,Caphorn,2,blade,0.0271128196312,0.0390831044954,1
302,Caphorn,2,sheath,0.00512673906836,0.00856038294991,1
302,Caphorn,3,blade,0.0665935156806,0.0837138191082,1
302,Caphorn,3,sheath,0.0112972974836,0.0212891559803,1
302,Caphorn,4,blade,0.212030365484,0.205926345962,1
302,Caphorn,4,internode,0.0181358413242,0.0119196429832,1
302,Caphorn,4,sheath,0.0404365471646,0.0694056636136,1
302,Caphorn,5,internode,0.0641657366143,0.0827481544709,1
302,Caphorn,6,internode,0.192153755381,0.149120430564,1
302,Soissons,1,blade,0.0165471880799,0.0220026386152,2
302,Soissons,1,sheath,0.00676865504899,0.00682865041804,2
302,Soissons,2,blade,0.0342091651941,0.0473012445374,2
302,Soissons,2,sheath,0.00461994415031,0.0079597896419,2
302,Soissons,3,blade,0.0854530427094,0.0928000703697,2
302,Soissons,3,sheath,0.0109606692747,0.0213612174826,2
302,Soissons,4,blade,0.234673593512,0.261423259105,2
302,Soissons,4,internode,0.0182415869887,0.0121837463035,2
302,Soissons,4,sheath,0.0380783281145,0.062081109409,2
302,Soissons,5,internode,0.0733933517519,0.0918048864735,2
302,Soissons,6,internode,0.192393980322,0.151169277136,2
303,Caphorn,1,blade,0.0174869550714,0.0122197938868,1
303,Caphorn,1,sheath,0.00760363804634,0.00481508408314,1
303,Caphorn,2,blade,0.0271128196312,0.020632935516,1
303,Caphorn,2,sheath,0.00512673906836,0.00534930181339,1
303,Caphorn,3,blade,0.0665935156806,0.0670350077542,1
303,Caphorn,3,sheath,0.0112972974836,0.0110701717465,1
303,Caphorn,4,blade,0.212030365484,0.259153653239,1
303,Caphorn,4,internode,0.0181358413242,0.0169178984391,1
303,Caphorn,4,sheath,0.0404365471646,0.041249640667,1
303,Caphorn,5,internode,0.0641657366143,0.10691946582,1
303,Caphorn,6,internode,0.192153755381,0.199344076435,1
303,Soissons,1,blade,0.0165471880799,0.0113860086267,2
303,Soissons,1,sheath,0.00676865504899,0.00647720845894,2
303,Soissons,2,blade,0.0342091651941,0.0219074261664,2
303,Soissons,2,sheath,0.00461994415031,0.00419834121887,2
303,Soissons,3,blade,0.0854530427094,0.0667833631352,2
303,Soissons,3,sheath,0.0109606692747,0.00835200058895,2
303,Soissons,4,blade,0.234673593512,0.229916726298,2
303,Soissons,4,internode,0.0182415869887,0.0192449788394,2
303,Soissons,4,sheath,0.0380783281145,0.0387284041587,2
303,Soissons,5,internode,0.0733933517519,0.117400918753,2
303,Soissons,6,internode,0.192393980322,0.199285470393,2
304,Caphorn,1,blade,0.0174869550714,0.00434670622877,1
304,Caphorn,1,sheath,0.00760363804634,0.00179269537932,1
304,Caphorn,2,blade,0.0271128196312,0.0100500685293,1
304,Caphorn,2,sheath,0.00512673906836,0.00255079293099,1
304,Caphorn,3,blade,0.0665935156806,0.0473755952464,1
304,Caphorn,3,sheath,0.0112972974836,0.00598677654191,1
304,Caphorn,4,blade,0.212030365484,0.258614460274,1
304,Caphorn,4,internode,0.0181358413242,0.0119644693846,1
304,Caphorn,4,sheath,0.0404365471646,0.035740862398,1
304,Caphorn,5,internode,0.0641657366143,0.0815554365905,1
304,Caphorn,6,internode,0.192153755381,0.262922200719,1
