t,plant,axis,Total_transpiration
847,1,MS,0.001607583092879366
848,1,MS,0.003995469978113655
849,1,MS,0.003995469978113655
850,1,MS,0.009466802962885521
851,1,MS,0.009466802962885521
852,1,MS,0.01061467201735302
853,1,MS,0.01061467201735302
854,1,MS,0.011166547310815438
855,1,MS,0.011166547310815438
856,1,MS,0.009347402361381499
857,1,MS,0.009347402361381499
858,1,MS,0.0044715153835222
859,1,MS,0.0044715153835222
860,1,MS,0.0012373317372244687
861,1,MS,0.0012373317372244687
862,1,MS,0.0004756518437343772
863,1,MS,0.0004756518437343772
864,1,MS,0.0011868390850752327
865,1,MS,0.0011868390850752327
866,1,MS,0.001183251623242655
867,1,MS,0.001183251623242655
868,1,MS,0.0010182199209528738
869,1,MS,0.0010182199209528738
870,1,MS,0.003691972508289087
871,1,MS,0.003691972508289087
872,1,MS,0.004872904604634575
873,1,MS,0.004872904604634575
874,1,MS,0.006484864611943316
875,1,MS,0.006484864611943316
876,1,MS,0.008270558406597621
877,1,MS,0.008270558406597621
878,1,MS,0.008857441905099767
879,1,MS,0.008857441905099767
880,1,MS,0.005812357299036405
881,1,MS,0.005812357299036405
882,1,MS,0.002347656883735927
883,1,MS,0.002347656883735927
884,1,MS,0.0013380143451266115
885,1,MS,0.0013380143451266115
886,1,MS,0.0012486367905647831
887,1,MS,0.0012486367905647831
888,1,MS,0.00012579970153340773
889,1,MS,0.00012579970153340773
890,1,MS,0.00014222874515957933
891,1,MS,0.00014222874515957933
892,1,MS,0.00035255678618717533
893,1,MS,0.00035255678618717533
894,1,MS,0.003076259267920556
895,1,MS,0.003076259267920556
896,1,MS,0.00582622089100653
897,1,MS,0.00582622089100653
898,1,MS,0.0062567172124030936
899,1,MS,0.0062567172124030936
900,1,MS,0.007066445299706181
901,1,MS,0.007066445299706181
902,1,MS,0.0074906799022519625
903,1,MS,0.0074906799022519625
904,1,MS,0.0034885597906097496
905,1,MS,0.0034885597906097496
906,1,MS,0.004003226489525015
907,1,MS,0.004003226489525015
908,1,MS,0.0006586655493668089
909,1,MS,0.0006586655493668089
910,1,MS,0.00048294743705855445
911,1,MS,0.00048294743705855445
912,1,MS,0.0002708197129915092
913,1,MS,0.0002708197129915092
914,1,MS,0.00022454668009748614
915,1,MS,0.00022454668009748614
916,1,MS,0.0003562616185415557
917,1,MS,0.0003562616185415557
918,1,MS,0.0025348792998868856
919,1,MS,0.0025348792998868856
920,1,MS,0.004246479210782639
921,1,MS,0.004246479210782639
922,1,MS,0.008527859212015891
923,1,MS,0.008527859212015891
924,1,MS,0.0054653060084272655
925,1,MS,0.0054653060084272655
926,1,MS,0.00855240907322129
927,1,MS,0.00855240907322129
928,1,MS,0.00508106439643109
929,1,MS,0.00508106439643109
930,1,MS,0.001814816318180021
931,1,MS,0.001814816318180021
932,1,MS,0.00048111554715894907
933,1,MS,0.00048111554715894907
934,1,MS,0.0002144032987126157
935,1,MS,0.0002144032987126157
936,1,MS,0.0006069835873364659
937,1,MS,0.0006069835873364659
938,1,MS,0.0007601951105324183
939,1,MS,0.0007601951105324183
940,1,MS,0.000695664896389334
941,1,MS,0.000695664896389334
942,1,MS,0.0032034857807202253
943,1,MS,0.0032034857807202253
944,1,MS,0.0033656243380366666
945,1,MS,0.0033656243380366666
946,1,MS,0.0024710752081932466
947,1,MS,0.0024710752081932466
948,1,MS,0.004445553361620814
949,1,MS,0.004445553361620814
950,1,MS,0.004936185191147804
951,1,MS,0.004936185191147804
952,1,MS,0.0024143759392105902
953,1,MS,0.0024143759392105902
954,1,MS,0.0022645808622475394
955,1,MS,0.0022645808622475394
956,1,MS,0.0009629241417618592
957,1,MS,0.0009629241417618592
958,1,MS,0.0004888270618772294
959,1,MS,0.0004888270618772294
960,1,MS,8.438565006542289e-05
961,1,MS,8.438565006542289e-05
962,1,MS,0.00015393225210864238
963,1,MS,0.00015393225210864238
964,1,MS,0.00015746265565730954
965,1,MS,0.00015746265565730954
966,1,MS,0.0016138798677946807
967,1,MS,0.0016138798677946807
968,1,MS,0.003302849938390475
969,1,MS,0.003302849938390475
970,1,MS,0.0053811268952461515
971,1,MS,0.0053811268952461515
972,1,MS,0.006801042550504043
973,1,MS,0.006801042550504043
974,1,MS,0.006677442204031516
975,1,MS,0.006677442204031516
976,1,MS,0.006185882662270521
977,1,MS,0.006185882662270521
978,1,MS,0.003106933388253705
979,1,MS,0.003106933388253705
980,1,MS,0.0005981350137359484
981,1,MS,0.0005981350137359484
982,1,MS,0.00031777225322796336
983,1,MS,0.00031777225322796336
984,1,MS,0.00020625367109669118
985,1,MS,0.00020625367109669118
986,1,MS,0.0001062766746655719
987,1,MS,0.0001062766746655719
988,1,MS,0.00011361904697755035
989,1,MS,0.00011361904697755035
990,1,MS,0.0019418107787309313
991,1,MS,0.0019418107787309313
992,1,MS,0.0036676769157092445
993,1,MS,0.0036676769157092445
994,1,MS,0.005275425489120124
995,1,MS,0.005275425489120124
996,1,MS,0.007000142174986662
997,1,MS,0.007000142174986662
998,1,MS,0.006985283477972443
999,1,MS,0.006985283477972443
1000,1,MS,0.006687684548516749
1001,1,MS,0.006687684548516749
1002,1,MS,0.00285333266231377
1003,1,MS,0.00285333266231377
1004,1,MS,0.0006907097140655021
1005,1,MS,0.0006907097140655021
1006,1,MS,0.00033664902594906284
1007,1,MS,0.00033664902594906284
1008,1,MS,0.0005440411049035097
1009,1,MS,0.0005440411049035097
1010,1,MS,0.00037413304214457756
1011,1,MS,0.00037413304214457756
1012,1,MS,0.0005307040709289031
1013,1,MS,0.0005307040709289031
1014,1,MS,0.0013427212451510267
1015,1,MS,0.0013427212451510267
1016,1,MS,0.0028057167539851644
1017,1,MS,0.0028057167539851644
1018,1,MS,0.00346029254093914
1019,1,MS,0.00346029254093914
1020,1,MS,0.004029307245526763
1021,1,MS,0.004029307245526763
1022,1,MS,0.0038957872627986144
1023,1,MS,0.0038957872627986144
1024,1,MS,0.0033371656039256413
1025,1,MS,0.0033371656039256413
1026,1,MS,0.0015981940438073551
1027,1,MS,0.0015981940438073551
1028,1,MS,0.0006035521975901052
1029,1,MS,0.0006035521975901052
1030,1,MS,0.0005517150921615574
1031,1,MS,0.0005517150921615574
1032,1,MS,0.00030842742053769045
1033,1,MS,0.00030842742053769045
1034,1,MS,0.00012399431938015385
1035,1,MS,0.00012399431938015385
1036,1,MS,9.163733308340465e-05
1037,1,MS,9.163733308340465e-05
1038,1,MS,0.0011122012889916613
1039,1,MS,0.0011122012889916613
1040,1,MS,0.0024996171518501414
1041,1,MS,0.0024996171518501414
1042,1,MS,0.0034849772088712794
1043,1,MS,0.0034849772088712794
1044,1,MS,0.003957587305961082
1045,1,MS,0.003957587305961082
1046,1,MS,0.003901350499780365
1047,1,MS,0.003901350499780365
1048,1,MS,0.003428547475311924
1049,1,MS,0.003428547475311924
1050,1,MS,0.0017461503106932538
1051,1,MS,0.0017461503106932538
1052,1,MS,0.000621398956911728
1053,1,MS,0.000621398956911728
1054,1,MS,0.00026646007618605187
1055,1,MS,0.00026646007618605187
1056,1,MS,5.578097864112151e-05
1057,1,MS,5.578097864112151e-05
1058,1,MS,3.076012996680576e-05
1059,1,MS,3.076012996680576e-05
1060,1,MS,1.2142739769102862e-05
1061,1,MS,1.2142739769102862e-05
1062,1,MS,0.0006108228148216233
1063,1,MS,0.0006108228148216233
1064,1,MS,0.0020996600575115794
1065,1,MS,0.0020996600575115794
1066,1,MS,0.0027141474601126473
1067,1,MS,0.0027141474601126473
1068,1,MS,0.003072853848325206
1069,1,MS,0.003072853848325206
1070,1,MS,0.0029803336205091293
1071,1,MS,0.0029803336205091293
1072,1,MS,0.002200271553845966
1073,1,MS,0.002200271553845966
1074,1,MS,0.0008884746177612746
1075,1,MS,0.0008884746177612746
1076,1,MS,0.00017731473510884064
1077,1,MS,0.00017731473510884064
1078,1,MS,8.097531899810128e-05
1079,1,MS,8.097531899810128e-05
1080,1,MS,0.00030604369950742945
1081,1,MS,0.00030604369950742945
1082,1,MS,0.0003213829589911295
1083,1,MS,0.0003213829589911295
1084,1,MS,0.000421545357499298
1085,1,MS,0.000421545357499298
1086,1,MS,0.0011249289652940796
1087,1,MS,0.0011249289652940796
1088,1,MS,0.001578709528884722
1089,1,MS,0.001578709528884722
1090,1,MS,0.0020852507344973036
1091,1,MS,0.0020852507344973036
1092,1,MS,0.001078184557658478
1093,1,MS,0.001078184557658478
1094,1,MS,0.0022456770687559685
1095,1,MS,0.0022456770687559685
1096,1,MS,0.0019869029092619414
1097,1,MS,0.0019869029092619414
1098,1,MS,0.000989747144201771
1099,1,MS,0.000989747144201771
1100,1,MS,0.0003954527040699864
1101,1,MS,0.0003954527040699864
1102,1,MS,0.0003058783504150269
1103,1,MS,0.0003058783504150269
1104,1,MS,9.768717107805072e-05
1105,1,MS,9.768717107805072e-05
1106,1,MS,7.00512932767606e-05
1107,1,MS,7.00512932767606e-05
1108,1,MS,6.049355601265353e-05
1109,1,MS,6.049355601265353e-05
1110,1,MS,0.00041623674607427306
1111,1,MS,0.00041623674607427306
1112,1,MS,0.0005923203196978307
1113,1,MS,0.0005923203196978307
1114,1,MS,0.0006177870230746084
1115,1,MS,0.0006177870230746084
1116,1,MS,0.0006958467716721782
1117,1,MS,0.0006958467716721782
1118,1,MS,0.0006619961601470738
1119,1,MS,0.0006619961601470738
1120,1,MS,0.0005508406459704748
1121,1,MS,0.0005508406459704748
1122,1,MS,0.00022858298826979156
1123,1,MS,0.00022858298826979156
1124,1,MS,3.236884934280623e-05
1125,1,MS,3.236884934280623e-05
1126,1,MS,1.9911241223083693e-05
1127,1,MS,1.9911241223083693e-05
1128,1,MS,2.1776069792530827e-05
1129,1,MS,2.1776069792530827e-05
1130,1,MS,1.5119019041017151e-05
1131,1,MS,1.5119019041017151e-05
1132,1,MS,1.3817327360430139e-05
1133,1,MS,1.3817327360430139e-05
1134,1,MS,9.306969788451197e-05
1135,1,MS,9.306969788451197e-05
1136,1,MS,0.0001672777203320127
1137,1,MS,0.0001672777203320127
1138,1,MS,0.0
1139,1,MS,0.0
1140,1,MS,0.0
1141,1,MS,0.0
1142,1,MS,0.0
1143,1,MS,0.0
1144,1,MS,0.0
1145,1,MS,0.0
1146,1,MS,0.0
1147,1,MS,0.0
1148,1,MS,0.0
1149,1,MS,0.0
1150,1,MS,0.0
1151,1,MS,0.0
1152,1,MS,0.0
1153,1,MS,0.0
1154,1,MS,0.0
1155,1,MS,0.0
1156,1,MS,0.0
1157,1,MS,0.0
1158,1,MS,0.0
1159,1,MS,0.0
1160,1,MS,0.0
1161,1,MS,0.0
1162,1,MS,0.0
1163,1,MS,0.0
1164,1,MS,0.0
1165,1,MS,0.0
1166,1,MS,0.0
1167,1,MS,0.0
1168,1,MS,0.0
1169,1,MS,0.0
1170,1,MS,0.0
1171,1,MS,0.0
1172,1,MS,0.0
1173,1,MS,0.0
1174,1,MS,0.0
1175,1,MS,0.0
1176,1,MS,0.0
1177,1,MS,0.0
1178,1,MS,0.0
1179,1,MS,0.0
1180,1,MS,0.0
1181,1,MS,0.0
1182,1,MS,0.0
1183,1,MS,0.0
1184,1,MS,0.0
1185,1,MS,0.0
1186,1,MS,0.0
1187,1,MS,0.0
1188,1,MS,0.0
1189,1,MS,0.0
1190,1,MS,0.0
1191,1,MS,0.0
1192,1,MS,0.0
1193,1,MS,0.0
1194,1,MS,0.0
1195,1,MS,0.0
1196,1,MS,0.0
1197,1,MS,0.0
1198,1,MS,0.0
1199,1,MS,0.0
