t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
5,Soissons,5,internode,StemElement,0,0.03329973
5,Soissons,6,internode,StemElement,0.24495987,0.124536805
6,Caphorn,1,blade,LeafElement1,0,0.001861815
6,Caphorn,1,sheath,StemElement,0,0.00073557
6,Caphorn,2,blade,LeafElement1,0,0.003791039
6,Caphorn,2,sheath,StemElement,0,0.00020614
6,Caphorn,3,blade,LeafElement1,1.25E-05,0.020490978
6,Caphorn,3,sheath,StemElement,0,0.000907338
6,Caphorn,4,blade,LeafElement1,0.090471649,0.1309102
6,Caphorn,4,internode,StemElement,0,0.003432678
6,Caphorn,4,sheath,StemElement,0,0.013665971
6,Caphorn,5,internode,StemElement,0.001014562,0.02914347
6,Caphorn,6,internode,StemElement,0.214494236,0.120069503
6,Soissons,1,blade,LeafElement1,0,0.001933147
6,Soissons,1,sheath,StemElement,0,0.00065164
6,Soissons,2,blade,LeafElement1,0,0.005150361
6,Soissons,2,sheath,StemElement,6.61E-06,0.000226457
6,Soissons,3,blade,LeafElement1,0,0.026436504
6,Soissons,3,sheath,StemElement,0,0.000885372
6,Soissons,4,blade,LeafElement1,0.032030634,0.133569843
6,Soissons,4,internode,StemElement,0,0.003438338
6,Soissons,4,sheath,StemElement,0,0.012037092
6,Soissons,5,internode,StemElement,0,0.03329973
6,Soissons,6,internode,StemElement,0.228827704,0.124536805
7,Caphorn,1,blade,LeafElement1,0,0.001861815
7,Caphorn,1,sheath,StemElement,0,0.00073557
7,Caphorn,2,blade,LeafElement1,0,0.003791039
7,Caphorn,2,sheath,StemElement,0,0.00020614
7,Caphorn,3,blade,LeafElement1,0.000837244,0.020490978
7,Caphorn,3,sheath,StemElement,3.31E-06,0.000907338
7,Caphorn,4,blade,LeafElement1,0.109554569,0.1309102
7,Caphorn,4,internode,StemElement,0.000164342,0.003432678
7,Caphorn,4,sheath,StemElement,0.00032769,0.013665971
7,Caphorn,5,internode,StemElement,0.006414046,0.02914347
7,Caphorn,6,internode,StemElement,0.199722775,0.120069503
7,Soissons,1,blade,LeafElement1,0,0.001933147
7,Soissons,1,sheath,StemElement,0,0.00065164
7,Soissons,2,blade,LeafElement1,7.89E-06,0.005150361
7,Soissons,2,sheath,StemElement,0,0.000226457
7,Soissons,3,blade,LeafElement1,0.0003766,0.026436504
7,Soissons,3,sheath,StemElement,0,0.000885372
7,Soissons,4,blade,LeafElement1,0.046233712,0.133569843
7,Soissons,4,internode,StemElement,0.000299116,0.003438338
7,Soissons,4,sheath,StemElement,0.000400511,0.012037092
7,Soissons,5,internode,StemElement,0.006654561,0.03329973
7,Soissons,6,internode,StemElement,0.212088457,0.124536805
8,Caphorn,1,blade,LeafElement1,2.99E-05,0.001861815
8,Caphorn,1,sheath,StemElement,9.29E-05,0.00073557
8,Caphorn,2,blade,LeafElement1,0.000379844,0.003791039
8,Caphorn,2,sheath,StemElement,0,0.00020614
8,Caphorn,3,blade,LeafElement1,0.003258163,0.020490978
8,Caphorn,3,sheath,StemElement,0.000217016,0.000907338
8,Caphorn,4,blade,LeafElement1,0.12841319,0.1309102
8,Caphorn,4,internode,StemElement,0.000328714,0.003432678
8,Caphorn,4,sheath,StemElement,0.002962028,0.013665971
8,Caphorn,5,internode,StemElement,0.016201877,0.02914347
8,Caphorn,6,internode,StemElement,0.1814345,0.120069503
8,Soissons,1,blade,LeafElement1,7.01E-05,0.001933147
8,Soissons,1,sheath,StemElement,0,0.00065164
8,Soissons,2,blade,LeafElement1,0.000168967,0.005150361
8,Soissons,2,sheath,StemElement,0,0.000226457
8,Soissons,3,blade,LeafElement1,0.002774324,0.026436504
8,Soissons,3,sheath,StemElement,0.000185475,0.000885372
8,Soissons,4,blade,LeafElement1,0.063355221,0.133569843
8,Soissons,4,internode,StemElement,0.000315548,0.003438338
8,Soissons,4,sheath,StemElement,0.0033658,0.012037092
8,Soissons,5,internode,StemElement,0.020108999,0.03329973
8,Soissons,6,internode,StemElement,0.187790813,0.124536805
9,Caphorn,1,blade,LeafElement1,0.000460305,0.001861815
9,Caphorn,1,sheath,StemElement,0,0.00073557
9,Caphorn,2,blade,LeafElement1,0.001483786,0.003791039
9,Caphorn,2,sheath,StemElement,0.000145515,0.00020614
9,Caphorn,3,blade,LeafElement1,0.008089941,0.020490978
9,Caphorn,3,sheath,StemElement,0.000498656,0.000907338
9,Caphorn,4,blade,LeafElement1,0.153205831,0.1309102
9,Caphorn,4,internode,StemElement,0.001055085,0.003432678
9,Caphorn,4,sheath,StemElement,0.005513701,0.013665971
9,Caphorn,5,internode,StemElement,0.060742443,0.02914347
9,Caphorn,6,internode,StemElement,0.141324632,0.120069503
9,Soissons,1,blade,LeafElement1,0.000361408,0.001933147
9,Soissons,1,sheath,StemElement,7.97E-05,0.00065164
9,Soissons,2,blade,LeafElement1,0.001288163,0.005150361
9,Soissons,2,sheath,StemElement,0.000112447,0.000226457
9,Soissons,3,blade,LeafElement1,0.008393347,0.026436504
9,Soissons,3,sheath,StemElement,0.000750413,0.000885372
9,Soissons,4,blade,LeafElement1,0.099951295,0.133569843
9,Soissons,4,internode,StemElement,0.000969646,0.003438338
9,Soissons,4,sheath,StemElement,0.005654398,0.012037092
9,Soissons,5,internode,StemElement,0.064826907,0.03329973
9,Soissons,6,internode,StemElement,0.145734955,0.124536805
10,Caphorn,1,blade,LeafElement1,0.001359387,0.001861815
10,Caphorn,1,sheath,StemElement,0.000650637,0.00073557
10,Caphorn,2,blade,LeafElement1,0.005832071,0.003791039
10,Caphorn,2,sheath,StemElement,0.000429925,0.00020614
10,Caphorn,3,blade,LeafElement1,0.021487703,0.020490978
10,Caphorn,3,sheath,StemElement,0.003380237,0.000907338
10,Caphorn,4,blade,LeafElement1,0.136162148,0.1309102
10,Caphorn,4,internode,StemElement,0.000690267,0.003432678
10,Caphorn,4,sheath,StemElement,0.025496628,0.013665971
10,Caphorn,5,internode,StemElement,0.051703495,0.02914347
10,Caphorn,6,internode,StemElement,0.106396437,0.120069503
10,Soissons,1,blade,LeafElement1,0.001694717,0.001933147
10,Soissons,1,sheath,StemElement,0.000252309,0.00065164
10,Soissons,2,blade,LeafElement1,0.007029276,0.005150361
10,Soissons,2,sheath,StemElement,0.00044317,0.000226457
10,Soissons,3,blade,LeafElement1,0.019718444,0.026436504
10,Soissons,3,sheath,StemElement,0.003477325,0.000885372
10,Soissons,4,blade,LeafElement1,0.149911941,0.133569843
10,Soissons,4,internode,StemElement,0.000683704,0.003438338
10,Soissons,4,sheath,StemElement,0.022128977,0.012037092
10,Soissons,5,internode,StemElement,0.057126114,0.03329973
10,Soissons,6,internode,StemElement,0.108299643,0.124536805
11,Caphorn,1,blade,LeafElement1,0.002220932,0.001861815
11,Caphorn,1,sheath,StemElement,0.000219086,0.00073557
11,Caphorn,2,blade,LeafElement1,0.011576069,0.003791039
11,Caphorn,2,sheath,StemElement,0.000429937,0.00020614
11,Caphorn,3,blade,LeafElement1,0.044569265,0.020490978
11,Caphorn,3,sheath,StemElement,0.00628456,0.000907338
11,Caphorn,4,blade,LeafElement1,0.106672221,0.1309102
11,Caphorn,4,internode,StemElement,0.008871995,0.003432678
11,Caphorn,4,sheath,StemElement,0.023541211,0.013665971
11,Caphorn,5,internode,StemElement,0.020784457,0.02914347
11,Caphorn,6,internode,StemElement,0.081226171,0.120069503
11,Soissons,1,blade,LeafElement1,0.001958828,0.001933147
11,Soissons,1,sheath,StemElement,0.000212477,0.00065164
11,Soissons,2,blade,LeafElement1,0.01164079,0.005150361
11,Soissons,2,sheath,StemElement,0.000367074,0.000226457
11,Soissons,3,blade,LeafElement1,0.054370548,0.026436504
11,Soissons,3,sheath,StemElement,0.005916448,0.000885372
11,Soissons,4,blade,LeafElement1,0.179195562,0.133569843
11,Soissons,4,internode,StemElement,0.00908877,0.003438338
11,Soissons,4,sheath,StemElement,0.022413956,0.012037092
11,Soissons,5,internode,StemElement,0.023327848,0.03329973
11,Soissons,6,internode,StemElement,0.083773853,0.124536805
12,Caphorn,1,blade,LeafElement1,0.006264397,0.001861815
12,Caphorn,1,sheath,StemElement,2.66E-05,0.00073557
12,Caphorn,2,blade,LeafElement1,0.009574496,0.003791039
12,Caphorn,2,sheath,StemElement,0,0.00020614
12,Caphorn,3,blade,LeafElement1,0.034580708,0.020490978
12,Caphorn,3,sheath,StemElement,0.000137705,0.000907338
12,Caphorn,4,blade,LeafElement1,0.098345903,0.1309102
12,Caphorn,4,internode,StemElement,0.000282687,0.003432678
12,Caphorn,4,sheath,StemElement,0.00168565,0.013665971
12,Caphorn,5,internode,StemElement,0.004950455,0.02914347
12,Caphorn,6,internode,StemElement,0.070269317,0.120069503
12,Soissons,1,blade,LeafElement1,0.00546043,0.001933147
12,Soissons,1,sheath,StemElement,0,0.00065164
12,Soissons,2,blade,LeafElement1,0.026588239,0.005150361
12,Soissons,2,sheath,StemElement,0.000145521,0.000226457
12,Soissons,3,blade,LeafElement1,0.064476954,0.026436504
12,Soissons,3,sheath,StemElement,9.94E-05,0.000885372
12,Soissons,4,blade,LeafElement1,0.189828473,0.133569843
12,Soissons,4,internode,StemElement,0.000119079,0.003438338
12,Soissons,4,sheath,StemElement,0.001312393,0.012037092
12,Soissons,5,internode,StemElement,0.006272624,0.03329973
12,Soissons,6,internode,StemElement,0.073304283,0.124536805
13,Caphorn,1,blade,LeafElement1,0.002030366,0.001861815
13,Caphorn,1,sheath,StemElement,0.00017595,0.00073557
13,Caphorn,2,blade,LeafElement1,0.012150437,0.003791039
13,Caphorn,2,sheath,StemElement,0.000400161,0.00020614
13,Caphorn,3,blade,LeafElement1,0.045288189,0.020490978
13,Caphorn,3,sheath,StemElement,0.006282256,0.000907338
13,Caphorn,4,blade,LeafElement1,0.10772104,0.1309102
13,Caphorn,4,internode,StemElement,0.012354167,0.003432678
13,Caphorn,4,sheath,StemElement,0.024383821,0.013665971
13,Caphorn,5,internode,StemElement,0.02025735,0.02914347
13,Caphorn,6,internode,StemElement,0.080502962,0.120069503
13,Soissons,1,blade,LeafElement1,0.001814028,0.001933147
13,Soissons,1,sheath,StemElement,0.000753602,0.00065164
13,Soissons,2,blade,LeafElement1,0.011813522,0.005150361
13,Soissons,2,sheath,StemElement,0.000410083,0.000226457
13,Soissons,3,blade,LeafElement1,0.051558995,0.026436504
13,Soissons,3,sheath,StemElement,0.007870237,0.000885372
13,Soissons,4,blade,LeafElement1,0.177686428,0.133569843
13,Soissons,4,internode,StemElement,0.015266958,0.003438338
13,Soissons,4,sheath,StemElement,0.021818161,0.012037092
13,Soissons,5,internode,StemElement,0.021864768,0.03329973
13,Soissons,6,internode,StemElement,0.08584547,0.124536805
14,Caphorn,1,blade,LeafElement1,0.001846437,0.001861815
14,Caphorn,1,sheath,StemElement,0.00050461,0.00073557
14,Caphorn,2,blade,LeafElement1,0.005147294,0.003791039
14,Caphorn,2,sheath,StemElement,0.000307561,0.00020614
14,Caphorn,3,blade,LeafElement1,0.022487225,0.020490978
14,Caphorn,3,sheath,StemElement,0.003267614,0.000907338
14,Caphorn,4,blade,LeafElement1,0.135070186,0.1309102
14,Caphorn,4,internode,StemElement,0.000880878,0.003432678
14,Caphorn,4,sheath,StemElement,0.026286034,0.013665971
14,Caphorn,5,internode,StemElement,0.047658403,0.02914347
14,Caphorn,6,internode,StemElement,0.105204093,0.120069503
14,Soissons,1,blade,LeafElement1,0.001125973,0.001933147
14,Soissons,1,sheath,StemElement,0.000272286,0.00065164
14,Soissons,2,blade,LeafElement1,0.005836609,0.005150361
14,Soissons,2,sheath,StemElement,0.000251347,0.000226457
14,Soissons,3,blade,LeafElement1,0.022115084,0.026436504
14,Soissons,3,sheath,StemElement,0.002936851,0.000885372
14,Soissons,4,blade,LeafElement1,0.147444231,0.133569843
14,Soissons,4,internode,StemElement,0.000624537,0.003438338
14,Soissons,4,sheath,StemElement,0.022568786,0.012037092
14,Soissons,5,internode,StemElement,0.056915827,0.03329973
14,Soissons,6,internode,StemElement,0.111720515,0.124536805
15,Caphorn,1,blade,LeafElement1,0.000311047,0.001861815
15,Caphorn,1,sheath,StemElement,5.31E-05,0.00073557
15,Caphorn,2,blade,LeafElement1,0.000958024,0.003791039
15,Caphorn,2,sheath,StemElement,0.000277783,0.00020614
15,Caphorn,3,blade,LeafElement1,0.009189999,0.020490978
15,Caphorn,3,sheath,StemElement,0.000555339,0.000907338
15,Caphorn,4,blade,LeafElement1,0.152309275,0.1309102
15,Caphorn,4,internode,StemElement,0.001597434,0.003432678
15,Caphorn,4,sheath,StemElement,0.005318323,0.013665971
15,Caphorn,5,internode,StemElement,0.058422968,0.02914347
15,Caphorn,6,internode,StemElement,0.138439737,0.120069503
15,Soissons,1,blade,LeafElement1,0.000296412,0.001933147
15,Soissons,1,sheath,StemElement,0,0.00065164
15,Soissons,2,blade,LeafElement1,0.000906351,0.005150361
15,Soissons,2,sheath,StemElement,0.000162055,0.000226457
15,Soissons,3,blade,LeafElement1,0.008073108,0.026436504
15,Soissons,3,sheath,StemElement,0.000535101,0.000885372
15,Soissons,4,blade,LeafElement1,0.101733692,0.133569843
15,Soissons,4,internode,StemElement,0.001666434,0.003438338
15,Soissons,4,sheath,StemElement,0.006672276,0.012037092
15,Soissons,5,internode,StemElement,0.067788962,0.03329973
15,Soissons,6,internode,StemElement,0.148216021,0.124536805
16,Caphorn,1,blade,LeafElement1,7.60E-06,0.001861815
16,Caphorn,1,sheath,StemElement,0,0.00073557
16,Caphorn,2,blade,LeafElement1,0.000209114,0.003791039
16,Caphorn,2,sheath,StemElement,0,0.00020614
16,Caphorn,3,blade,LeafElement1,0.004217336,0.020490978
16,Caphorn,3,sheath,StemElement,0.000264968,0.000907338
16,Caphorn,4,blade,LeafElement1,0.124912472,0.1309102
16,Caphorn,4,internode,StemElement,0.000479871,0.003432678
16,Caphorn,4,sheath,StemElement,0.002693932,0.013665971
16,Caphorn,5,internode,StemElement,0.017819303,0.02914347
16,Caphorn,6,internode,StemElement,0.175489334,0.120069503
16,Soissons,1,blade,LeafElement1,0.000123869,0.001933147
16,Soissons,1,sheath,StemElement,1.33E-05,0.00065164
16,Soissons,2,blade,LeafElement1,0.000289595,0.005150361
16,Soissons,2,sheath,StemElement,6.61E-06,0.000226457
16,Soissons,3,blade,LeafElement1,0.00196487,0.026436504
16,Soissons,3,sheath,StemElement,9.93E-05,0.000885372
16,Soissons,4,blade,LeafElement1,0.067372781,0.133569843
16,Soissons,4,internode,StemElement,0.000657357,0.003438338
16,Soissons,4,sheath,StemElement,0.003918206,0.012037092
16,Soissons,5,internode,StemElement,0.024631891,0.03329973
16,Soissons,6,internode,StemElement,0.191904437,0.124536805
17,Caphorn,1,blade,LeafElement1,0,0.001861815
17,Caphorn,1,sheath,StemElement,0,0.00073557
17,Caphorn,2,blade,LeafElement1,4.07E-06,0.003791039
17,Caphorn,2,sheath,StemElement,0,0.00020614
17,Caphorn,3,blade,LeafElement1,0.000536613,0.020490978
17,Caphorn,3,sheath,StemElement,0,0.000907338
17,Caphorn,4,blade,LeafElement1,0.11096409,0.1309102
17,Caphorn,4,internode,StemElement,0,0.003432678
17,Caphorn,4,sheath,StemElement,0.000743092,0.013665971
17,Caphorn,5,internode,StemElement,0.007092967,0.02914347
17,Caphorn,6,internode,StemElement,0.196425077,0.120069503
17,Soissons,1,blade,LeafElement1,0,0.001933147
17,Soissons,1,sheath,StemElement,0,0.00065164
17,Soissons,2,blade,LeafElement1,3.63E-06,0.005150361
17,Soissons,2,sheath,StemElement,0,0.000226457
17,Soissons,3,blade,LeafElement1,0.000341732,0.026436504
17,Soissons,3,sheath,StemElement,0,0.000885372
17,Soissons,4,blade,LeafElement1,0.048721196,0.133569843
17,Soissons,4,internode,StemElement,6.90E-05,0.003438338
17,Soissons,4,sheath,StemElement,0.000782822,0.012037092
17,Soissons,5,internode,StemElement,0.009902851,0.03329973
17,Soissons,6,internode,StemElement,0.210982843,0.124536805
18,Caphorn,1,blade,LeafElement1,0,0.001861815
18,Caphorn,1,sheath,StemElement,0,0.00073557
18,Caphorn,2,blade,LeafElement1,0,0.003791039
18,Caphorn,2,sheath,StemElement,0,0.00020614
18,Caphorn,3,blade,LeafElement1,4.88E-06,0.020490978
18,Caphorn,3,sheath,StemElement,0,0.000907338
18,Caphorn,4,blade,LeafElement1,0.091146965,0.1309102
18,Caphorn,4,internode,StemElement,0,0.003432678
18,Caphorn,4,sheath,StemElement,0,0.013665971
18,Caphorn,5,internode,StemElement,5.27E-05,0.02914347
18,Caphorn,6,internode,StemElement,0.213989121,0.120069503
18,Soissons,1,blade,LeafElement1,0,0.001933147
18,Soissons,1,sheath,StemElement,0,0.00065164
18,Soissons,2,blade,LeafElement1,0,0.005150361
18,Soissons,2,sheath,StemElement,0,0.000226457
18,Soissons,3,blade,LeafElement1,2.89E-06,0.026436504
18,Soissons,3,sheath,StemElement,0,0.000885372
18,Soissons,4,blade,LeafElement1,0.03547264,0.133569843
18,Soissons,4,internode,StemElement,0,0.003438338
18,Soissons,4,sheath,StemElement,3.31E-06,0.012037092
18,Soissons,5,internode,StemElement,0.000754413,0.03329973
18,Soissons,6,internode,StemElement,0.225661046,0.124536805
19,Caphorn,1,blade,LeafElement1,0,0.001861815
19,Caphorn,1,sheath,StemElement,0,0.00073557
19,Caphorn,2,blade,LeafElement1,0,0.003791039
19,Caphorn,2,sheath,StemElement,0,0.00020614
19,Caphorn,3,blade,LeafElement1,0,0.020490978
19,Caphorn,3,sheath,StemElement,0,0.000907338
19,Caphorn,4,blade,LeafElement1,0.066109831,0.1309102
19,Caphorn,4,internode,StemElement,0,0.003432678
19,Caphorn,4,sheath,StemElement,0,0.013665971
19,Caphorn,5,internode,StemElement,0,0.02914347
19,Caphorn,6,internode,StemElement,0.238668652,0.120069503
19,Soissons,1,blade,LeafElement1,0,0.001933147
19,Soissons,1,sheath,StemElement,0,0.00065164
19,Soissons,2,blade,LeafElement1,0,0.005150361
19,Soissons,2,sheath,StemElement,0,0.000226457
19,Soissons,3,blade,LeafElement1,0,0.026436504
19,Soissons,3,sheath,StemElement,0,0.000885372
19,Soissons,4,blade,LeafElement1,0.023215453,0.133569843
19,Soissons,4,internode,StemElement,0,0.003438338
19,Soissons,4,sheath,StemElement,0,0.012037092
19,Soissons,5,internode,StemElement,0,0.03329973
19,Soissons,6,internode,StemElement,0.233525605,0.124536805
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
20,Soissons,1,blade,LeafElement1,0,0
20,Soissons,1,sheath,StemElement,0,0
20,Soissons,2,blade,LeafElement1,0,0
20,Soissons,2,sheath,StemElement,0,0
20,Soissons,3,blade,LeafElement1,0,0
20,Soissons,3,sheath,StemElement,0,0
20,Soissons,4,blade,LeafElement1,0,0
20,Soissons,4,internode,StemElement,0,0
20,Soissons,4,sheath,StemElement,0,0
20,Soissons,5,internode,StemElement,0,0
20,Soissons,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
21,Soissons,1,blade,LeafElement1,0,0
21,Soissons,1,sheath,StemElement,0,0
21,Soissons,2,blade,LeafElement1,0,0
21,Soissons,2,sheath,StemElement,0,0
21,Soissons,3,blade,LeafElement1,0,0
21,Soissons,3,sheath,StemElement,0,0
21,Soissons,4,blade,LeafElement1,0,0
21,Soissons,4,internode,StemElement,0,0
21,Soissons,4,sheath,StemElement,0,0
21,Soissons,5,internode,StemElement,0,0
21,Soissons,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
22,Soissons,1,blade,LeafElement1,0,0
22,Soissons,1,sheath,StemElement,0,0
22,Soissons,2,blade,LeafElement1,0,0
22,Soissons,2,sheath,StemElement,0,0
22,Soissons,3,blade,LeafElement1,0,0
22,Soissons,3,sheath,StemElement,0,0
22,Soissons,4,blade,LeafElement1,0,0
22,Soissons,4,internode,StemElement,0,0
22,Soissons,4,sheath,StemElement,0,0
22,Soissons,5,internode,StemElement,0,0
22,Soissons,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
23,Caphorn,3,blade,LeafElement1,0,0
23,Caphorn,3,sheath,StemElement,0,0
23,Caphorn,4,blade,LeafElement1,0,0
23,Caphorn,4,internode,StemElement,0,0
