t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse,plant
87,Caphorn,3,blade,LeafElement1,0.0246319383097,0.0357538379789,1
87,Caphorn,3,sheath,StemElement,0.00292715755686,0.00334651540142,1
87,Caphorn,4,blade,LeafElement1,0.190841527602,0.159513131783,1
87,Caphorn,4,internode,StemElement,0.00557025656974,0.00730758965327,1
87,Caphorn,4,sheath,StemElement,0.01538426507,0.0228702487216,1
87,Caphorn,5,internode,StemElement,0.0835703085543,0.0419655558359,1
87,Caphorn,6,internode,StemElement,0.166704709679,0.148079574974,1
87,Soissons,1,blade,LeafElement1,0.00166239829337,0.0056470716946,2
87,Soissons,1,sheath,StemElement,0.000318729800047,0.00230377230893,2
87,Soissons,2,blade,LeafElement1,0.00571021507465,0.013359511581,2
87,Soissons,2,sheath,StemElement,0.00055227546821,0.000915442306594,2
87,Soissons,3,blade,LeafElement1,0.0231279143247,0.0482446301527,2
87,Soissons,3,sheath,StemElement,0.00306704371607,0.00338148835396,2
87,Soissons,4,blade,LeafElement1,0.154841916834,0.172600403573,2
87,Soissons,4,internode,StemElement,0.00501905345892,0.00781848581809,2
87,Soissons,4,sheath,StemElement,0.0142508779032,0.0212451039087,2
87,Soissons,5,internode,StemElement,0.0898084552465,0.0482788840211,2
87,Soissons,6,internode,StemElement,0.172343641751,0.152942753909,2
88,Caphorn,1,blade,LeafElement1,0.000449381225593,0.00564705202661,1
88,Caphorn,1,sheath,StemElement,7.9688769151e-05,0.00233834778202,1
88,Caphorn,2,blade,LeafElement1,0.00241929468513,0.0103513240554,1
88,Caphorn,2,sheath,StemElement,0.000244724282274,0.0010574272002,1
88,Caphorn,3,blade,LeafElement1,0.0137401235766,0.0357538379789,1
88,Caphorn,3,sheath,StemElement,0.000804851006156,0.00334651540142,1
88,Caphorn,4,blade,LeafElement1,0.169307371777,0.159513131783,1
88,Caphorn,4,internode,StemElement,0.00298775024309,0.00730758965327,1
88,Caphorn,4,sheath,StemElement,0.0114269357743,0.0228702487216,1
88,Caphorn,5,internode,StemElement,0.039573152213,0.0419655558359,1
88,Caphorn,6,internode,StemElement,0.217460102359,0.148079574974,1
88,Soissons,1,blade,LeafElement1,0.000295916341713,0.0056470716946,2
88,Soissons,1,sheath,StemElement,0.000129445834195,0.00230377230893,2
88,Soissons,2,blade,LeafElement1,0.00173461568747,0.013359511581,2
88,Soissons,2,sheath,StemElement,0.000135601782528,0.000915442306594,2
88,Soissons,3,blade,LeafElement1,0.0121906759968,0.0482446301527,2
88,Soissons,3,sheath,StemElement,0.000871047869583,0.00338148835396,2
88,Soissons,4,blade,LeafElement1,0.108558905604,0.172600403573,2
88,Soissons,4,internode,StemElement,0.00320800086222,0.00781848581809,2
88,Soissons,4,sheath,StemElement,0.0116208239292,0.0212451039087,2
88,Soissons,5,internode,StemElement,0.045092186052,0.0482788840211,2
88,Soissons,6,internode,StemElement,0.22560721756,0.152942753909,2
89,Caphorn,1,blade,LeafElement1,8.84701841482e-05,0.00564705202661,1
89,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
89,Caphorn,2,blade,LeafElement1,0.00028353765325,0.0103513240554,1
89,Caphorn,2,sheath,StemElement,3.30707485551e-06,0.0010574272002,1
89,Caphorn,3,blade,LeafElement1,0.00431109381044,0.0357538379789,1
89,Caphorn,3,sheath,StemElement,0.000122548956361,0.00334651540142,1
89,Caphorn,4,blade,LeafElement1,0.145548484829,0.159513131783,1
89,Caphorn,4,internode,StemElement,0.000387865393282,0.00730758965327,1
89,Caphorn,4,sheath,StemElement,0.00477618341969,0.0228702487216,1
89,Caphorn,5,internode,StemElement,0.0209391446526,0.0419655558359,1
89,Caphorn,6,internode,StemElement,0.256346866768,0.148079574974,1
89,Soissons,1,blade,LeafElement1,4.55721467902e-05,0.0056470716946,2
89,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
89,Soissons,2,blade,LeafElement1,0.000304327948814,0.013359511581,2
89,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
89,Soissons,3,blade,LeafElement1,0.00305309182141,0.0482446301527,2
89,Soissons,3,sheath,StemElement,0.000195402382723,0.00338148835396,2
89,Soissons,4,blade,LeafElement1,0.0793474758926,0.172600403573,2
89,Soissons,4,internode,StemElement,0.000493072734765,0.00781848581809,2
89,Soissons,4,sheath,StemElement,0.00312050674336,0.0212451039087,2
89,Soissons,5,internode,StemElement,0.0223898652593,0.0482788840211,2
89,Soissons,6,internode,StemElement,0.264361609925,0.152942753909,2
90,Caphorn,1,blade,LeafElement1,0.0,0.00564705202661,1
90,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
90,Caphorn,2,blade,LeafElement1,0.0,0.0103513240554,1
90,Caphorn,2,sheath,StemElement,0.0,0.0010574272002,1
90,Caphorn,3,blade,LeafElement1,0.000283273710655,0.0357538379789,1
90,Caphorn,3,sheath,StemElement,0.0,0.00334651540142,1
90,Caphorn,4,blade,LeafElement1,0.113539653444,0.159513131783,1
90,Caphorn,4,internode,StemElement,0.0,0.00730758965327,1
90,Caphorn,4,sheath,StemElement,0.000417051171678,0.0228702487216,1
90,Caphorn,5,internode,StemElement,0.00288246551353,0.0419655558359,1
90,Caphorn,6,internode,StemElement,0.291941342452,0.148079574974,1
90,Soissons,1,blade,LeafElement1,9.36179781027e-06,0.0056470716946,2
90,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
90,Soissons,2,blade,LeafElement1,1.38865094256e-05,0.013359511581,2
90,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
90,Soissons,3,blade,LeafElement1,0.000190478722452,0.0482446301527,2
90,Soissons,3,sheath,StemElement,0.0,0.00338148835396,2
90,Soissons,4,blade,LeafElement1,0.0552681461766,0.172600403573,2
90,Soissons,4,internode,StemElement,0.0,0.00781848581809,2
90,Soissons,4,sheath,StemElement,0.000135713801671,0.0212451039087,2
90,Soissons,5,internode,StemElement,0.00296815233997,0.0482788840211,2
90,Soissons,6,internode,StemElement,0.293203317965,0.152942753909,2
91,Caphorn,1,blade,LeafElement1,0.0,0.00564705202661,1
91,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
91,Caphorn,2,blade,LeafElement1,0.0,0.0103513240554,1
91,Caphorn,2,sheath,StemElement,0.0,0.0010574272002,1
91,Caphorn,3,blade,LeafElement1,0.0,0.0357538379789,1
91,Caphorn,3,sheath,StemElement,0.0,0.00334651540142,1
91,Caphorn,4,blade,LeafElement1,0.0880593233086,0.159513131783,1
91,Caphorn,4,internode,StemElement,0.0,0.00730758965327,1
91,Caphorn,4,sheath,StemElement,0.0,0.0228702487216,1
91,Caphorn,5,internode,StemElement,5.92915347876e-05,0.0419655558359,1
91,Caphorn,6,internode,StemElement,0.307207581811,0.148079574974,1
91,Soissons,1,blade,LeafElement1,0.0,0.0056470716946,2
91,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
91,Soissons,2,blade,LeafElement1,0.0,0.013359511581,2
91,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
91,Soissons,3,blade,LeafElement1,0.0,0.0482446301527,2
91,Soissons,3,sheath,StemElement,0.0,0.00338148835396,2
91,Soissons,4,blade,LeafElement1,0.0396952297205,0.172600403573,2
91,Soissons,4,internode,StemElement,0.0,0.00781848581809,2
91,Soissons,4,sheath,StemElement,0.0,0.0212451039087,2
91,Soissons,5,internode,StemElement,0.0,0.0482788840211,2
91,Soissons,6,internode,StemElement,0.318102720229,0.152942753909,2
92,Caphorn,1,blade,LeafElement1,0.0,0.0,1
92,Caphorn,1,sheath,StemElement,0.0,0.0,1
92,Caphorn,2,blade,LeafElement1,0.0,0.0,1
92,Caphorn,2,sheath,StemElement,0.0,0.0,1
92,Caphorn,3,blade,LeafElement1,0.0,0.0,1
92,Caphorn,3,sheath,StemElement,0.0,0.0,1
92,Caphorn,4,blade,LeafElement1,0.0,0.0,1
92,Caphorn,4,internode,StemElement,0.0,0.0,1
92,Caphorn,4,sheath,StemElement,0.0,0.0,1
92,Caphorn,5,internode,StemElement,0.0,0.0,1
92,Caphorn,6,internode,StemElement,0.0,0.0,1
92,Soissons,1,blade,LeafElement1,0.0,0.0,2
92,Soissons,1,sheath,StemElement,0.0,0.0,2
92,Soissons,2,blade,LeafElement1,0.0,0.0,2
92,Soissons,2,sheath,StemElement,0.0,0.0,2
92,Soissons,3,blade,LeafElement1,0.0,0.0,2
92,Soissons,3,sheath,StemElement,0.0,0.0,2
92,Soissons,4,blade,LeafElement1,0.0,0.0,2
92,Soissons,4,internode,StemElement,0.0,0.0,2
92,Soissons,4,sheath,StemElement,0.0,0.0,2
92,Soissons,5,internode,StemElement,0.0,0.0,2
92,Soissons,6,internode,StemElement,0.0,0.0,2
93,Caphorn,1,blade,LeafElement1,0.0,0.0,1
93,Caphorn,1,sheath,StemElement,0.0,0.0,1
93,Caphorn,2,blade,LeafElement1,0.0,0.0,1
93,Caphorn,2,sheath,StemElement,0.0,0.0,1
93,Caphorn,3,blade,LeafElement1,0.0,0.0,1
93,Caphorn,3,sheath,StemElement,0.0,0.0,1
93,Caphorn,4,blade,LeafElement1,0.0,0.0,1
93,Caphorn,4,internode,StemElement,0.0,0.0,1
93,Caphorn,4,sheath,StemElement,0.0,0.0,1
93,Caphorn,5,internode,StemElement,0.0,0.0,1
93,Caphorn,6,internode,StemElement,0.0,0.0,1
93,Soissons,1,blade,LeafElement1,0.0,0.0,2
93,Soissons,1,sheath,StemElement,0.0,0.0,2
93,Soissons,2,blade,LeafElement1,0.0,0.0,2
93,Soissons,2,sheath,StemElement,0.0,0.0,2
93,Soissons,3,blade,LeafElement1,0.0,0.0,2
93,Soissons,3,sheath,StemElement,0.0,0.0,2
93,Soissons,4,blade,LeafElement1,0.0,0.0,2
93,Soissons,4,internode,StemElement,0.0,0.0,2
93,Soissons,4,sheath,StemElement,0.0,0.0,2
93,Soissons,5,internode,StemElement,0.0,0.0,2
93,Soissons,6,internode,StemElement,0.0,0.0,2
94,Caphorn,1,blade,LeafElement1,0.0,0.0,1
94,Caphorn,1,sheath,StemElement,0.0,0.0,1
94,Caphorn,2,blade,LeafElement1,0.0,0.0,1
94,Caphorn,2,sheath,StemElement,0.0,0.0,1
94,Caphorn,3,blade,LeafElement1,0.0,0.0,1
94,Caphorn,3,sheath,StemElement,0.0,0.0,1
94,Caphorn,4,blade,LeafElement1,0.0,0.0,1
94,Caphorn,4,internode,StemElement,0.0,0.0,1
94,Caphorn,4,sheath,StemElement,0.0,0.0,1
94,Caphorn,5,internode,StemElement,0.0,0.0,1
94,Caphorn,6,internode,StemElement,0.0,0.0,1
94,Soissons,1,blade,LeafElement1,0.0,0.0,2
94,Soissons,1,sheath,StemElement,0.0,0.0,2
94,Soissons,2,blade,LeafElement1,0.0,0.0,2
94,Soissons,2,sheath,StemElement,0.0,0.0,2
94,Soissons,3,blade,LeafElement1,0.0,0.0,2
94,Soissons,3,sheath,StemElement,0.0,0.0,2
94,Soissons,4,blade,LeafElement1,0.0,0.0,2
94,Soissons,4,internode,StemElement,0.0,0.0,2
94,Soissons,4,sheath,StemElement,0.0,0.0,2
94,Soissons,5,internode,StemElement,0.0,0.0,2
94,Soissons,6,internode,StemElement,0.0,0.0,2
95,Caphorn,1,blade,LeafElement1,0.0,0.0,1
95,Caphorn,1,sheath,StemElement,0.0,0.0,1
95,Caphorn,2,blade,LeafElement1,0.0,0.0,1
95,Caphorn,2,sheath,StemElement,0.0,0.0,1
95,Caphorn,3,blade,LeafElement1,0.0,0.0,1
95,Caphorn,3,sheath,StemElement,0.0,0.0,1
95,Caphorn,4,blade,LeafElement1,0.0,0.0,1
95,Caphorn,4,internode,StemElement,0.0,0.0,1
95,Caphorn,4,sheath,StemElement,0.0,0.0,1
95,Caphorn,5,internode,StemElement,0.0,0.0,1
95,Caphorn,6,internode,StemElement,0.0,0.0,1
95,Soissons,1,blade,LeafElement1,0.0,0.0,2
95,Soissons,1,sheath,StemElement,0.0,0.0,2
95,Soissons,2,blade,LeafElement1,0.0,0.0,2
95,Soissons,2,sheath,StemElement,0.0,0.0,2
95,Soissons,3,blade,LeafElement1,0.0,0.0,2
95,Soissons,3,sheath,StemElement,0.0,0.0,2
95,Soissons,4,blade,LeafElement1,0.0,0.0,2
95,Soissons,4,internode,StemElement,0.0,0.0,2
95,Soissons,4,sheath,StemElement,0.0,0.0,2
95,Soissons,5,internode,StemElement,0.0,0.0,2
95,Soissons,6,internode,StemElement,0.0,0.0,2
96,Caphorn,1,blade,LeafElement1,0.0,0.0,1
96,Caphorn,1,sheath,StemElement,0.0,0.0,1
96,Caphorn,2,blade,LeafElement1,0.0,0.0,1
96,Caphorn,2,sheath,StemElement,0.0,0.0,1
96,Caphorn,3,blade,LeafElement1,0.0,0.0,1
96,Caphorn,3,sheath,StemElement,0.0,0.0,1
96,Caphorn,4,blade,LeafElement1,0.0,0.0,1
96,Caphorn,4,internode,StemElement,0.0,0.0,1
96,Caphorn,4,sheath,StemElement,0.0,0.0,1
96,Caphorn,5,internode,StemElement,0.0,0.0,1
96,Caphorn,6,internode,StemElement,0.0,0.0,1
96,Soissons,1,blade,LeafElement1,0.0,0.0,2
96,Soissons,1,sheath,StemElement,0.0,0.0,2
96,Soissons,2,blade,LeafElement1,0.0,0.0,2
96,Soissons,2,sheath,StemElement,0.0,0.0,2
96,Soissons,3,blade,LeafElement1,0.0,0.0,2
96,Soissons,3,sheath,StemElement,0.0,0.0,2
96,Soissons,4,blade,LeafElement1,0.0,0.0,2
96,Soissons,4,internode,StemElement,0.0,0.0,2
96,Soissons,4,sheath,StemElement,0.0,0.0,2
96,Soissons,5,internode,StemElement,0.0,0.0,2
96,Soissons,6,internode,StemElement,0.0,0.0,2
97,Caphorn,1,blade,LeafElement1,0.0,0.0,1
97,Caphorn,1,sheath,StemElement,0.0,0.0,1
97,Caphorn,2,blade,LeafElement1,0.0,0.0,1
97,Caphorn,2,sheath,StemElement,0.0,0.0,1
97,Caphorn,3,blade,LeafElement1,0.0,0.0,1
97,Caphorn,3,sheath,StemElement,0.0,0.0,1
97,Caphorn,4,blade,LeafElement1,0.0,0.0,1
97,Caphorn,4,internode,StemElement,0.0,0.0,1
97,Caphorn,4,sheath,StemElement,0.0,0.0,1
97,Caphorn,5,internode,StemElement,0.0,0.0,1
97,Caphorn,6,internode,StemElement,0.0,0.0,1
97,Soissons,1,blade,LeafElement1,0.0,0.0,2
97,Soissons,1,sheath,StemElement,0.0,0.0,2
97,Soissons,2,blade,LeafElement1,0.0,0.0,2
97,Soissons,2,sheath,StemElement,0.0,0.0,2
97,Soissons,3,blade,LeafElement1,0.0,0.0,2
97,Soissons,3,sheath,StemElement,0.0,0.0,2
97,Soissons,4,blade,LeafElement1,0.0,0.0,2
97,Soissons,4,internode,StemElement,0.0,0.0,2
97,Soissons,4,sheath,StemElement,0.0,0.0,2
97,Soissons,5,internode,StemElement,0.0,0.0,2
97,Soissons,6,internode,StemElement,0.0,0.0,2
98,Caphorn,1,blade,LeafElement1,0.0,0.0,1
98,Caphorn,1,sheath,StemElement,0.0,0.0,1
98,Caphorn,2,blade,LeafElement1,0.0,0.0,1
98,Caphorn,2,sheath,StemElement,0.0,0.0,1
98,Caphorn,3,blade,LeafElement1,0.0,0.0,1
98,Caphorn,3,sheath,StemElement,0.0,0.0,1
98,Caphorn,4,blade,LeafElement1,0.0,0.0,1
98,Caphorn,4,internode,StemElement,0.0,0.0,1
98,Caphorn,4,sheath,StemElement,0.0,0.0,1
98,Caphorn,5,internode,StemElement,0.0,0.0,1
98,Caphorn,6,internode,StemElement,0.0,0.0,1
98,Soissons,1,blade,LeafElement1,0.0,0.0,2
98,Soissons,1,sheath,StemElement,0.0,0.0,2
98,Soissons,2,blade,LeafElement1,0.0,0.0,2
98,Soissons,2,sheath,StemElement,0.0,0.0,2
98,Soissons,3,blade,LeafElement1,0.0,0.0,2
98,Soissons,3,sheath,StemElement,0.0,0.0,2
98,Soissons,4,blade,LeafElement1,0.0,0.0,2
98,Soissons,4,internode,StemElement,0.0,0.0,2
98,Soissons,4,sheath,StemElement,0.0,0.0,2
98,Soissons,5,internode,StemElement,0.0,0.0,2
98,Soissons,6,internode,StemElement,0.0,0.0,2
99,Caphorn,1,blade,LeafElement1,0.0,0.0,1
99,Caphorn,1,sheath,StemElement,0.0,0.0,1
99,Caphorn,2,blade,LeafElement1,0.0,0.0,1
99,Caphorn,2,sheath,StemElement,0.0,0.0,1
99,Caphorn,3,blade,LeafElement1,0.0,0.0,1
99,Caphorn,3,sheath,StemElement,0.0,0.0,1
99,Caphorn,4,blade,LeafElement1,0.0,0.0,1
99,Caphorn,4,internode,StemElement,0.0,0.0,1
99,Caphorn,4,sheath,StemElement,0.0,0.0,1
99,Caphorn,5,internode,StemElement,0.0,0.0,1
99,Caphorn,6,internode,StemElement,0.0,0.0,1
99,Soissons,1,blade,LeafElement1,0.0,0.0,2
99,Soissons,1,sheath,StemElement,0.0,0.0,2
99,Soissons,2,blade,LeafElement1,0.0,0.0,2
99,Soissons,2,sheath,StemElement,0.0,0.0,2
99,Soissons,3,blade,LeafElement1,0.0,0.0,2
99,Soissons,3,sheath,StemElement,0.0,0.0,2
99,Soissons,4,blade,LeafElement1,0.0,0.0,2
99,Soissons,4,internode,StemElement,0.0,0.0,2
99,Soissons,4,sheath,StemElement,0.0,0.0,2
99,Soissons,5,internode,StemElement,0.0,0.0,2
99,Soissons,6,internode,StemElement,0.0,0.0,2
100,Caphorn,1,blade,LeafElement1,0.0,0.0,1
100,Caphorn,1,sheath,StemElement,0.0,0.0,1
100,Caphorn,2,blade,LeafElement1,0.0,0.0,1
100,Caphorn,2,sheath,StemElement,0.0,0.0,1
100,Caphorn,3,blade,LeafElement1,0.0,0.0,1
100,Caphorn,3,sheath,StemElement,0.0,0.0,1
100,Caphorn,4,blade,LeafElement1,0.0,0.0,1
100,Caphorn,4,internode,StemElement,0.0,0.0,1
100,Caphorn,4,sheath,StemElement,0.0,0.0,1
100,Caphorn,5,internode,StemElement,0.0,0.0,1
100,Caphorn,6,internode,StemElement,0.0,0.0,1
100,Soissons,1,blade,LeafElement1,0.0,0.0,2
100,Soissons,1,sheath,StemElement,0.0,0.0,2
100,Soissons,2,blade,LeafElement1,0.0,0.0,2
100,Soissons,2,sheath,StemElement,0.0,0.0,2
100,Soissons,3,blade,LeafElement1,0.0,0.0,2
100,Soissons,3,sheath,StemElement,0.0,0.0,2
100,Soissons,4,blade,LeafElement1,0.0,0.0,2
100,Soissons,4,internode,StemElement,0.0,0.0,2
100,Soissons,4,sheath,StemElement,0.0,0.0,2
100,Soissons,5,internode,StemElement,0.0,0.0,2
100,Soissons,6,internode,StemElement,0.0,0.0,2
101,Caphorn,1,blade,LeafElement1,0.0,0.00564705202661,1
101,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
101,Caphorn,2,blade,LeafElement1,0.0,0.0103513240554,1
101,Caphorn,2,sheath,StemElement,0.0,0.0010574272002,1
101,Caphorn,3,blade,LeafElement1,0.0,0.0357538379789,1
101,Caphorn,3,sheath,StemElement,0.0,0.00334651540142,1
101,Caphorn,4,blade,LeafElement1,0.101032111253,0.159513131783,1
101,Caphorn,4,internode,StemElement,0.0,0.00730758965327,1
101,Caphorn,4,sheath,StemElement,0.0,0.0228702487216,1
101,Caphorn,5,internode,StemElement,0.0,0.0419655558359,1
101,Caphorn,6,internode,StemElement,0.302110941367,0.148079574974,1
101,Soissons,1,blade,LeafElement1,0.0,0.0056470716946,2
101,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
101,Soissons,2,blade,LeafElement1,0.0,0.013359511581,2
101,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
101,Soissons,3,blade,LeafElement1,0.0,0.0482446301527,2
101,Soissons,3,sheath,StemElement,0.0,0.00338148835396,2
101,Soissons,4,blade,LeafElement1,0.0381676463085,0.172600403573,2
101,Soissons,4,internode,StemElement,0.0,0.00781848581809,2
101,Soissons,4,sheath,StemElement,0.0,0.0212451039087,2
101,Soissons,5,internode,StemElement,0.00011530627065,0.0482788840211,2
101,Soissons,6,internode,StemElement,0.3143702596,0.152942753909,2
102,Caphorn,1,blade,LeafElement1,0.0,0.00564705202661,1
102,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
102,Caphorn,2,blade,LeafElement1,0.0,0.0103513240554,1
102,Caphorn,2,sheath,StemElement,0.0,0.0010574272002,1
102,Caphorn,3,blade,LeafElement1,0.000697900062477,0.0357538379789,1
102,Caphorn,3,sheath,StemElement,0.0,0.00334651540142,1
102,Caphorn,4,blade,LeafElement1,0.142542425502,0.159513131783,1
102,Caphorn,4,internode,StemElement,0.0,0.00730758965327,1
102,Caphorn,4,sheath,StemElement,0.000251555213028,0.0228702487216,1
102,Caphorn,5,internode,StemElement,0.00657874118511,0.0419655558359,1
102,Caphorn,6,internode,StemElement,0.273315521495,0.148079574974,1
102,Soissons,1,blade,LeafElement1,0.0,0.0056470716946,2
102,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
102,Soissons,2,blade,LeafElement1,0.0,0.013359511581,2
102,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
102,Soissons,3,blade,LeafElement1,0.000127025950408,0.0482446301527,2
102,Soissons,3,sheath,StemElement,0.0,0.00338148835396,2
102,Soissons,4,blade,LeafElement1,0.0542836681977,0.172600403573,2
102,Soissons,4,internode,StemElement,0.0,0.00781848581809,2
102,Soissons,4,sheath,StemElement,0.000417060040878,0.0212451039087,2
102,Soissons,5,internode,StemElement,0.00479323176456,0.0482788840211,2
102,Soissons,6,internode,StemElement,0.285532935426,0.152942753909,2
103,Caphorn,1,blade,LeafElement1,2.98802655814e-05,0.00564705202661,1
103,Caphorn,1,sheath,StemElement,0.0,0.00233834778202,1
103,Caphorn,2,blade,LeafElement1,0.000220158652844,0.0103513240554,1
103,Caphorn,2,sheath,StemElement,0.0,0.0010574272002,1
103,Caphorn,3,blade,LeafElement1,0.00433745818002,0.0357538379789,1
103,Caphorn,3,sheath,StemElement,0.000211983563485,0.00334651540142,1
103,Caphorn,4,blade,LeafElement1,0.164388111618,0.159513131783,1
103,Caphorn,4,internode,StemElement,0.000299157468631,0.00730758965327,1
103,Caphorn,4,sheath,StemElement,0.00432930914885,0.0228702487216,1
103,Caphorn,5,internode,StemElement,0.019354500052,0.0419655558359,1
103,Caphorn,6,internode,StemElement,0.245304368333,0.148079574974,1
103,Soissons,1,blade,LeafElement1,1.10169414219e-05,0.0056470716946,2
103,Soissons,1,sheath,StemElement,0.0,0.00230377230893,2
103,Soissons,2,blade,LeafElement1,0.000250984660075,0.013359511581,2
103,Soissons,2,sheath,StemElement,0.0,0.000915442306594,2
103,Soissons,3,blade,LeafElement1,0.00286475964968,0.0482446301527,2
103,Soissons,3,sheath,StemElement,7.61817855531e-05,0.00338148835396,2
103,Soissons,4,blade,LeafElement1,0.0846806819493,0.172600403573,2
103,Soissons,4,internode,StemElement,0.000499615070081,0.00781848581809,2
103,Soissons,4,sheath,StemElement,0.00308281863375,0.0212451039087,2
103,Soissons,5,internode,StemElement,0.0254128682667,0.0482788840211,2
103,Soissons,6,internode,StemElement,0.255076589464,0.152942753909,2
104,Caphorn,1,blade,LeafElement1,0.000577568324479,0.00564705202661,1
104,Caphorn,1,sheath,StemElement,0.000172636738601,0.00233834778202,1
104,Caphorn,2,blade,LeafElement1,0.00291427059844,0.0103513240554,1
104,Caphorn,2,sheath,StemElement,0.000234812593499,0.0010574272002,1
104,Caphorn,3,blade,LeafElement1,0.01447163205,0.0357538379789,1
104,Caphorn,3,sheath,StemElement,0.00127183557922,0.00334651540142,1
104,Caphorn,4,blade,LeafElement1,0.18108647376,0.159513131783,1
104,Caphorn,4,internode,StemElement,0.00242770631653,0.00730758965327,1
104,Caphorn,4,sheath,StemElement,0.0103694929692,0.0228702487216,1
104,Caphorn,5,internode,StemElement,0.0391898390807,0.0419655558359,1
104,Caphorn,6,internode,StemElement,0.210117821772,0.148079574974,1
104,Soissons,1,blade,LeafElement1,0.000538701582953,0.0056470716946,2
104,Soissons,1,sheath,StemElement,0.000209137184793,0.00230377230893,2
104,Soissons,2,blade,LeafElement1,0.00165768615735,0.013359511581,2
104,Soissons,2,sheath,StemElement,0.000148813355893,0.000915442306594,2
104,Soissons,3,blade,LeafElement1,0.0102492364715,0.0482446301527,2
104,Soissons,3,sheath,StemElement,0.00086443845185,0.00338148835396,2
104,Soissons,4,blade,LeafElement1,0.111319041572,0.172600403573,2
104,Soissons,4,internode,StemElement,0.00266758056899,0.00781848581809,2
104,Soissons,4,sheath,StemElement,0.00940937151616,0.0212451039087,2
104,Soissons,5,internode,StemElement,0.043286308166,0.0482788840211,2
104,Soissons,6,internode,StemElement,0.221998795535,0.152942753909,2
105,Caphorn,1,blade,LeafElement1,0.00180995449529,0.00564705202661,1
105,Caphorn,1,sheath,StemElement,0.000813317360669,0.00233834778202,1
105,Caphorn,2,blade,LeafElement1,0.00504057492199,0.0103513240554,1
105,Caphorn,2,sheath,StemElement,0.00100239168116,0.0010574272002,1
105,Caphorn,3,blade,LeafElement1,0.0235582749774,0.0357538379789,1
105,Caphorn,3,sheath,StemElement,0.00259921752063,0.00334651540142,1
105,Caphorn,4,blade,LeafElement1,0.20350351948,0.159513131783,1
105,Caphorn,4,internode,StemElement,0.00557103066287,0.00730758965327,1
105,Caphorn,4,sheath,StemElement,0.015787314146,0.0228702487216,1
105,Caphorn,5,internode,StemElement,0.0790971999424,0.0419655558359,1
105,Caphorn,6,internode,StemElement,0.160873372089,0.148079574974,1
105,Soissons,1,blade,LeafElement1,0.0014406049265,0.0056470716946,2
105,Soissons,1,sheath,StemElement,0.000909601566319,0.00230377230893,2
105,Soissons,2,blade,LeafElement1,0.0052051695285,0.013359511581,2
105,Soissons,2,sheath,StemElement,0.000367090818263,0.000915442306594,2
105,Soissons,3,blade,LeafElement1,0.0231961789631,0.0482446301527,2
105,Soissons,3,sheath,StemElement,0.00170700921167,0.00338148835396,2
105,Soissons,4,blade,LeafElement1,0.150158852581,0.172600403573,2
105,Soissons,4,internode,StemElement,0.00514704116408,0.00781848581809,2
105,Soissons,4,sheath,StemElement,0.0168358364641,0.0212451039087,2
105,Soissons,5,internode,StemElement,0.0897830707156,0.0482788840211,2
105,Soissons,6,internode,StemElement,0.172124269661,0.152942753909,2
106,Caphorn,1,blade,LeafElement1,0.00611948025038,0.00564705202661,1
106,Caphorn,1,sheath,StemElement,0.00159344064072,0.00233834778202,1
106,Caphorn,2,blade,LeafElement1,0.0159187508623,0.0103513240554,1
106,Caphorn,2,sheath,StemElement,0.00177366850011,0.0010574272002,1
106,Caphorn,3,blade,LeafElement1,0.0412270439605,0.0357538379789,1
106,Caphorn,3,sheath,StemElement,0.00747366733033,0.00334651540142,1
106,Caphorn,4,blade,LeafElement1,0.1709922038,0.159513131783,1
106,Caphorn,4,internode,StemElement,0.00284400139957,0.00730758965327,1
106,Caphorn,4,sheath,StemElement,0.0421439190314,0.0228702487216,1
106,Caphorn,5,internode,StemElement,0.0627798431973,0.0419655558359,1
106,Caphorn,6,internode,StemElement,0.121976554762,0.148079574974,1
106,Soissons,1,blade,LeafElement1,0.00693646976408,0.0056470716946,2
106,Soissons,1,sheath,StemElement,0.00155028135489,0.00230377230893,2
106,Soissons,2,blade,LeafElement1,0.0165949020307,0.013359511581,2
106,Soissons,2,sheath,StemElement,0.00190492659939,0.000915442306594,2
106,Soissons,3,blade,LeafElement1,0.0464881788877,0.0482446301527,2
106,Soissons,3,sheath,StemElement,0.00726575952708,0.00338148835396,2
106,Soissons,4,blade,LeafElement1,0.191512084579,0.172600403573,2
106,Soissons,4,internode,StemElement,0.00376727850556,0.00781848581809,2
