t,species,metamer,organ,Eabs
9,Soissons,2,sheath,9.26E-05
9,Soissons,3,blade,0.017672775
9,Soissons,3,sheath,0.000499722
9,Soissons,4,blade,0.133448035
9,Soissons,4,internode,0.002263808
9,Soissons,4,sheath,0.008427028
9,Soissons,5,internode,0.036881385
9,Soissons,6,internode,0.128597311
10,Soissons,1,blade,0.00073036
10,Soissons,1,sheath,0.000291009
10,Soissons,2,blade,0.002709545
10,Soissons,2,sheath,9.26E-05
10,Soissons,3,blade,0.017672775
10,Soissons,3,sheath,0.000499722
10,Soissons,4,blade,0.133448035
10,Soissons,4,internode,0.002263808
10,Soissons,4,sheath,0.008427028
10,Soissons,5,internode,0.036881385
10,Soissons,6,internode,0.128597311
11,Soissons,1,blade,0.00073036
11,Soissons,1,sheath,0.000291009
11,Soissons,2,blade,0.002709545
11,Soissons,2,sheath,9.26E-05
11,Soissons,3,blade,0.017672775
11,Soissons,3,sheath,0.000499722
11,Soissons,4,blade,0.133448035
11,Soissons,4,internode,0.002263808
11,Soissons,4,sheath,0.008427028
11,Soissons,5,internode,0.036881385
11,Soissons,6,internode,0.128597311
12,Soissons,1,blade,0.00073036
12,Soissons,1,sheath,0.000291009
12,Soissons,2,blade,0.002709545
12,Soissons,2,sheath,9.26E-05
12,Soissons,3,blade,0.017672775
12,Soissons,3,sheath,0.000499722
12,Soissons,4,blade,0.133448035
12,Soissons,4,internode,0.002263808
12,Soissons,4,sheath,0.008427028
12,Soissons,5,internode,0.036881385
12,Soissons,6,internode,0.128597311
13,Soissons,1,blade,0.00073036
13,Soissons,1,sheath,0.000291009
13,Soissons,2,blade,0.002709545
13,Soissons,2,sheath,9.26E-05
13,Soissons,3,blade,0.017672775
13,Soissons,3,sheath,0.000499722
13,Soissons,4,blade,0.133448035
13,Soissons,4,internode,0.002263808
13,Soissons,4,sheath,0.008427028
13,Soissons,5,internode,0.036881385
13,Soissons,6,internode,0.128597311
14,Soissons,1,blade,0.00073036
14,Soissons,1,sheath,0.000291009
14,Soissons,2,blade,0.002709545
14,Soissons,2,sheath,9.26E-05
14,Soissons,3,blade,0.017672775
14,Soissons,3,sheath,0.000499722
14,Soissons,4,blade,0.133448035
14,Soissons,4,internode,0.002263808
14,Soissons,4,sheath,0.008427028
14,Soissons,5,internode,0.036881385
14,Soissons,6,internode,0.128597311
15,Soissons,1,blade,0.00073036
15,Soissons,1,sheath,0.000291009
15,Soissons,2,blade,0.002709545
15,Soissons,2,sheath,9.26E-05
15,Soissons,3,blade,0.017672775
15,Soissons,3,sheath,0.000499722
15,Soissons,4,blade,0.133448035
15,Soissons,4,internode,0.002263808
15,Soissons,4,sheath,0.008427028
15,Soissons,5,internode,0.036881385
15,Soissons,6,internode,0.128597311
16,Soissons,1,blade,0.00073036
16,Soissons,1,sheath,0.000291009
16,Soissons,2,blade,0.002709545
16,Soissons,2,sheath,9.26E-05
16,Soissons,3,blade,0.017672775
16,Soissons,3,sheath,0.000499722
16,Soissons,4,blade,0.133448035
16,Soissons,4,internode,0.002263808
16,Soissons,4,sheath,0.008427028
16,Soissons,5,internode,0.036881385
16,Soissons,6,internode,0.128597311
17,Soissons,1,blade,0.00073036
17,Soissons,1,sheath,0.000291009
17,Soissons,2,blade,0.002709545
17,Soissons,2,sheath,9.26E-05
17,Soissons,3,blade,0.017672775
17,Soissons,3,sheath,0.000499722
17,Soissons,4,blade,0.133448035
17,Soissons,4,internode,0.002263808
17,Soissons,4,sheath,0.008427028
17,Soissons,5,internode,0.036881385
17,Soissons,6,internode,0.128597311
18,Soissons,1,blade,0.00073036
18,Soissons,1,sheath,0.000291009
18,Soissons,2,blade,0.002709545
18,Soissons,2,sheath,9.26E-05
18,Soissons,3,blade,0.017672775
18,Soissons,3,sheath,0.000499722
18,Soissons,4,blade,0.133448035
18,Soissons,4,internode,0.002263808
18,Soissons,4,sheath,0.008427028
18,Soissons,5,internode,0.036881385
18,Soissons,6,internode,0.128597311
19,Soissons,1,blade,0.00073036
19,Soissons,1,sheath,0.000291009
19,Soissons,2,blade,0.002709545
19,Soissons,2,sheath,9.26E-05
19,Soissons,3,blade,0.017672775
19,Soissons,3,sheath,0.000499722
19,Soissons,4,blade,0.133448035
19,Soissons,4,internode,0.002263808
19,Soissons,4,sheath,0.008427028
19,Soissons,5,internode,0.036881385
19,Soissons,6,internode,0.128597311
20,Soissons,1,blade,0
20,Soissons,1,sheath,0
20,Soissons,2,blade,0
20,Soissons,2,sheath,0
20,Soissons,3,blade,0
20,Soissons,3,sheath,0
20,Soissons,4,blade,0
20,Soissons,4,internode,0
20,Soissons,4,sheath,0
20,Soissons,5,internode,0
20,Soissons,6,internode,0
21,Soissons,1,blade,0
21,Soissons,1,sheath,0
21,Soissons,2,blade,0
21,Soissons,2,sheath,0
21,Soissons,3,blade,0
21,Soissons,3,sheath,0
21,Soissons,4,blade,0
21,Soissons,4,internode,0
21,Soissons,4,sheath,0
21,Soissons,5,internode,0
21,Soissons,6,internode,0
22,Soissons,1,blade,0
22,Soissons,1,sheath,0
22,Soissons,2,blade,0
22,Soissons,2,sheath,0
22,Soissons,3,blade,0
22,Soissons,3,sheath,0
22,Soissons,4,blade,0
22,Soissons,4,internode,0
22,Soissons,4,sheath,0
22,Soissons,5,internode,0
22,Soissons,6,internode,0
23,Soissons,1,blade,0
23,Soissons,1,sheath,0
23,Soissons,2,blade,0
23,Soissons,2,sheath,0
23,Soissons,3,blade,0
23,Soissons,3,sheath,0
23,Soissons,4,blade,0
23,Soissons,4,internode,0
23,Soissons,4,sheath,0
23,Soissons,5,internode,0
23,Soissons,6,internode,0
24,Soissons,1,blade,0
24,Soissons,1,sheath,0
24,Soissons,2,blade,0
24,Soissons,2,sheath,0
24,Soissons,3,blade,0
24,Soissons,3,sheath,0
24,Soissons,4,blade,0
24,Soissons,4,internode,0
24,Soissons,4,sheath,0
24,Soissons,5,internode,0
24,Soissons,6,internode,0
25,Soissons,1,blade,0
25,Soissons,1,sheath,0
25,Soissons,2,blade,0
25,Soissons,2,sheath,0
25,Soissons,3,blade,0
25,Soissons,3,sheath,0
25,Soissons,4,blade,0
25,Soissons,4,internode,0
25,Soissons,4,sheath,0
25,Soissons,5,internode,0
25,Soissons,6,internode,0
26,Soissons,1,blade,0
26,Soissons,1,sheath,0
26,Soissons,2,blade,0
26,Soissons,2,sheath,0
26,Soissons,3,blade,0
26,Soissons,3,sheath,0
26,Soissons,4,blade,0
26,Soissons,4,internode,0
26,Soissons,4,sheath,0
26,Soissons,5,internode,0
26,Soissons,6,internode,0
27,Soissons,1,blade,0
27,Soissons,1,sheath,0
27,Soissons,2,blade,0
27,Soissons,2,sheath,0
27,Soissons,3,blade,0
27,Soissons,3,sheath,0
27,Soissons,4,blade,0
27,Soissons,4,internode,0
27,Soissons,4,sheath,0
27,Soissons,5,internode,0
27,Soissons,6,internode,0
28,Soissons,1,blade,0
28,Soissons,1,sheath,0
28,Soissons,2,blade,0
28,Soissons,2,sheath,0
28,Soissons,3,blade,0
28,Soissons,3,sheath,0
28,Soissons,4,blade,0
28,Soissons,4,internode,0
28,Soissons,4,sheath,0
28,Soissons,5,internode,0
28,Soissons,6,internode,0
29,Soissons,1,blade,0.00073036
29,Soissons,1,sheath,0.000291009
29,Soissons,2,blade,0.002709545
29,Soissons,2,sheath,9.26E-05
29,Soissons,3,blade,0.017672775
29,Soissons,3,sheath,0.000499722
29,Soissons,4,blade,0.133448035
29,Soissons,4,internode,0.002263808
29,Soissons,4,sheath,0.008427028
29,Soissons,5,internode,0.036881385
29,Soissons,6,internode,0.128597311
30,Soissons,1,blade,0.00073036
30,Soissons,1,sheath,0.000291009
30,Soissons,2,blade,0.002709545
30,Soissons,2,sheath,9.26E-05
30,Soissons,3,blade,0.017672775
30,Soissons,3,sheath,0.000499722
30,Soissons,4,blade,0.133448035
30,Soissons,4,internode,0.002263808
30,Soissons,4,sheath,0.008427028
30,Soissons,5,internode,0.036881385
30,Soissons,6,internode,0.128597311
31,Soissons,1,blade,0.00073036
31,Soissons,1,sheath,0.000291009
31,Soissons,2,blade,0.002709545
31,Soissons,2,sheath,9.26E-05
31,Soissons,3,blade,0.017672775
31,Soissons,3,sheath,0.000499722
31,Soissons,4,blade,0.133448035
31,Soissons,4,internode,0.002263808
31,Soissons,4,sheath,0.008427028
31,Soissons,5,internode,0.036881385
31,Soissons,6,internode,0.128597311
32,Soissons,1,blade,0.00073036
32,Soissons,1,sheath,0.000291009
32,Soissons,2,blade,0.002709545
32,Soissons,2,sheath,9.26E-05
32,Soissons,3,blade,0.017672775
32,Soissons,3,sheath,0.000499722
32,Soissons,4,blade,0.133448035
32,Soissons,4,internode,0.002263808
32,Soissons,4,sheath,0.008427028
32,Soissons,5,internode,0.036881385
32,Soissons,6,internode,0.128597311
33,Soissons,1,blade,0.00073036
33,Soissons,1,sheath,0.000291009
33,Soissons,2,blade,0.002709545
33,Soissons,2,sheath,9.26E-05
33,Soissons,3,blade,0.017672775
33,Soissons,3,sheath,0.000499722
33,Soissons,4,blade,0.133448035
33,Soissons,4,internode,0.002263808
33,Soissons,4,sheath,0.008427028
33,Soissons,5,internode,0.036881385
33,Soissons,6,internode,0.128597311
34,Soissons,1,blade,0.00073036
34,Soissons,1,sheath,0.000291009
34,Soissons,2,blade,0.002709545
34,Soissons,2,sheath,9.26E-05
34,Soissons,3,blade,0.017672775
34,Soissons,3,sheath,0.000499722
34,Soissons,4,blade,0.133448035
34,Soissons,4,internode,0.002263808
34,Soissons,4,sheath,0.008427028
34,Soissons,5,internode,0.036881385
34,Soissons,6,internode,0.128597311
35,Soissons,1,blade,0.00073036
35,Soissons,1,sheath,0.000291009
35,Soissons,2,blade,0.002709545
35,Soissons,2,sheath,9.26E-05
35,Soissons,3,blade,0.017672775
35,Soissons,3,sheath,0.000499722
35,Soissons,4,blade,0.133448035
35,Soissons,4,internode,0.002263808
35,Soissons,4,sheath,0.008427028
35,Soissons,5,internode,0.036881385
35,Soissons,6,internode,0.128597311
36,Soissons,1,blade,0.00073036
36,Soissons,1,sheath,0.000291009
36,Soissons,2,blade,0.002709545
36,Soissons,2,sheath,9.26E-05
36,Soissons,3,blade,0.017672775
36,Soissons,3,sheath,0.000499722
36,Soissons,4,blade,0.133448035
36,Soissons,4,internode,0.002263808
36,Soissons,4,sheath,0.008427028
36,Soissons,5,internode,0.036881385
36,Soissons,6,internode,0.128597311
37,Soissons,1,blade,0.00073036
37,Soissons,1,sheath,0.000291009
37,Soissons,2,blade,0.002709545
37,Soissons,2,sheath,9.26E-05
37,Soissons,3,blade,0.017672775
37,Soissons,3,sheath,0.000499722
37,Soissons,4,blade,0.133448035
37,Soissons,4,internode,0.002263808
37,Soissons,4,sheath,0.008427028
37,Soissons,5,internode,0.036881385
37,Soissons,6,internode,0.128597311
38,Soissons,1,blade,0.00073036
38,Soissons,1,sheath,0.000291009
38,Soissons,2,blade,0.002709545
38,Soissons,2,sheath,9.26E-05
38,Soissons,3,blade,0.017672775
38,Soissons,3,sheath,0.000499722
38,Soissons,4,blade,0.133448035
38,Soissons,4,internode,0.002263808
38,Soissons,4,sheath,0.008427028
38,Soissons,5,internode,0.036881385
38,Soissons,6,internode,0.128597311
39,Soissons,1,blade,0.00073036
39,Soissons,1,sheath,0.000291009
39,Soissons,2,blade,0.002709545
39,Soissons,2,sheath,9.26E-05
39,Soissons,3,blade,0.017672775
39,Soissons,3,sheath,0.000499722
39,Soissons,4,blade,0.133448035
39,Soissons,4,internode,0.002263808
39,Soissons,4,sheath,0.008427028
39,Soissons,5,internode,0.036881385
39,Soissons,6,internode,0.128597311
40,Soissons,1,blade,0.00073036
40,Soissons,1,sheath,0.000291009
40,Soissons,2,blade,0.002709545
40,Soissons,2,sheath,9.26E-05
40,Soissons,3,blade,0.017672775
40,Soissons,3,sheath,0.000499722
40,Soissons,4,blade,0.133448035
40,Soissons,4,internode,0.002263808
40,Soissons,4,sheath,0.008427028
40,Soissons,5,internode,0.036881385
40,Soissons,6,internode,0.128597311
41,Soissons,1,blade,0.00073036
41,Soissons,1,sheath,0.000291009
41,Soissons,2,blade,0.002709545
41,Soissons,2,sheath,9.26E-05
41,Soissons,3,blade,0.017672775
41,Soissons,3,sheath,0.000499722
41,Soissons,4,blade,0.133448035
41,Soissons,4,internode,0.002263808
41,Soissons,4,sheath,0.008427028
41,Soissons,5,internode,0.036881385
41,Soissons,6,internode,0.128597311
42,Soissons,1,blade,0.00073036
42,Soissons,1,sheath,0.000291009
42,Soissons,2,blade,0.002709545
42,Soissons,2,sheath,9.26E-05
42,Soissons,3,blade,0.017672775
42,Soissons,3,sheath,0.000499722
42,Soissons,4,blade,0.133448035
42,Soissons,4,internode,0.002263808
42,Soissons,4,sheath,0.008427028
42,Soissons,5,internode,0.036881385
42,Soissons,6,internode,0.128597311
43,Soissons,1,blade,0.00073036
43,Soissons,1,sheath,0.000291009
43,Soissons,2,blade,0.002709545
43,Soissons,2,sheath,9.26E-05
43,Soissons,3,blade,0.017672775
43,Soissons,3,sheath,0.000499722
43,Soissons,4,blade,0.133448035
43,Soissons,4,internode,0.002263808
43,Soissons,4,sheath,0.008427028
43,Soissons,5,internode,0.036881385
43,Soissons,6,internode,0.128597311
44,Soissons,1,blade,0
44,Soissons,1,sheath,0
44,Soissons,2,blade,0
44,Soissons,2,sheath,0
44,Soissons,3,blade,0
44,Soissons,3,sheath,0
44,Soissons,4,blade,0
44,Soissons,4,internode,0
44,Soissons,4,sheath,0
44,Soissons,5,internode,0
44,Soissons,6,internode,0
45,Soissons,1,blade,0
45,Soissons,1,sheath,0
45,Soissons,2,blade,0
45,Soissons,2,sheath,0
45,Soissons,3,blade,0
45,Soissons,3,sheath,0
45,Soissons,4,blade,0
45,Soissons,4,internode,0
45,Soissons,4,sheath,0
45,Soissons,5,internode,0
45,Soissons,6,internode,0
46,Soissons,1,blade,0
46,Soissons,1,sheath,0
46,Soissons,2,blade,0
46,Soissons,2,sheath,0
46,Soissons,3,blade,0
46,Soissons,3,sheath,0
46,Soissons,4,blade,0
46,Soissons,4,internode,0
46,Soissons,4,sheath,0
46,Soissons,5,internode,0
46,Soissons,6,internode,0
47,Soissons,1,blade,0
47,Soissons,1,sheath,0
47,Soissons,2,blade,0
47,Soissons,2,sheath,0
47,Soissons,3,blade,0
47,Soissons,3,sheath,0
47,Soissons,4,blade,0
47,Soissons,4,internode,0
47,Soissons,4,sheath,0
47,Soissons,5,internode,0
47,Soissons,6,internode,0
48,Soissons,1,blade,0
48,Soissons,1,sheath,0
48,Soissons,2,blade,0
48,Soissons,2,sheath,0
48,Soissons,3,blade,0
48,Soissons,3,sheath,0
48,Soissons,4,blade,0
48,Soissons,4,internode,0
48,Soissons,4,sheath,0
48,Soissons,5,internode,0
48,Soissons,6,internode,0
49,Soissons,1,blade,0
49,Soissons,1,sheath,0
49,Soissons,2,blade,0
49,Soissons,2,sheath,0
49,Soissons,3,blade,0
49,Soissons,3,sheath,0
49,Soissons,4,blade,0
49,Soissons,4,internode,0
49,Soissons,4,sheath,0
49,Soissons,5,internode,0
49,Soissons,6,internode,0
50,Soissons,1,blade,0
50,Soissons,1,sheath,0
50,Soissons,2,blade,0
50,Soissons,2,sheath,0
50,Soissons,3,blade,0
50,Soissons,3,sheath,0
50,Soissons,4,blade,0
50,Soissons,4,internode,0
50,Soissons,4,sheath,0
50,Soissons,5,internode,0
50,Soissons,6,internode,0
51,Soissons,1,blade,0
51,Soissons,1,sheath,0
51,Soissons,2,blade,0
51,Soissons,2,sheath,0
51,Soissons,3,blade,0
51,Soissons,3,sheath,0
51,Soissons,4,blade,0
51,Soissons,4,internode,0
51,Soissons,4,sheath,0
51,Soissons,5,internode,0
51,Soissons,6,internode,0
52,Soissons,1,blade,0
52,Soissons,1,sheath,0
52,Soissons,2,blade,0
52,Soissons,2,sheath,0
52,Soissons,3,blade,0
52,Soissons,3,sheath,0
52,Soissons,4,blade,0
52,Soissons,4,internode,0
52,Soissons,4,sheath,0
52,Soissons,5,internode,0
52,Soissons,6,internode,0
53,Soissons,1,blade,0.00073036
53,Soissons,1,sheath,0.000291009
53,Soissons,2,blade,0.002709545
53,Soissons,2,sheath,9.26E-05
53,Soissons,3,blade,0.017672775
53,Soissons,3,sheath,0.000499722
53,Soissons,4,blade,0.133448035
53,Soissons,4,internode,0.002263808
53,Soissons,4,sheath,0.008427028
53,Soissons,5,internode,0.036881385
53,Soissons,6,internode,0.128597311
54,Soissons,1,blade,0.00073036
54,Soissons,1,sheath,0.000291009
54,Soissons,2,blade,0.002709545
54,Soissons,2,sheath,9.26E-05
54,Soissons,3,blade,0.017672775
54,Soissons,3,sheath,0.000499722
54,Soissons,4,blade,0.133448035
54,Soissons,4,internode,0.002263808
54,Soissons,4,sheath,0.008427028
54,Soissons,5,internode,0.036881385
54,Soissons,6,internode,0.128597311
55,Soissons,1,blade,0.00073036
55,Soissons,1,sheath,0.000291009
55,Soissons,2,blade,0.002709545
55,Soissons,2,sheath,9.26E-05
55,Soissons,3,blade,0.017672775
55,Soissons,3,sheath,0.000499722
55,Soissons,4,blade,0.133448035
55,Soissons,4,internode,0.002263808
55,Soissons,4,sheath,0.008427028
55,Soissons,5,internode,0.036881385
55,Soissons,6,internode,0.128597311
56,Soissons,1,blade,0.00073036
56,Soissons,1,sheath,0.000291009
56,Soissons,2,blade,0.002709545
56,Soissons,2,sheath,9.26E-05
56,Soissons,3,blade,0.017672775
56,Soissons,3,sheath,0.000499722
56,Soissons,4,blade,0.133448035
56,Soissons,4,internode,0.002263808
56,Soissons,4,sheath,0.008427028
56,Soissons,5,internode,0.036881385
56,Soissons,6,internode,0.128597311
57,Soissons,1,blade,0.00073036
57,Soissons,1,sheath,0.000291009
57,Soissons,2,blade,0.002709545
57,Soissons,2,sheath,9.26E-05
57,Soissons,3,blade,0.017672775
57,Soissons,3,sheath,0.000499722
57,Soissons,4,blade,0.133448035
57,Soissons,4,internode,0.002263808
57,Soissons,4,sheath,0.008427028
57,Soissons,5,internode,0.036881385
57,Soissons,6,internode,0.128597311
58,Soissons,1,blade,0.00073036
58,Soissons,1,sheath,0.000291009
58,Soissons,2,blade,0.002709545
58,Soissons,2,sheath,9.26E-05
58,Soissons,3,blade,0.017672775
58,Soissons,3,sheath,0.000499722
58,Soissons,4,blade,0.133448035
58,Soissons,4,internode,0.002263808
58,Soissons,4,sheath,0.008427028
58,Soissons,5,internode,0.036881385
58,Soissons,6,internode,0.128597311
59,Soissons,1,blade,0.00073036
59,Soissons,1,sheath,0.000291009
59,Soissons,2,blade,0.002709545
59,Soissons,2,sheath,9.26E-05
59,Soissons,3,blade,0.017672775
59,Soissons,3,sheath,0.000499722
59,Soissons,4,blade,0.133448035
59,Soissons,4,internode,0.002263808
59,Soissons,4,sheath,0.008427028
59,Soissons,5,internode,0.036881385
59,Soissons,6,internode,0.128597311
60,Soissons,1,blade,0.00073036
60,Soissons,1,sheath,0.000291009
60,Soissons,2,blade,0.002709545
60,Soissons,2,sheath,9.26E-05
60,Soissons,3,blade,0.017672775
60,Soissons,3,sheath,0.000499722
60,Soissons,4,blade,0.133448035
60,Soissons,4,internode,0.002263808
60,Soissons,4,sheath,0.008427028
60,Soissons,5,internode,0.036881385
60,Soissons,6,internode,0.128597311
61,Soissons,1,blade,0.00073036
61,Soissons,1,sheath,0.000291009
61,Soissons,2,blade,0.002709545
61,Soissons,2,sheath,9.26E-05
61,Soissons,3,blade,0.017672775
61,Soissons,3,sheath,0.000499722
61,Soissons,4,blade,0.133448035
61,Soissons,4,internode,0.002263808
61,Soissons,4,sheath,0.008427028
61,Soissons,5,internode,0.036881385
61,Soissons,6,internode,0.128597311
62,Soissons,1,blade,0.00073036
62,Soissons,1,sheath,0.000291009
62,Soissons,2,blade,0.002709545
62,Soissons,2,sheath,9.26E-05
62,Soissons,3,blade,0.017672775
62,Soissons,3,sheath,0.000499722
62,Soissons,4,blade,0.133448035
62,Soissons,4,internode,0.002263808
62,Soissons,4,sheath,0.008427028
62,Soissons,5,internode,0.036881385
62,Soissons,6,internode,0.128597311
63,Soissons,1,blade,0.00073036
63,Soissons,1,sheath,0.000291009
63,Soissons,2,blade,0.002709545
63,Soissons,2,sheath,9.26E-05
63,Soissons,3,blade,0.017672775
63,Soissons,3,sheath,0.000499722
63,Soissons,4,blade,0.133448035
63,Soissons,4,internode,0.002263808
63,Soissons,4,sheath,0.008427028
63,Soissons,5,internode,0.036881385
63,Soissons,6,internode,0.128597311
64,Soissons,1,blade,0.00073036
64,Soissons,1,sheath,0.000291009
64,Soissons,2,blade,0.002709545
64,Soissons,2,sheath,9.26E-05
64,Soissons,3,blade,0.017672775
64,Soissons,3,sheath,0.000499722
64,Soissons,4,blade,0.133448035
64,Soissons,4,internode,0.002263808
64,Soissons,4,sheath,0.008427028
64,Soissons,5,internode,0.036881385
64,Soissons,6,internode,0.128597311
65,Soissons,1,blade,0.00073036
65,Soissons,1,sheath,0.000291009
65,Soissons,2,blade,0.002709545
65,Soissons,2,sheath,9.26E-05
65,Soissons,3,blade,0.017672775
65,Soissons,3,sheath,0.000499722
65,Soissons,4,blade,0.133448035
65,Soissons,4,internode,0.002263808
65,Soissons,4,sheath,0.008427028
65,Soissons,5,internode,0.036881385
65,Soissons,6,internode,0.128597311
66,Soissons,1,blade,0.00073036
66,Soissons,1,sheath,0.000291009
66,Soissons,2,blade,0.002709545
66,Soissons,2,sheath,9.26E-05
66,Soissons,3,blade,0.017672775
66,Soissons,3,sheath,0.000499722
66,Soissons,4,blade,0.133448035
66,Soissons,4,internode,0.002263808
66,Soissons,4,sheath,0.008427028
66,Soissons,5,internode,0.036881385
66,Soissons,6,internode,0.128597311
67,Soissons,1,blade,0.00073036
67,Soissons,1,sheath,0.000291009
67,Soissons,2,blade,0.002709545
67,Soissons,2,sheath,9.26E-05
67,Soissons,3,blade,0.017672775
67,Soissons,3,sheath,0.000499722
67,Soissons,4,blade,0.133448035
67,Soissons,4,internode,0.002263808
67,Soissons,4,sheath,0.008427028
67,Soissons,5,internode,0.036881385
67,Soissons,6,internode,0.128597311
68,Soissons,1,blade,0
68,Soissons,1,sheath,0
68,Soissons,2,blade,0
68,Soissons,2,sheath,0
68,Soissons,3,blade,0
68,Soissons,3,sheath,0
68,Soissons,4,blade,0
68,Soissons,4,internode,0
68,Soissons,4,sheath,0
68,Soissons,5,internode,0
68,Soissons,6,internode,0
69,Soissons,1,blade,0
69,Soissons,1,sheath,0
69,Soissons,2,blade,0
69,Soissons,2,sheath,0
69,Soissons,3,blade,0
69,Soissons,3,sheath,0
69,Soissons,4,blade,0
69,Soissons,4,internode,0
69,Soissons,4,sheath,0
69,Soissons,5,internode,0
69,Soissons,6,internode,0
70,Soissons,1,blade,0
70,Soissons,1,sheath,0
70,Soissons,2,blade,0
70,Soissons,2,sheath,0
70,Soissons,3,blade,0
70,Soissons,3,sheath,0
70,Soissons,4,blade,0
70,Soissons,4,internode,0
70,Soissons,4,sheath,0
70,Soissons,5,internode,0
70,Soissons,6,internode,0
71,Soissons,1,blade,0
71,Soissons,1,sheath,0
71,Soissons,2,blade,0
71,Soissons,2,sheath,0
71,Soissons,3,blade,0
71,Soissons,3,sheath,0
71,Soissons,4,blade,0
71,Soissons,4,internode,0
71,Soissons,4,sheath,0
71,Soissons,5,internode,0
71,Soissons,6,internode,0
72,Soissons,1,blade,0
72,Soissons,1,sheath,0
72,Soissons,2,blade,0
72,Soissons,2,sheath,0
72,Soissons,3,blade,0
72,Soissons,3,sheath,0
72,Soissons,4,blade,0
72,Soissons,4,internode,0
72,Soissons,4,sheath,0
72,Soissons,5,internode,0
72,Soissons,6,internode,0
73,Soissons,1,blade,0
73,Soissons,1,sheath,0
73,Soissons,2,blade,0
73,Soissons,2,sheath,0
73,Soissons,3,blade,0
73,Soissons,3,sheath,0
73,Soissons,4,blade,0
73,Soissons,4,internode,0
73,Soissons,4,sheath,0
73,Soissons,5,internode,0
73,Soissons,6,internode,0
74,Soissons,1,blade,0
74,Soissons,1,sheath,0
74,Soissons,2,blade,0
74,Soissons,2,sheath,0
74,Soissons,3,blade,0
74,Soissons,3,sheath,0
74,Soissons,4,blade,0
74,Soissons,4,internode,0
74,Soissons,4,sheath,0
74,Soissons,5,internode,0
74,Soissons,6,internode,0
75,Soissons,1,blade,0
75,Soissons,1,sheath,0
75,Soissons,2,blade,0
75,Soissons,2,sheath,0
75,Soissons,3,blade,0
75,Soissons,3,sheath,0
