ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
72,1,8,9.760179778,9.846130333,NA,0.36163522,1,NA,11.5,6.1
617,1,9,-5.273658141,-5.160647866,0.000203175,NA,NA,0.008,NA,NA
78,1,9,-5.076755135,-4.96374486,0.000177778,NA,NA,0.007,NA,NA
96,1,9,-4.850468812,-4.737458536,0.000203175,NA,NA,0.008,NA,NA
106,1,9,-4.606882842,-4.493872567,0.000203175,NA,NA,0.008,NA,NA
116,1,9,-4.441188745,-4.32817847,0.000253968,NA,NA,0.01,NA,NA
126,1,9,-4.212729099,-4.099718824,0.000355556,NA,NA,0.014,NA,NA
136,1,9,-4.06137893,-3.948368655,0.000380952,NA,NA,0.015,NA,NA
145,1,9,-3.93341371,-3.820403435,0.000406349,NA,NA,0.016,NA,NA
156,1,9,-3.835527271,-3.722516996,0.000457143,NA,NA,0.018,NA,NA
166,1,9,-3.795712006,-3.68270173,0.000584127,NA,NA,0.023,NA,NA
176,1,9,-3.618977432,-3.505967156,0.000838095,NA,NA,0.033,NA,NA
186,1,9,-3.521351791,-3.408341516,0.000812698,NA,NA,0.032,NA,NA
196,1,9,-3.403470787,-3.290460511,0.000990476,NA,NA,0.039,NA,NA
206,1,9,-3.211088292,-3.098078016,0.001092063,NA,NA,0.043,NA,NA
216,1,9,-3.086774253,-2.973763978,0.001396825,NA,NA,0.055,NA,NA
226,1,9,-2.983584907,-2.870574632,0.000990476,NA,NA,0.039,NA,NA
236,1,9,-2.94611683,-2.833106555,0.001803175,NA,NA,0.071,NA,NA
246,1,9,-2.881351824,-2.768341548,0.001574603,NA,NA,0.062,NA,NA
255,1,9,-2.771642511,-2.658632236,0.001396825,NA,NA,0.055,NA,NA
266,1,9,-2.645676747,-2.532666472,0.002438095,NA,NA,0.096,NA,NA
276,1,9,-2.617075825,-2.50406555,0.002285714,NA,NA,0.09,NA,NA
286,1,9,-2.593169279,-2.480159004,0.003580952,NA,NA,0.141,NA,NA
296,1,9,-2.422520008,-2.309509733,0.002869841,NA,NA,0.113,NA,NA
306,1,9,-2.116950884,-2.003940609,0.0032,NA,NA,0.126,NA,NA
316,1,9,-2.04862163,-1.935611354,0.003352381,NA,NA,0.132,NA,NA
326,1,9,-1.976641193,-1.863630918,0.004774603,NA,NA,0.188,NA,NA
336,1,9,-1.818597191,-1.705586916,0.008888889,NA,NA,0.35,NA,NA
346,1,9,-1.667855553,-1.554845277,0.007619048,NA,NA,0.3,NA,NA
356,1,9,-1.550583078,-1.437572803,0.012698413,NA,NA,0.5,NA,NA
375,1,9,-1.320471707,-1.207461432,0.011428571,NA,NA,0.45,NA,NA
385,1,9,-1.178162559,-1.065152284,0.016507937,NA,NA,0.65,NA,NA
395,1,9,-0.895978385,-0.782968109,0.027936508,NA,NA,1.1,NA,NA
405,1,9,-0.736456524,-0.623446248,0.054603175,0.003809524,NA,2.15,0.15,NA
416,1,9,-0.594408174,-0.481397899,0.06984127,0.003809524,NA,2.75,0.15,NA
425,1,9,-0.38342204,-0.270411765,0.194285714,0.011428571,0.005167959,7.65,0.45,0.05
434,1,9,-0.249632316,-0.13662204,0.191746032,0.01015873,NA,7.55,0.4,NA
444,1,9,-0.078026782,0.034983493,0.341587302,0.022857143,0.015503876,13.45,0.9,0.15
453,1,9,0.130003634,0.243013909,0.454603175,0.03047619,0.015503876,17.9,1.2,0.15
463,1,9,0.335078331,0.448088606,0.429206349,0.027936508,0.020671835,16.9,1.1,0.2
475,1,9,0.722625174,0.835635449,0.624761905,0.088888889,0.025839793,24.6,3.5,0.25
484,1,9,1.33045997,1.443470246,0.985396825,0.325079365,0.144702842,38.8,12.8,1.4
494,1,9,1.553964442,1.666974717,1.013333333,0.370793651,0.382428941,39.9,14.6,3.7
504,1,9,1.770079617,1.883089892,1.018412698,0.363174603,0.320413437,40.1,14.3,3.1
516,1,9,1.982630543,2.095640818,0.993015873,0.347936508,0.671834625,39.1,13.7,6.5
524,1,9,2.121983973,2.234994248,1.020952381,0.396190476,0.713178295,40.2,15.6,6.9
534,1,9,2.187531375,2.30054165,1.010793651,0.368253968,0.661498708,39.8,14.5,6.4
544,1,9,2.412600638,2.525610913,1.013333333,0.365714286,0.919896641,39.9,14.4,8.9
553,1,9,2.621674249,2.734684524,0.987936508,0.358095238,0.785529716,38.9,14.1,7.6
563,1,9,2.821532973,2.934543248,0.987936508,0.345396825,0.930232558,38.9,13.6,9
574,1,9,3.099022771,3.212033046,1.018412698,0.373333333,0.930232558,40.1,14.7,9
584,1,9,3.34139168,3.454401956,1.020952381,0.388571429,1.064599483,40.2,15.3,10.3
595,1,9,3.579500878,3.692511153,1.028571429,0.380952381,1.157622739,40.5,15,11.2
603,1,9,4.027900746,4.140911022,1.051428571,0.388571429,1.209302326,41.4,15.3,11.7
618,1,9,4.294523933,4.407534208,0.998095238,0.363174603,0.888888889,39.3,14.3,8.6
625,1,9,4.588965646,4.701975921,1.006984127,0.368253968,1.064599483,39.65,14.5,10.3
633,1,9,4.998680377,5.111690652,1.024761905,0.358095238,0.754521964,40.35,14.1,7.3
644,1,9,5.260435321,5.373445597,0.981587302,0.365714286,0.945736434,38.65,14.4,9.15
653,1,9,5.802288051,5.915298326,0.998095238,0.370793651,0.909560724,39.3,14.6,8.8
663,1,9,6.068041909,6.181052184,0.98031746,0.353015873,0.764857881,38.6,13.9,7.4
673,1,9,6.305803375,6.41881365,1.000634921,0.373333333,1.043927649,39.4,14.7,10.1
682,1,9,6.828443935,6.94145421,0.993015873,0.355555556,0.96124031,39.1,14,9.3
693,1,9,7.149487114,7.262497389,NA,0.347936508,0.96124031,NA,13.7,9.3
702,1,9,8.033855447,8.146865722,1.010793651,0.365714286,0.940568475,39.8,14.4,9.1
712,1,9,8.45026401,8.563274286,0.98031746,0.358095238,0.826873385,38.6,14.1,8
721,1,9,8.760179778,8.873190054,NA,0.386031746,0.878552972,NA,15.2,8.5
107,1,10,-5.606882842,-5.482668505,0.000173913,NA,NA,0.008,NA,NA
117,1,10,-5.441188745,-5.316974409,0.000173913,NA,NA,0.008,NA,NA
127,1,10,-5.212729099,-5.088514763,0.000173913,NA,NA,0.008,NA,NA
137,1,10,-5.06137893,-4.937164594,0.000173913,NA,NA,0.008,NA,NA
146,1,10,-4.93341371,-4.809199373,0.000217391,NA,NA,0.01,NA,NA
157,1,10,-4.835527271,-4.711312934,0.000304348,NA,NA,0.014,NA,NA
167,1,10,-4.795712006,-4.671497669,0.000282609,NA,NA,0.013,NA,NA
177,1,10,-4.618977432,-4.494763095,0.000434783,NA,NA,0.02,NA,NA
187,1,10,-4.521351791,-4.397137455,0.000478261,NA,NA,0.022,NA,NA
197,1,10,-4.403470787,-4.27925645,0.000434783,NA,NA,0.02,NA,NA
207,1,10,-4.211088292,-4.086873955,0.000434783,NA,NA,0.02,NA,NA
217,1,10,-4.086774253,-3.962559916,0.000608696,NA,NA,0.028,NA,NA
227,1,10,-3.983584907,-3.859370571,0.000586957,NA,NA,0.027,NA,NA
237,1,10,-3.94611683,-3.821902493,0.000891304,NA,NA,0.041,NA,NA
247,1,10,-3.881351824,-3.757137487,0.00076087,NA,NA,0.035,NA,NA
256,1,10,-3.771642511,-3.647428175,0.000782609,NA,NA,0.036,NA,NA
267,1,10,-3.645676747,-3.521462411,0.001195652,NA,NA,0.055,NA,NA
277,1,10,-3.617075825,-3.492861489,0.001217391,NA,NA,0.056,NA,NA
287,1,10,-3.593169279,-3.468954943,0.001543478,NA,NA,0.071,NA,NA
297,1,10,-3.422520008,-3.298305671,0.001086957,NA,NA,0.05,NA,NA
307,1,10,-3.116950884,-2.992736548,0.001282609,NA,NA,0.059,NA,NA
317,1,10,-3.04862163,-2.924407293,0.001521739,NA,NA,0.07,NA,NA
327,1,10,-2.976641193,-2.852426856,0.002152174,NA,NA,0.099,NA,NA
337,1,10,-2.818597191,-2.694382855,0.002956522,NA,NA,0.136,NA,NA
347,1,10,-2.667855553,-2.543641216,0.002673913,NA,NA,0.123,NA,NA
357,1,10,-2.550583078,-2.426368742,0.004,NA,NA,0.184,NA,NA
365,1,10,-2.430615684,-2.306401348,0.003195652,NA,NA,0.147,NA,NA
376,1,10,-2.320471707,-2.196257371,0.004,NA,NA,0.184,NA,NA
386,1,10,-2.178162559,-2.053948223,0.004347826,NA,NA,0.2,NA,NA
396,1,10,-1.895978385,-1.771764048,0.007608696,NA,NA,0.35,NA,NA
406,1,10,-1.736456524,-1.612242187,0.009782609,NA,NA,0.45,NA,NA
417,1,10,-1.594408174,-1.470193838,0.011956522,NA,NA,0.55,NA,NA
426,1,10,-1.38342204,-1.259207703,0.02173913,NA,NA,1,NA,NA
435,1,10,-1.249632316,-1.125417979,0.02173913,0.001086957,NA,1,0.05,NA
445,1,10,-1.078026782,-0.953812446,0.05326087,0.002173913,0.01384083,2.45,0.1,0.2
454,1,10,-0.869996366,-0.74578203,0.073913043,0.006521739,NA,3.4,0.3,NA
464,1,10,-0.664921669,-0.540707332,0.07826087,0.007608696,NA,3.6,0.35,NA
476,1,10,-0.277374826,-0.15316049,0.184782609,0.013043478,NA,8.5,0.6,NA
485,1,10,0.33045997,0.454674307,0.480434783,0.041304348,0.024221453,22.1,1.9,0.35
495,1,10,0.553964442,0.678178778,0.682608696,0.084782609,0.041522491,31.4,3.9,0.6
505,1,10,0.770079617,0.894293953,0.65,0.063043478,0.017301038,29.9,2.9,0.25
517,1,10,0.982630543,1.10684488,0.810869565,0.186956522,0.069204152,37.3,8.6,1
525,1,10,1.121983973,1.246198309,0.87826087,0.22826087,0.079584775,40.4,10.5,1.15
535,1,10,1.187531375,1.311745712,0.847826087,0.217391304,0.076124567,39,10,1.1
545,1,10,1.412600638,1.536814975,0.997826087,0.330434783,0.131487889,45.9,15.2,1.9
554,1,10,1.621674249,1.745888585,0.984782609,0.367391304,0.415224913,45.3,16.9,6
564,1,10,1.821532973,1.945747309,0.947826087,0.360869565,0.470588235,43.6,16.6,6.8
575,1,10,2.099022771,2.223237108,1.07826087,0.386956522,0.615916955,49.6,17.8,8.9
585,1,10,2.34139168,2.465606017,1.041304348,0.395652174,0.650519031,47.9,18.2,9.4
596,1,10,2.579500878,2.703715214,1,0.384782609,0.657439446,46,17.7,9.5
604,1,10,3.027900746,3.152115083,1.009782609,0.376086957,0.878892734,46.45,17.3,12.7
619,1,10,3.294523933,3.41873827,0.997826087,0.37173913,1.051903114,45.9,17.1,15.2
626,1,10,3.588965646,3.713179983,1.004347826,0.37173913,0.934256055,46.2,17.1,13.5
634,1,10,3.998680377,4.122894713,1.017391304,0.37826087,0.996539792,46.8,17.4,14.4
645,1,10,4.260435321,4.384649658,1.004347826,0.369565217,0.968858131,46.2,17,14
654,1,10,4.802288051,4.926502388,0.991304348,0.373913043,1.031141869,45.6,17.2,14.9
664,1,10,5.068041909,5.192256246,1.002173913,0.37826087,1.044982699,46.1,17.4,15.1
674,1,10,5.305803375,5.430017711,1,0.380434783,1.010380623,46,17.5,14.6
683,1,10,5.828443935,5.952658272,1,0.380434783,1.010380623,46,17.5,14.6
694,1,10,6.149487114,6.27370145,1.002173913,0.382608696,0.975778547,46.1,17.6,14.1
703,1,10,7.033855447,7.158069784,1.010869565,0.37173913,1.003460208,46.5,17.1,14.5
713,1,10,7.45026401,7.574478347,1.008695652,0.373913043,1.010380623,46.4,17.2,14.6
722,1,10,7.760179778,7.884394115,1.002173913,0.37173913,1.058823529,46.1,17.1,15.3
128,1,11,-6.212729099,-5.952208877,0.000116891,NA,NA,0.005,NA,NA
147,1,11,-5.93341371,-5.672893488,0.000163647,NA,NA,0.007,NA,NA
158,1,11,-5.835527271,-5.575007049,0.000210403,NA,NA,0.009,NA,NA
168,1,11,-5.795712006,-5.535191784,0.000233781,NA,NA,0.01,NA,NA
178,1,11,-5.618977432,-5.35845721,0.000303916,NA,NA,0.013,NA,NA
188,1,11,-5.521351791,-5.260831569,0.000280538,NA,NA,0.012,NA,NA
198,1,11,-5.403470787,-5.142950565,0.000233781,NA,NA,0.01,NA,NA
208,1,11,-5.211088292,-4.95056807,0.000233781,NA,NA,0.01,NA,NA
218,1,11,-5.086774253,-4.826254031,0.000327294,NA,NA,0.014,NA,NA
228,1,11,-4.983584907,-4.723064685,0.000233781,NA,NA,0.01,NA,NA
238,1,11,-4.94611683,-4.685596608,0.000490941,NA,NA,0.021,NA,NA
248,1,11,-4.881351824,-4.620831602,0.000233781,NA,NA,0.01,NA,NA
257,1,11,-4.771642511,-4.511122289,0.000233781,NA,NA,0.01,NA,NA
268,1,11,-4.645676747,-4.385156525,0.000490941,NA,NA,0.021,NA,NA
278,1,11,-4.617075825,-4.356555603,0.000584454,NA,NA,0.025,NA,NA
288,1,11,-4.593169279,-4.332649057,0.000864991,NA,NA,0.037,NA,NA
298,1,11,-4.422520008,-4.161999786,0.000818235,NA,NA,0.035,NA,NA
308,1,11,-4.116950884,-3.856430663,0.001028638,NA,NA,0.044,NA,NA
318,1,11,-4.04862163,-3.788101408,0.000911748,NA,NA,0.039,NA,NA
328,1,11,-3.976641193,-3.716120971,0.001168907,NA,NA,0.05,NA,NA
338,1,11,-3.818597191,-3.558076969,0.001426067,NA,NA,0.061,NA,NA
348,1,11,-3.667855553,-3.407335331,0.001589714,NA,NA,0.068,NA,NA
358,1,11,-3.550583078,-3.290062856,0.001145529,NA,NA,0.049,NA,NA
366,1,11,-3.430615684,-3.170095462,0.001940386,NA,NA,0.083,NA,NA
377,1,11,-3.320471707,-3.059951485,0.002033898,NA,NA,0.087,NA,NA
387,1,11,-3.178162559,-2.917642337,0.00226768,NA,NA,0.097,NA,NA
397,1,11,-2.895978385,-2.635458163,0.003389831,NA,NA,0.145,NA,NA
407,1,11,-2.736456524,-2.475936302,0.004628872,NA,NA,0.198,NA,NA
418,1,11,-2.594408174,-2.333887952,0.004956166,NA,NA,0.212,NA,NA
427,1,11,-2.38342204,-2.122901818,0.009351257,NA,NA,0.4,NA,NA
436,1,11,-2.249632316,-1.989112094,0.010520164,NA,NA,0.45,NA,NA
446,1,11,-2.078026782,-1.817506561,0.014026885,NA,NA,0.6,NA,NA
455,1,11,-1.869996366,-1.609476145,0.018702513,NA,NA,0.8,NA,NA
465,1,11,-1.664921669,-1.404401447,0.016364699,0.002337814,NA,0.7,0.1,NA
477,1,11,-1.277374826,-1.016854604,0.031560491,0.005844535,NA,1.35,0.25,NA
486,1,11,-0.66954003,-0.409019808,0.088836937,0.014026885,NA,3.8,0.6,NA
496,1,11,-0.446035558,-0.185515337,0.165984804,0.018702513,0.005899705,7.1,0.8,0.1
506,1,11,-0.229920383,0.030599839,0.142606663,0.016364699,0.005899705,6.1,0.7,0.1
518,1,11,-0.017369457,0.243150765,0.321449445,0.036236119,0.01179941,13.75,1.55,0.2
526,1,11,0.121983973,0.382504195,0.353009936,0.042080655,0.014749263,15.1,1.8,0.25
536,1,11,0.187531375,0.448051597,0.343658679,0.037405026,0.017699115,14.7,1.6,0.3
546,1,11,0.412600638,0.67312086,0.495616598,0.056107539,0.02359882,21.2,2.4,0.4
555,1,11,0.621674249,0.882194471,0.680303916,0.151957919,0.053097345,29.1,6.5,0.9
565,1,11,0.821532973,1.082053195,0.703682057,0.165984804,0.056047198,30.1,7.1,0.95
576,1,11,1.099022771,1.359542993,0.872004676,0.233781414,0.064896755,37.3,10,1.1
586,1,11,1.34139168,1.601911902,0.84628872,0.289888954,0.076696165,36.2,12.4,1.3
597,1,11,1.579500878,1.8400211,0.895382817,0.381063705,0.10619469,38.3,16.3,1.8
605,1,11,2.027900746,2.288420968,0.923436587,0.430157802,0.250737463,39.5,18.4,4.25
6110,1,11,2.294523933,2.555044155,0.998246639,0.437171245,0.684365782,42.7,18.7,11.6
627,1,11,2.588965646,2.849485868,0.911747516,0.406779661,0.648967552,39,17.4,11
635,1,11,2.998680377,3.259200599,1.094097019,0.467562829,0.932153392,46.8,20,15.8
646,1,11,3.260435321,3.520955543,1.014611338,0.45119813,0.997050147,43.4,19.3,16.9
655,1,11,3.802288051,4.062808273,1.019286967,0.446522501,1.056047198,43.6,19.1,17.9
665,1,11,4.068041909,4.328562131,1.061367621,0.465225015,0.973451327,45.4,19.9,16.5
675,1,11,4.305803375,4.566323597,1.026300409,0.467562829,1.002949853,43.9,20,17
684,1,11,4.828443935,5.088964157,1.054354179,0.448860316,1.014749263,45.1,19.2,17.2
695,1,11,5.149487114,5.410007335,1.049678551,0.441846873,0.973451327,44.9,18.9,16.5
704,1,11,6.033855447,6.294375669,1.080070134,0.460549386,1.032448378,46.2,19.7,17.5
714,1,11,6.45026401,6.710784232,1.068381064,0.441846873,1.002949853,45.7,18.9,17
723,1,11,6.760179778,7.0207,1.007597896,0.460549386,0.973451327,43.1,19.7,16.5
118,2,3,-0.036668154,-0.082060617,0.137096774,NA,NA,1.7,NA,NA
520,2,3,0.45485043,0.409457967,0.338709677,0.008064516,NA,4.2,0.1,NA
620,2,3,0.726341859,0.680949396,0.612903226,0.032258065,NA,7.6,0.4,NA
710,2,3,0.923244865,0.877852402,0.798387097,0.072580645,NA,9.9,0.9,NA
88,2,3,1.110324453,1.06493199,0.725806452,0.080645161,NA,9,1,NA
97,2,3,1.149531188,1.104138725,0.814516129,0.072580645,NA,10.1,0.9,NA
108,2,3,1.393117158,1.347724695,1.024193548,0.25,NA,12.7,3.1,NA
119,2,3,1.558811255,1.513418792,1.088709677,0.25,NA,13.5,3.1,NA
129,2,3,1.787270901,1.741878438,1.153225806,0.330645161,NA,14.3,4.1,NA
138,2,3,1.93862107,1.893228607,1.048387097,0.266129032,NA,13,3.3,NA
149,2,3,2.06658629,2.021193827,1.064516129,0.266129032,NA,13.2,3.3,NA
159,2,3,2.164472729,2.119080266,1.084677419,0.290322581,NA,13.45,3.6,NA
169,2,3,2.204287994,2.158895532,1.060483871,0.282258065,NA,13.15,3.5,NA
179,2,3,2.381022568,2.335630106,1.068548387,0.274193548,NA,13.25,3.4,NA
189,2,3,2.478648209,2.433255746,1.129032258,0.290322581,NA,14,3.6,NA
199,2,3,2.596529213,2.55113675,1.008064516,0.282258065,NA,12.5,3.5,NA
209,2,3,2.788911708,2.743519245,1.14516129,0.298387097,NA,14.2,3.7,NA
219,2,3,2.913225747,2.867833284,0.935483871,0.282258065,NA,11.6,3.5,NA
229,2,3,3.016415093,2.97102263,1.185483871,0.322580645,NA,14.7,4,NA
239,2,3,3.05388317,3.008490707,NA,0.266129032,NA,NA,3.3,NA
249,2,3,3.118648176,3.073255713,1.008064516,0.25,NA,12.5,3.1,NA
259,2,3,3.228357489,3.182965026,0.903225806,0.241935484,NA,11.2,3,NA
269,2,3,3.354323253,3.30893079,1,0.233870968,NA,12.4,2.9,NA
279,2,3,3.382924175,3.337531712,NA,0.241935484,NA,NA,3,NA
289,2,3,3.406830721,3.361438258,1.064516129,0.298387097,NA,13.2,3.7,NA
299,2,3,3.577479992,3.532087529,1.016129032,0.258064516,NA,12.6,3.2,NA
309,2,3,3.883049116,3.837656653,1.040322581,0.274193548,NA,12.9,3.4,NA
3111,2,3,3.95137837,3.905985908,1,0.25,NA,12.4,3.1,NA
329,2,3,4.023358807,3.977966344,0.943548387,0.225806452,NA,11.7,2.8,NA
339,2,3,4.181402809,4.136010346,NA,0.217741935,NA,NA,2.7,NA
349,2,3,4.332144447,4.286751984,NA,0.217741935,NA,NA,2.7,NA
359,2,3,4.449416922,4.404024459,0.967741935,0.225806452,NA,12,2.8,NA
378,2,3,4.679528293,4.63413583,NA,0.25,NA,NA,3.1,NA
1101,2,4,-1.036668154,-1.053813142,0.007462687,NA,NA,0.1,NA,NA
210,2,4,-0.893663543,-0.910808531,0.014925373,NA,NA,0.2,NA,NA
3,2,4,-0.677548368,-0.694693356,0.010149254,NA,NA,0.136,NA,NA
420,2,4,-0.625997161,-0.643142149,0.013432836,NA,NA,0.18,NA,NA
5101,2,4,-0.54514957,-0.562294558,0.03358209,NA,NA,0.45,NA,NA
6101,2,4,-0.273658141,-0.290803129,0.059701493,NA,NA,0.8,NA,NA
731,2,4,-0.076755135,-0.093900123,0.246268657,0.007462687,NA,3.3,0.1,NA
811,2,4,0.110324453,0.093179465,0.231343284,0.007462687,NA,3.1,0.1,NA
911,2,4,0.149531188,0.1323862,0.194029851,0.007462687,NA,2.6,0.1,NA
1011,2,4,0.393117158,0.37597217,0.447761194,0.014925373,NA,6,0.2,NA
1111,2,4,0.558811255,0.541666267,0.410447761,0.014925373,NA,5.5,0.2,NA
1211,2,4,0.787270901,0.770125913,0.634328358,0.029850746,NA,8.5,0.4,NA
1311,2,4,0.93862107,0.921476082,0.708955224,0.044776119,NA,9.5,0.6,NA
1411,2,4,1.06658629,1.049441302,0.884328358,0.078358209,NA,11.85,1.05,NA
1511,2,4,1.164472729,1.147327741,0.787313433,0.041044776,NA,10.55,0.55,NA
1611,2,4,1.204287994,1.187143006,0.880597015,0.097014925,NA,11.8,1.3,NA
1711,2,4,1.381022568,1.363877581,0.910447761,0.149253731,NA,12.2,2,NA
1811,2,4,1.478648209,1.461503221,1.126865672,0.298507463,NA,15.1,4,NA
1911,2,4,1.596529213,1.579384225,1.029850746,0.28358209,NA,13.8,3.8,NA
2011,2,4,1.788911708,1.77176672,1.149253731,0.313432836,NA,15.4,4.2,NA
2111,2,4,1.913225747,1.896080759,1.059701493,0.276119403,NA,14.2,3.7,NA
2211,2,4,2.016415093,1.999270105,1.179104478,0.335820896,NA,15.8,4.5,NA
2311,2,4,2.05388317,2.036738182,1.104477612,0.291044776,NA,14.8,3.9,NA
2411,2,4,2.118648176,2.101503188,1.029850746,0.28358209,NA,13.8,3.8,NA
2511,2,4,2.228357489,2.211212501,1.007462687,0.268656716,NA,13.5,3.6,NA
2611,2,4,2.354323253,2.337178265,0.97761194,0.23880597,NA,13.1,3.2,NA
2711,2,4,2.382924175,2.365779187,1.007462687,0.23880597,NA,13.5,3.2,NA
2811,2,4,2.406830721,2.389685733,1.149253731,0.313432836,NA,15.4,4.2,NA
2911,2,4,2.577479992,2.560335004,1.014925373,0.246268657,NA,13.6,3.3,NA
3011,2,4,2.883049116,2.865904128,1.007462687,0.268656716,NA,13.5,3.6,NA
3112,2,4,2.95137837,2.934233382,1.014925373,0.246268657,NA,13.6,3.3,NA
3211,2,4,3.023358807,3.006213819,0.992537313,0.246268657,NA,13.3,3.3,NA
3311,2,4,3.181402809,3.164257821,NA,0.23880597,NA,NA,3.2,NA
3411,2,4,3.332144447,3.314999459,0.962686567,0.231343284,NA,12.9,3.1,NA
3511,2,4,3.449416922,3.432271934,0.992537313,0.246268657,NA,13.3,3.3,NA
369,2,4,3.569384316,3.552239328,0.970149254,0.23880597,NA,13,3.2,NA
3711,2,4,3.679528293,3.662383305,1.02238806,0.276119403,NA,13.7,3.7,NA
388,2,4,3.821837441,3.804692453,NA,0.246268657,NA,NA,3.3,NA
398,2,4,4.104021615,4.086876627,NA,0.246268657,NA,NA,3.3,NA
408,2,4,4.263543476,4.246398488,NA,0.268656716,NA,NA,3.6,NA
4110,2,4,4.405591826,4.388446838,0.854477612,0.246268657,NA,11.45,3.3,NA
448,2,4,4.921973218,4.90482823,0.921641791,0.231343284,NA,12.35,3.1,NA
548,2,4,7.412600638,7.39545565,NA,0.23880597,NA,NA,3.2,NA
310,2,5,-1.677548368,-1.723261527,0.002435897,NA,NA,0.038,NA,NA
4101,2,5,-1.625997161,-1.67171032,0.002948718,NA,NA,0.046,NA,NA
5111,2,5,-1.54514957,-1.590862729,0.005320513,NA,NA,0.083,NA,NA
6112,2,5,-1.273658141,-1.3193713,0.006410256,NA,NA,0.1,NA,NA
741,2,5,-1.076755135,-1.122468294,0.018589744,NA,NA,0.29,NA,NA
821,2,5,-0.889675547,-0.935388706,0.016025641,NA,NA,0.25,NA,NA
921,2,5,-0.850468812,-0.896181971,0.014358974,NA,NA,0.224,NA,NA
1021,2,5,-0.606882842,-0.652596001,0.038461538,NA,NA,0.6,NA,NA
1121,2,5,-0.441188745,-0.486901904,0.03525641,NA,NA,0.55,NA,NA
1221,2,5,-0.212729099,-0.258442258,0.070512821,NA,NA,1.1,NA,NA
1321,2,5,-0.06137893,-0.107092089,0.205128205,NA,NA,3.2,NA,NA
1521,2,5,0.164472729,0.11875957,0.205128205,0.006410256,NA,3.2,0.1,NA
1721,2,5,0.381022568,0.33530941,0.358974359,0.006410256,NA,5.6,0.1,NA
1821,2,5,0.478648209,0.43293505,0.544871795,0.025641026,NA,8.5,0.4,NA
1921,2,5,0.596529213,0.550816054,0.506410256,0.019230769,NA,7.9,0.3,NA
2021,2,5,0.788911708,0.743198549,0.615384615,0.025641026,NA,9.6,0.4,NA
2121,2,5,0.913225747,0.867512588,0.583333333,0.019230769,NA,9.1,0.3,NA
2221,2,5,1.016415093,0.970701934,0.737179487,0.032051282,NA,11.5,0.5,NA
2321,2,5,1.05388317,1.008170011,0.923076923,0.102564103,NA,14.4,1.6,NA
2421,2,5,1.118648176,1.072935017,0.826923077,0.08974359,NA,12.9,1.4,NA
2521,2,5,1.228357489,1.18264433,0.865384615,0.102564103,NA,13.5,1.6,NA
2621,2,5,1.354323253,1.308610094,0.891025641,0.185897436,NA,13.9,2.9,NA
2721,2,5,1.382924175,1.337211016,0.83974359,0.147435897,NA,13.1,2.3,NA
2821,2,5,1.406830721,1.361117562,0.980769231,0.134615385,NA,15.3,2.1,NA
2921,2,5,1.577479992,1.531766833,1.016025641,0.25,NA,15.85,3.9,NA
3021,2,5,1.883049116,1.837335957,1.032051282,0.294871795,NA,16.1,4.6,NA
3121,2,5,1.95137837,1.905665212,1.064102564,0.288461538,NA,16.6,4.5,NA
3221,2,5,2.023358807,1.977645648,1.057692308,0.288461538,NA,16.5,4.5,NA
3321,2,5,2.181402809,2.13568965,NA,0.256410256,NA,NA,4,NA
3421,2,5,2.332144447,2.286431288,0.942307692,0.25,NA,14.7,3.9,NA
3521,2,5,2.449416922,2.403703763,0.942307692,0.21474359,NA,14.7,3.35,NA
3611,2,5,2.569384316,2.523671157,0.967948718,0.262820513,NA,15.1,4.1,NA
3721,2,5,2.679528293,2.633815134,1.070512821,0.301282051,NA,16.7,4.7,NA
3811,2,5,2.821837441,2.776124282,1.012820513,0.282051282,NA,15.8,4.4,NA
3911,2,5,3.104021615,3.058308457,0.955128205,0.237179487,NA,14.9,3.7,NA
4011,2,5,3.263543476,3.217830317,1.032051282,0.294871795,NA,16.1,4.6,NA
4111,2,5,3.405591826,3.359878667,1.019230769,0.262820513,NA,15.9,4.1,NA
428,2,5,3.61657796,3.570864801,1.038461538,0.269230769,NA,16.2,4.2,NA
437,2,5,3.750367684,3.704654525,NA,0.269230769,NA,NA,4.2,NA
4411,2,5,3.921973218,3.876260059,0.967948718,0.275641026,NA,15.1,4.3,NA
457,2,5,4.130003634,4.084290475,NA,0.333333333,NA,NA,5.2,NA
478,2,5,4.722625174,4.676912015,NA,0.25,NA,NA,3.9,NA
5110,2,5,5.982630543,5.936917384,NA,0.282051282,NA,NA,4.4,NA
529,2,5,6.121983973,6.076270814,NA,0.282051282,NA,NA,4.4,NA
538,2,5,6.187531375,6.141818216,NA,0.256410256,NA,NA,4,NA
5411,2,5,6.412600638,6.366887479,NA,0.282051282,NA,NA,4.4,NA
567,2,5,6.821532973,6.775819814,NA,0.294871795,NA,NA,4.6,NA
598,2,5,7.579500878,7.533787719,NA,0.25,NA,NA,3.9,NA
6113,2,5,8.294523933,8.248810774,NA,0.269230769,NA,NA,4.2,NA
657,2,5,9.802288051,9.756574892,NA,0.275641026,NA,NA,4.3,NA
3131,2,6,-2.677548368,-2.67836683,0.000501882,NA,NA,0.01,NA,NA
4121,2,6,-2.625997161,-2.626815624,0.001104141,NA,NA,0.022,NA,NA
5121,2,6,-2.54514957,-2.545968032,0.002158093,NA,NA,0.043,NA,NA
