t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2490,91,6,7.5,11.22222222,11.88484848,0.98,360,2.2
2491,91,7,9.7,224.4444444,12.14848485,0.98,360,2.2
2492,91,8,12.4,561.1111111,12.3969697,0.9,360,2.2
2493,91,9,14.8,875.3333333,12.62727273,0.73,360,2.2
2494,91,10,16.3,1155.888889,12.80606061,0.6,360,2.2
2495,91,11,17.4,1369.111111,12.89393939,0.55,360,2.2
2496,91,12,17.9,1492.555556,12.89393939,0.54,360,2.2
2497,91,13,18,1425.222222,12.86060606,0.56,360,2.2
2498,91,14,18.3,1346.666667,12.79393939,0.48,360,2.2
2499,91,15,18.1,1144.666667,12.68484848,0.48,360,2.2
2500,91,16,17.8,852.8888889,12.55454545,0.47,360,2.2
2501,91,17,16.3,505,12.4030303,0.51,360,2.2
2502,91,18,13.5,145.8888889,12.23030303,0.57,360,2.2
2503,91,19,11.2,11.22222222,12.04848485,0.67,360,2.2
2504,91,20,11.2,0,11.88484848,0.72,360,2.2
2505,91,21,10.4,0,11.72121212,0.73,360,2.2
2506,91,22,10.1,0,11.56666667,0.76,360,2.2
2507,91,23,10,0,11.43636364,0.77,360,2.2
2508,91,24,9.7,0,11.36969697,0.76,360,2.6
2509,91,1,8.8,0,11.41515152,0.79,360,2.6
2510,91,2,8.4,0,11.56060606,0.82,360,2.6
2511,91,3,8,0,11.78787879,0.83,360,2.6
2512,91,4,7.3,0,12.05454545,0.84,360,2.6
2513,91,5,7,0,12.36060606,0.85,360,2.6
2514,91,6,7,11.22222222,12.7,0.86,360,2.6
2515,91,7,9.1,213.2222222,13.09393939,0.85,360,2.6
2516,91,8,11.7,538.6666667,13.49393939,0.73,360,2.6
2517,91,9,13.5,886.5555556,13.82121212,0.67,360,2.6
2518,91,10,15.6,1167.111111,14.03333333,0.63,360,2.6
2519,91,11,17.2,1324.222222,14.07575758,0.62,360,2.6
2520,91,12,18.5,1515,14.03030303,0.55,360,2.6
2521,91,13,19.4,1492.555556,13.91212121,0.53,360,2.6
2522,91,14,20,1357.888889,13.77575758,0.51,360,2.6
2523,91,15,20.7,1144.666667,13.66363636,0.51,360,2.6
2524,91,16,20.5,830.4444444,13.51818182,0.47,360,2.6
2525,91,17,19.4,482.5555556,13.34848485,0.47,360,2.6
2526,91,18,16.2,123.4444444,13.15151515,0.56,360,2.6
2527,91,19,14.8,0,12.98787879,0.56,360,2.6
2528,91,20,13.5,0,12.89090909,0.61,360,2.6
2529,91,21,13.4,0,12.85151515,0.63,360,2.6
2530,91,22,14.3,0,12.80606061,0.56,360,2.6
2531,91,23,13.5,0,12.78181818,0.63,360,2.6
2532,91,24,12.5,0,12.76969697,0.7,360,2
2533,92,1,11.3,0,12.78787879,0.79,360,2
2534,92,2,10.9,0,12.9030303,0.84,360,2
2535,92,3,10.3,0,13.08484848,0.9,360,2
2536,92,4,9.9,0,13.2969697,0.93,360,2
2537,92,5,9.7,0,13.57272727,0.94,360,2
2538,92,6,9.6,11.22222222,13.86969697,0.93,360,2
2539,92,7,9.7,78.55555556,14.22424242,0.92,360,2
2540,92,8,10.6,437.6666667,14.50606061,0.84,360,2
2541,92,9,13.5,864.1111111,14.75454545,0.73,360,2
2542,92,10,14.8,1268.111111,14.88484848,0.63,360,2
2543,92,11,15.4,1122.222222,14.93939394,0.65,360,2
2544,92,12,17.1,1369.111111,14.90909091,0.55,360,2
2545,92,13,17.1,1088.555556,14.81818182,0.5,360,2
2546,92,14,18.7,1223.222222,14.64242424,0.54,360,2
2547,92,15,16.3,864.1111111,14.42727273,0.58,360,2
2548,92,16,17.3,347.8888889,14.18181818,0.56,360,2
2549,92,17,16,168.3333333,13.91212121,0.53,360,2
2550,92,18,15.3,44.88888889,13.63030303,0.58,360,2
2551,92,19,14.6,0,13.37878788,0.62,360,2
2552,92,20,14.2,0,13.22121212,0.64,360,2
2553,92,21,12.7,0,13.1,0.75,360,2
2554,92,22,12.3,0,13.01515152,0.79,360,2
2555,92,23,11.9,0,12.93030303,0.86,360,2
2556,92,24,11.8,0,12.82121212,0.87,360,2.8
2557,93,1,11.2,0,12.74848485,0.92,360,2.8
2558,93,2,11.1,0,12.70606061,0.94,360,2.8
2559,93,3,11,0,12.71212121,0.95,360,2.8
2560,93,4,10.8,0,12.74545455,0.95,360,2.8
2561,93,5,10.7,0,12.82727273,0.95,360,2.8
2562,93,6,10.6,0,12.93636364,0.96,360,2.8
2563,93,7,10.7,33.66666667,13.08787879,0.96,360,2.8
2564,93,8,11.1,157.1111111,13.27272727,0.94,360,2.8
2565,93,9,11.1,168.3333333,13.43333333,0.95,360,2.8
2566,93,10,11.5,258.1111111,13.54848485,0.96,360,2.8
2567,93,11,12,303,13.55151515,0.94,360,2.8
2568,93,12,13,426.4444444,13.46666667,0.94,360,2.8
2569,93,13,13.5,415.2222222,13.37878788,0.92,360,2.8
2570,93,14,14.7,336.6666667,13.19393939,0.92,360,2.8
2571,93,15,15.7,426.4444444,13.01212121,0.87,360,2.8
2572,93,16,15,190.7777778,12.78484848,0.94,360,2.8
2573,93,17,14.4,235.6666667,12.6,0.87,360,2.8
2574,93,18,13.6,112.2222222,12.39090909,0.87,360,2.8
2575,93,19,12,0,12.21818182,0.92,360,2.8
2576,93,20,12.5,0,12.06060606,0.94,360,2.8
2577,93,21,11,0,11.92727273,0.87,360,2.8
2578,93,22,11.1,0,11.8,0.92,360,2.8
2579,93,23,11.2,0,11.71212121,0.9,360,2.8
2580,93,24,10.2,0,11.65151515,0.93,360,1.9
2581,94,1,10.4,0,11.62121212,0.92,360,1.9
2582,94,2,10.3,0,11.6030303,0.91,360,1.9
2583,94,3,10.1,0,11.61212121,0.92,360,1.9
2584,94,4,10.2,0,11.63939394,0.93,360,1.9
2585,94,5,10,0,11.68787879,0.93,360,1.9
2586,94,6,9.8,11.22222222,11.73939394,0.93,360,1.9
2587,94,7,10.3,56.11111111,11.8030303,0.91,360,1.9
2588,94,8,10.9,157.1111111,11.91212121,0.87,360,1.9
2589,94,9,11.2,258.1111111,11.9969697,0.9,360,1.9
2590,94,10,11.5,258.1111111,12.07272727,0.89,360,1.9
2591,94,11,12,336.6666667,12.11818182,0.89,360,1.9
2592,94,12,12.6,448.8888889,12.13636364,0.83,360,1.9
2593,94,13,12.5,303,12.10606061,0.86,360,1.9
2594,94,14,12.8,415.2222222,12.04545455,0.84,360,1.9
2595,94,15,14.2,527.4444444,11.96666667,0.8,360,1.9
2596,94,16,13.5,213.2222222,11.86363636,0.81,360,1.9
2597,94,17,13.6,112.2222222,11.73030303,0.77,360,1.9
2598,94,18,12.6,168.3333333,11.62727273,0.8,360,1.9
2599,94,19,12.1,11.22222222,11.54242424,0.84,360,1.9
2600,94,20,11,0,11.47878788,0.89,360,1.9
2601,94,21,11,0,11.45757576,0.9,360,1.9
2602,94,22,10.9,0,11.43030303,0.91,360,1.9
2603,94,23,11.3,0,11.44848485,0.9,360,1.9
2604,94,24,11.3,0,11.46363636,0.83,360,2.4
2605,95,1,11.6,0,11.55757576,0.83,360,2.4
2606,95,2,11.6,0,11.71212121,0.84,360,2.4
2607,95,3,11.5,0,11.91515152,0.85,360,2.4
2608,95,4,11.3,0,12.12121212,0.89,360,2.4
2609,95,5,11.6,0,12.34242424,0.86,360,2.4
2610,95,6,11.6,11.22222222,12.57878788,0.86,360,2.4
2611,95,7,11.6,123.4444444,12.84242424,0.88,360,2.4
2612,95,8,14.3,561.1111111,13.11818182,0.82,360,2.4
2613,95,9,15.3,920.2222222,13.37272727,0.81,360,2.4
2614,95,10,17.1,976.3333333,13.58787879,0.76,360,2.4
2615,95,11,17.1,1077.333333,13.77575758,0.71,360,2.4
2616,95,12,17.4,1111,13.94242424,0.68,360,2.4
2617,95,13,18,1223.222222,14.08787879,0.69,360,2.4
2618,95,14,18.7,1268.111111,14.20606061,0.68,360,2.4
2619,95,15,18.9,1054.888889,14.32424242,0.68,360,2.4
2620,95,16,18.7,875.3333333,14.3969697,0.67,360,2.4
2621,95,17,18,505,14.40606061,0.69,360,2.4
2622,95,18,17.4,134.6666667,14.42121212,0.73,360,2.4
2623,95,19,17,11.22222222,14.40909091,0.74,360,2.4
2624,95,20,16.8,0,14.42424242,0.73,360,2.4
2625,95,21,16.5,0,14.43333333,0.73,360,2.4
2626,95,22,16.4,0,14.46363636,0.73,360,2.4
2627,95,23,15.2,0,14.47575758,0.78,360,2.4
2628,95,24,14.5,0,14.57272727,0.83,360,3
2629,96,1,14,0,14.67575758,0.85,360,3
2630,96,2,13.2,0,14.83939394,0.88,360,3
2631,96,3,13.1,0,15.01818182,0.88,360,3
2632,96,4,12.4,0,15.19090909,0.9,360,3
2633,96,5,12,0,15.28181818,0.91,360,3
2634,96,6,11.4,11.22222222,15.38787879,0.91,360,3
2635,96,7,14.1,325.4444444,15.51515152,0.87,360,3
2636,96,8,14.7,392.7777778,15.66666667,0.76,360,3
2637,96,9,16.7,796.7777778,15.79090909,0.65,360,3
2638,96,10,17.5,1122.222222,15.82121212,0.68,360,3
2639,96,11,17.3,1290.555556,15.78484848,0.7,360,3
2640,96,12,14.5,796.7777778,15.68787879,0.75,360,3
2641,96,13,14.8,1043.666667,15.55151515,0.73,360,3
2642,96,14,15.8,864.1111111,15.37878788,0.71,360,3
2643,96,15,16.6,875.3333333,15.17575758,0.67,360,3
2644,96,16,15.7,538.6666667,14.91515152,0.75,360,3
2645,96,17,15.3,269.3333333,14.63939394,0.76,360,3
2646,96,18,14.1,179.5555556,14.35454545,0.8,360,3
2647,96,19,13.9,11.22222222,14.0969697,0.84,360,3
2648,96,20,12.6,0,13.84848485,0.76,360,3
2649,96,21,11.7,0,13.61212121,0.7,360,3
2650,96,22,11.3,0,13.35757576,0.66,360,3
2651,96,23,10.1,0,13.10909091,0.77,360,3
2652,96,24,9.8,0,12.87878788,0.81,360,3.6
2653,97,1,9.3,0,12.6969697,0.84,360,3.6
2654,97,2,9.5,0,12.56060606,0.87,360,3.6
2655,97,3,9.2,0,12.46666667,0.86,360,3.6
2656,97,4,9.2,0,12.40909091,0.87,360,3.6
2657,97,5,8.4,0,12.37575758,0.9,360,3.6
2658,97,6,8.3,11.22222222,12.3969697,0.93,360,3.6
2659,97,7,8.8,269.3333333,12.41818182,0.87,360,3.6
2660,97,8,9.2,437.6666667,12.42424242,0.84,360,3.6
2661,97,9,10,448.8888889,12.34545455,0.84,360,3.6
2662,97,10,10.9,426.4444444,12.21515152,0.81,360,3.6
2663,97,11,11.3,684.5555556,12.0030303,0.7,360,3.6
2664,97,12,12,1144.666667,11.76060606,0.69,360,3.6
2665,97,13,13.1,1010,11.52121212,0.63,360,3.6
2666,97,14,12.7,650.8888889,11.34848485,0.66,360,3.6
2667,97,15,11.6,437.6666667,11.16666667,0.65,360,3.6
2668,97,16,11.5,606,10.92424242,0.62,360,3.6
2669,97,17,10.4,157.1111111,10.63939394,0.62,360,3.6
2670,97,18,9.7,44.88888889,10.35454545,0.7,360,3.6
2671,97,19,9.5,11.22222222,10.09090909,0.73,360,3.6
2672,97,20,9.4,0,9.851515152,0.72,360,3.6
2673,97,21,8.8,0,9.563636364,0.78,360,3.6
2674,97,22,8.8,0,9.296969697,0.79,360,3.6
2675,97,23,7.8,0,9.066666667,0.82,360,3.6
2676,97,24,7.2,0,8.924242424,0.86,360,1.7
2677,98,1,6.3,0,8.893939394,0.89,360,1.7
2678,98,2,6.6,0,8.927272727,0.9,360,1.7
2679,98,3,6.2,0,9.048484848,0.91,360,1.7
2680,98,4,4.4,0,9.136363636,0.93,360,1.7
2681,98,5,3.8,0,9.257575758,0.94,360,1.7
2682,98,6,4.1,44.88888889,9.384848485,0.95,360,1.7
2683,98,7,6.6,314.2222222,9.551515152,0.97,360,1.7
2684,98,8,9.1,673.3333333,9.748484848,0.89,360,1.7
2685,98,9,10.9,931.4444444,9.906060606,0.82,360,1.7
2686,98,10,13.3,1346.666667,10.04848485,0.73,360,1.7
2687,98,11,12.4,965.1111111,10.10606061,0.71,360,1.7
2688,98,12,13.2,920.2222222,10.07878788,0.67,360,1.7
2689,98,13,13.4,942.6666667,10.02727273,0.65,360,1.7
2690,98,14,13.9,617.2222222,9.936363636,0.62,360,1.7
2691,98,15,14.8,684.5555556,9.812121212,0.6,360,1.7
2692,98,16,14,516.2222222,9.690909091,0.61,360,1.7
2693,98,17,13.9,448.8888889,9.533333333,0.59,360,1.7
2694,98,18,11.9,145.8888889,9.375757576,0.71,360,1.7
2695,98,19,10,22.44444444,9.215151515,0.76,360,1.7
2696,98,20,9.6,0,9.057575758,0.8,360,1.7
2697,98,21,9,0,8.896969697,0.85,360,1.7
2698,98,22,9,0,8.715151515,0.86,360,1.7
2699,98,23,8.7,0,8.548484848,0.86,360,1.7
2700,98,24,6.4,0,8.466666667,0.89,360,0.9
2701,99,1,6.3,0,8.506060606,0.91,360,0.9
2702,99,2,5.1,0,8.651515152,0.94,360,0.9
2703,99,3,4.5,0,8.851515152,0.96,360,0.9
2704,99,4,4.2,0,9.087878788,0.97,360,0.9
2705,99,5,3.4,0,9.378787879,0.98,360,0.9
2706,99,6,3.3,44.88888889,9.721212121,0.99,360,0.9
2707,99,7,6.1,291.7777778,10.11515152,1,360,0.9
2708,99,8,9.1,594.7777778,10.50909091,0.95,360,0.9
2709,99,9,12,953.8888889,10.82424242,0.75,360,0.9
2710,99,10,12.9,1268.111111,11.05454545,0.68,360,0.9
2711,99,11,14.4,1481.333333,11.2030303,0.64,360,0.9
2712,99,12,15.8,1616,11.22424242,0.57,360,0.9
2713,99,13,15.7,1604.777778,11.22424242,0.53,360,0.9
2714,99,14,16.8,1481.333333,11.13636364,0.51,360,0.9
2715,99,15,17.1,1245.666667,10.98787879,0.49,360,0.9
2716,99,16,17,953.8888889,10.83939394,0.49,360,0.9
2717,99,17,16.7,606,10.64848485,0.53,360,0.9
2718,99,18,15.8,235.6666667,10.46666667,0.56,360,0.9
2719,99,19,14,11.22222222,10.27878788,0.6,360,0.9
2720,99,20,12.4,0,10.17575758,0.67,360,0.9
2721,99,21,10.3,0,10.13030303,0.75,360,0.9
2722,99,22,8.5,0,10.1,0.87,360,0.9
2723,99,23,9,0,10.0969697,0.92,360,0.9
2724,99,24,8.5,0,10.1,0.94,360,2.3
2725,100,1,8,0,10.12424242,0.96,360,2.3
2726,100,2,7.7,0,10.22424242,0.98,360,2.3
2727,100,3,8.5,0,10.34848485,0.99,360,2.3
2728,100,4,8.5,0,10.52727273,0.99,360,2.3
2729,100,5,8.6,0,10.74848485,1,360,2.3
2730,100,6,8.9,11.22222222,11.01515152,1,360,2.3
2731,100,7,9.1,56.11111111,11.33636364,1,360,2.3
2732,100,8,9.5,89.77777778,11.63030303,0.98,360,2.3
2733,100,9,9.7,235.6666667,11.83030303,0.96,360,2.3
2734,100,10,10.4,437.6666667,11.92121212,0.86,360,2.3
2735,100,11,11,572.3333333,11.9030303,0.8,360,2.3
2736,100,12,11.8,886.5555556,11.84545455,0.77,360,2.3
2737,100,13,13,1616,11.6969697,0.74,360,2.3
2738,100,14,14,1492.555556,11.51515152,0.72,360,2.3
2739,100,15,13,1066.111111,11.2969697,0.76,360,2.3
2740,100,16,12.7,258.1111111,10.98787879,0.79,360,2.3
2741,100,17,12.1,123.4444444,10.65151515,0.83,360,2.3
2742,100,18,11.4,44.88888889,10.31212121,0.84,360,2.3
2743,100,19,11,11.22222222,9.960606061,0.87,360,2.3
2744,100,20,9.5,0,9.627272727,0.95,360,2.3
2745,100,21,9.8,0,9.339393939,0.93,360,2.3
2746,100,22,8.5,0,9.090909091,0.89,360,2.3
2747,100,23,6.6,0,8.909090909,0.9,360,2.3
2748,100,24,6,0,8.848484848,0.93,360,2.5
2749,101,1,5.8,0,8.842424242,0.96,360,2.5
2750,101,2,5.1,0,8.884848485,0.96,360,2.5
2751,101,3,4.8,0,8.924242424,0.97,360,2.5
2752,101,4,4.5,0,9.012121212,0.98,360,2.5
2753,101,5,4.2,0,9.072727273,0.99,360,2.5
2754,101,6,4.3,44.88888889,9.151515152,0.99,360,2.5
2755,101,7,6.5,359.1111111,9.257575758,0.98,360,2.5
2756,101,8,8.8,718.2222222,9.357575758,0.89,360,2.5
2757,101,9,9.9,841.6666667,9.487878788,0.79,360,2.5
2758,101,10,9.3,1066.111111,9.578787879,0.74,360,2.5
2759,101,11,10.6,1021.222222,9.618181818,0.65,360,2.5
2760,101,12,10.5,516.2222222,9.572727273,0.62,360,2.5
2761,101,13,11.1,482.5555556,9.5,0.64,360,2.5
2762,101,14,12.1,976.3333333,9.333333333,0.59,360,2.5
2763,101,15,12.2,796.7777778,9.112121212,0.56,360,2.5
2764,101,16,13.4,684.5555556,8.851515152,0.49,360,2.5
2765,101,17,12.5,695.7777778,8.642424242,0.49,360,2.5
2766,101,18,11,258.1111111,8.457575758,0.54,360,2.5
2767,101,19,8.9,11.22222222,8.309090909,0.67,360,2.5
2768,101,20,8.6,0,8.187878788,0.67,360,2.5
2769,101,21,6.3,0,8.078787879,0.77,360,2.5
2770,101,22,5.7,0,8.015151515,0.84,360,2.5
2771,101,23,5.4,0,7.960606061,0.86,360,2.5
2772,101,24,6.1,0,7.957575758,0.83,360,5.3
2773,102,1,6.6,0,8.036363636,0.8,360,5.3
2774,102,2,7.2,0,8.196969697,0.76,360,5.3
2775,102,3,7.4,0,8.381818182,0.8,360,5.3
2776,102,4,7.4,0,8.554545455,0.86,360,5.3
2777,102,5,7.4,0,8.778787879,0.95,360,5.3
2778,102,6,8,11.22222222,9.03030303,0.96,360,5.3
2779,102,7,8.4,89.77777778,9.248484848,0.96,360,5.3
2780,102,8,9.2,190.7777778,9.451515152,0.97,360,5.3
2781,102,9,11.3,572.3333333,9.554545455,0.86,360,5.3
2782,102,10,11.9,976.3333333,9.542424242,0.7,360,5.3
2783,102,11,10.8,1234.444444,9.481818182,0.68,360,5.3
2784,102,12,12.2,1447.666667,9.427272727,0.65,360,5.3
2785,102,13,12.8,1032.444444,9.321212121,0.69,360,5.3
2786,102,14,11.4,987.5555556,9.215151515,0.75,360,5.3
2787,102,15,11,774.3333333,9.096969697,0.77,360,5.3
2788,102,16,9.9,572.3333333,8.948484848,0.73,360,5.3
2789,102,17,8.4,246.8888889,8.787878788,0.84,360,5.3
2790,102,18,7.9,280.5555556,8.575757576,0.85,360,5.3
2791,102,19,7.5,22.44444444,8.390909091,0.87,360,5.3
2792,102,20,7.1,0,8.257575758,0.91,360,5.3
2793,102,21,7,0,8.187878788,0.91,360,5.3
2794,102,22,7.2,0,8.133333333,0.9,360,5.3
2795,102,23,7.2,0,8.154545455,0.94,360,5.3
2796,102,24,6.9,0,8.196969697,0.95,360,4.7
2797,103,1,6.4,0,8.278787879,0.95,360,4.7
2798,103,2,6.4,0,8.342424242,0.96,360,4.7
2799,103,3,6.6,0,8.436363636,0.96,360,4.7
2800,103,4,6.6,0,8.481818182,0.94,360,4.7
2801,103,5,6.8,0,8.509090909,0.95,360,4.7
2802,103,6,7,78.55555556,8.609090909,0.86,360,4.7
2803,103,7,7.1,280.5555556,8.718181818,0.84,360,4.7
2804,103,8,8.1,639.6666667,8.7,0.76,360,4.7
2805,103,9,8.2,864.1111111,8.66969697,0.75,360,4.7
2806,103,10,9.7,1054.888889,8.648484848,0.68,360,4.7
2807,103,11,8.7,527.4444444,8.524242424,0.82,360,4.7
2808,103,12,8.3,1133.444444,8.327272727,0.7,360,4.7
2809,103,13,10.7,1313,8.106060606,0.65,360,4.7
2810,103,14,11,1481.333333,7.83030303,0.51,360,4.7
2811,103,15,7.4,336.6666667,7.545454545,0.76,360,4.7
2812,103,16,7.4,347.8888889,7.306060606,0.75,360,4.7
2813,103,17,8.5,583.5555556,7.075757576,0.51,360,4.7
2814,103,18,7.2,190.7777778,6.866666667,0.59,360,4.7
2815,103,19,5.4,33.66666667,6.712121212,0.71,360,4.7
2816,103,20,3.5,0,6.578787879,0.79,360,4.7
2817,103,21,3.1,0,6.451515152,0.88,360,4.7
2818,103,22,3.4,0,6.339393939,0.93,360,4.7
2819,103,23,3.5,0,6.193939394,0.95,360,4.7
2820,103,24,3.4,0,6.03030303,0.95,360,1.5
2821,104,1,3,0,5.878787879,0.96,360,1.5
2822,104,2,3.3,0,5.742424242,0.96,360,1.5
2823,104,3,3.5,0,5.633333333,0.96,360,1.5
2824,104,4,3.3,0,5.524242424,0.96,360,1.5
2825,104,5,3.4,0,5.412121212,0.97,360,1.5
2826,104,6,2.2,0,5.278787879,0.97,360,1.5
2827,104,7,1.8,67.33333333,5.124242424,0.98,360,1.5
2828,104,8,2.2,134.6666667,4.957575758,0.99,360,1.5
2829,104,9,2.4,123.4444444,4.781818182,0.99,360,1.5
2830,104,10,2.8,190.7777778,4.615151515,1,360,1.5
2831,104,11,2.8,157.1111111,4.442424242,0.99,360,1.5
2832,104,12,2.9,190.7777778,4.187878788,0.98,360,1.5
2833,104,13,2.2,145.8888889,3.96969697,0.96,360,1.5
2834,104,14,1.7,157.1111111,3.76969697,0.97,360,1.5
2835,104,15,1.5,168.3333333,3.481818182,0.98,360,1.5
2836,104,16,1.3,168.3333333,3.203030303,0.98,360,1.5
2837,104,17,2.6,224.4444444,3.021212121,0.99,360,1.5
2838,104,18,2.5,56.11111111,2.833333333,0.99,360,1.5
2839,104,19,1.3,0,2.624242424,0.99,360,1.5
2840,104,20,1.5,0,2.454545455,0.99,360,1.5
2841,104,21,1.7,0,2.339393939,1,360,1.5
2842,104,22,1.2,0,2.26969697,0.99,360,1.5
2843,104,23,1.8,0,2.23030303,1,360,1.5
2844,104,24,1.4,0,2.2,0.98,360,2.1
2845,105,1,1.2,0,2.181818182,0.97,360,2.1
2846,105,2,1.6,0,2.236363636,0.97,360,2.1
2847,105,3,1.6,0,2.327272727,0.98,360,2.1
2848,105,4,1.6,0,2.454545455,0.98,360,2.1
2849,105,5,1.2,0,2.603030303,0.99,360,2.1
2850,105,6,1.8,33.66666667,2.715151515,0.99,360,2.1
2851,105,7,2.4,190.7777778,2.763636364,0.99,360,2.1
2852,105,8,2.9,235.6666667,2.83030303,0.94,360,2.1
2853,105,9,5.2,909,2.960606061,0.85,360,2.1
2854,105,10,6,1088.555556,3.084848485,0.74,360,2.1
2855,105,11,7.5,1279.333333,3.142424242,0.72,360,2.1
2856,105,12,8.4,1582.333333,3.163636364,0.66,360,2.1
2857,105,13,7,707,3.166666667,0.66,360,2.1
2858,105,14,5,448.8888889,3.151515152,0.88,360,2.1
2859,105,15,4.4,538.6666667,3.151515152,0.9,360,2.1
2860,105,16,6.1,718.2222222,3.145454545,0.84,360,2.1
2861,105,17,6.3,493.7777778,3.142424242,0.78,360,2.1
2862,105,18,4.3,123.4444444,3.151515152,0.91,360,2.1
2863,105,19,3.5,33.66666667,3.124242424,0.92,360,2.1
2864,105,20,2.9,0,3.078787879,0.94,360,2.1
2865,105,21,2.4,0,3.06969697,0.93,360,2.1
2866,105,22,2.2,0,3.054545455,0.95,360,2.1
2867,105,23,1.5,0,3.06969697,0.96,360,2.1
2868,105,24,1.4,0,3.160606061,0.96,360,1.8
2869,106,1,1.6,0,3.309090909,0.96,360,1.8
2870,106,2,1.7,0,3.472727273,0.96,360,1.8
2871,106,3,1,0,3.651515152,0.95,360,1.8
2872,106,4,1,0,3.872727273,0.94,360,1.8
2873,106,5,1,0,4.133333333,0.93,360,1.8
2874,106,6,2.2,112.2222222,4.393939394,0.92,360,1.8
2875,106,7,4.2,460.1111111,4.684848485,0.91,360,1.8
2876,106,8,6.7,785.5555556,4.927272727,0.8,360,1.8
2877,106,9,6.8,931.4444444,5.090909091,0.75,360,1.8
2878,106,10,7.1,695.7777778,5.260606061,0.74,360,1.8
2879,106,11,8.9,1077.333333,5.327272727,0.73,360,1.8
2880,106,12,10.2,1414,5.321212121,0.67,360,1.8
2881,106,13,10.2,1256.888889,5.248484848,0.63,360,1.8
2882,106,14,10.8,1200.777778,5.139393939,0.6,360,1.8
2883,106,15,9.8,415.2222222,5.06969697,0.65,360,1.8
2884,106,16,7.8,291.7777778,5.051515152,0.69,360,1.8
2885,106,17,8.5,448.8888889,5.021212121,0.7,360,1.8
2886,106,18,7.4,269.3333333,4.909090909,0.74,360,1.8
2887,106,19,5.8,33.66666667,4.8,0.8,360,1.8
2888,106,20,5.1,0,4.736363636,0.86,360,1.8
2889,106,21,4.8,0,4.675757576,0.89,360,1.8
2890,106,22,4.7,0,4.636363636,0.92,360,1.8
2891,106,23,4.4,0,4.615151515,0.91,360,1.8
2892,106,24,3.4,0,4.666666667,0.94,360,1.5
2893,107,1,2.4,0,4.784848485,0.93,360,1.5
2894,107,2,2.7,0,4.963636364,0.96,360,1.5
2895,107,3,2.2,0,5.227272727,0.97,360,1.5
2896,107,4,1.5,0,5.554545455,0.98,360,1.5
2897,107,5,1.6,0,5.909090909,0.99,360,1.5
2898,107,6,1.7,56.11111111,6.284848485,0.99,360,1.5
2899,107,7,3.9,123.4444444,6.521212121,1,360,1.5
2900,107,8,5.4,303,6.812121212,0.98,360,1.5
2901,107,9,7.3,594.7777778,6.960606061,0.87,360,1.5
2902,107,10,10.3,1032.444444,7.03030303,0.69,360,1.5
2903,107,11,12.5,1672.111111,7.090909091,0.63,360,1.5
2904,107,12,12.7,1750.666667,7.103030303,0.52,360,1.5
2905,107,13,13.4,1391.555556,7.045454545,0.48,360,1.5
2906,107,14,8.8,774.3333333,6.936363636,0.68,360,1.5
2907,107,15,11.8,740.6666667,6.796969697,0.58,360,1.5
2908,107,16,9.1,796.7777778,6.581818182,0.7,360,1.5
2909,107,17,9,493.7777778,6.396969697,0.75,360,1.5
2910,107,18,8.8,213.2222222,6.242424242,0.72,360,1.5
2911,107,19,7.5,11.22222222,6.057575758,0.83,360,1.5
2912,107,20,7,0,5.896969697,0.81,360,1.5
2913,107,21,6.6,0,5.806060606,0.86,360,1.5
2914,107,22,5.6,0,5.7,0.86,360,1.5
2915,107,23,3.7,0,5.612121212,0.91,360,1.5
2916,107,24,3.7,0,5.609090909,0.94,360,1.9
2917,108,1,2.7,0,5.657575758,0.96,360,1.9
2918,108,2,2.4,0,5.781818182,0.97,360,1.9
2919,108,3,2.1,0,6.006060606,0.98,360,1.9
2920,108,4,2.8,0,6.236363636,0.99,360,1.9
2921,108,5,1.6,0,6.487878788,0.98,360,1.9
2922,108,6,1.9,78.55555556,6.709090909,0.99,360,1.9
2923,108,7,4.6,325.4444444,6.966666667,0.99,360,1.9
2924,108,8,6,740.6666667,7.181818182,0.88,360,1.9
2925,108,9,7.5,1043.666667,7.306060606,0.83,360,1.9
2926,108,10,9.8,1369.111111,7.354545455,0.71,360,1.9
2927,108,11,10.3,1234.444444,7.351515152,0.59,360,1.9
2928,108,12,10.5,1481.333333,7.233333333,0.64,360,1.9
2929,108,13,8.8,1155.888889,7.042424242,0.63,360,1.9
2930,108,14,10.1,1335.444444,6.806060606,0.67,360,1.9
2931,108,15,8.8,1189.555556,6.551515152,0.67,360,1.9
2932,108,16,8,471.3333333,6.439393939,0.7,360,1.9
2933,108,17,7,224.4444444,6.224242424,0.76,360,1.9
2934,108,18,7.2,157.1111111,6.078787879,0.78,360,1.9
2935,108,19,6.4,22.44444444,5.915151515,0.87,360,1.9
2936,108,20,6.2,0,5.724242424,0.91,360,1.9
2937,108,21,4.9,0,5.554545455,0.93,360,1.9
2938,108,22,5,0,5.375757576,0.96,360,1.9
2939,108,23,5.1,0,5.251515152,0.97,360,1.9
2940,108,24,4.7,0,5.184848485,0.96,360,1.6
2941,109,1,4.3,0,5.254545455,0.97,360,1.6
2942,109,2,3.6,0,5.375757576,0.98,360,1.6
2943,109,3,2.5,0,5.560606061,0.99,360,1.6
2944,109,4,1.9,0,5.803030303,0.99,360,1.6
2945,109,5,1.1,0,6.009090909,0.99,360,1.6
