t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse,plant
5,Caphorn,3,sheath,StemElement,0.0,0.00106313707031,1
5,Caphorn,4,blade,LeafElement1,0.0620079355867,0.126543895278,1
5,Caphorn,4,internode,StemElement,0.0,0.00376050052082,1
5,Caphorn,4,sheath,StemElement,0.0,0.0137850255034,1
5,Caphorn,5,internode,StemElement,0.0,0.0306953869542,1
5,Caphorn,6,internode,StemElement,0.245224457384,0.124317368353,1
5,Soissons,1,blade,LeafElement1,0.0,0.0016943977983,2
5,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
5,Soissons,2,blade,LeafElement1,0.0,0.00559169005424,2
5,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
5,Soissons,3,blade,LeafElement1,0.0,0.0269289294084,2
5,Soissons,3,sheath,StemElement,0.0,0.000897719143168,2
5,Soissons,4,blade,LeafElement1,0.0221405413034,0.133960295878,2
5,Soissons,4,internode,StemElement,0.0,0.0038780400444,2
5,Soissons,4,sheath,StemElement,0.0,0.0127238283584,2
5,Soissons,5,internode,StemElement,0.0,0.0334272446581,2
5,Soissons,6,internode,StemElement,0.232123582545,0.121597576504,2
6,Caphorn,1,blade,LeafElement1,0.0,0.00211596999075,1
6,Caphorn,1,sheath,StemElement,0.0,0.000681974316525,1
6,Caphorn,2,blade,LeafElement1,0.0,0.00411189982368,1
6,Caphorn,2,sheath,StemElement,0.0,0.000193464440322,1
6,Caphorn,3,blade,LeafElement1,2.47640042722e-05,0.0208188767113,1
6,Caphorn,3,sheath,StemElement,0.0,0.00106313707031,1
6,Caphorn,4,blade,LeafElement1,0.0848240111217,0.126543895278,1
6,Caphorn,4,internode,StemElement,0.0,0.00376050052082,1
6,Caphorn,4,sheath,StemElement,0.0,0.0137850255034,1
6,Caphorn,5,internode,StemElement,0.000507375309044,0.0306953869542,1
6,Caphorn,6,internode,StemElement,0.22574945235,0.124317368353,1
6,Soissons,1,blade,LeafElement1,0.0,0.0016943977983,2
6,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
6,Soissons,2,blade,LeafElement1,0.0,0.00559169005424,2
6,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
6,Soissons,3,blade,LeafElement1,2.67330012513e-05,0.0269289294084,2
6,Soissons,3,sheath,StemElement,0.0,0.000897719143168,2
6,Soissons,4,blade,LeafElement1,0.039565470198,0.133960295878,2
6,Soissons,4,internode,StemElement,1.31518269847e-05,0.0038780400444,2
6,Soissons,4,sheath,StemElement,0.0,0.0127238283584,2
6,Soissons,5,internode,StemElement,0.000688574737345,0.0334272446581,2
6,Soissons,6,internode,StemElement,0.215783037428,0.121597576504,2
7,Caphorn,1,blade,LeafElement1,0.0,0.00211596999075,1
7,Caphorn,1,sheath,StemElement,0.0,0.000681974316525,1
7,Caphorn,2,blade,LeafElement1,1.79386304502e-05,0.00411189982368,1
7,Caphorn,2,sheath,StemElement,0.0,0.000193464440322,1
7,Caphorn,3,blade,LeafElement1,0.000660993195065,0.0208188767113,1
7,Caphorn,3,sheath,StemElement,1.32451290845e-05,0.00106313707031,1
7,Caphorn,4,blade,LeafElement1,0.105008379793,0.126543895278,1
7,Caphorn,4,internode,StemElement,0.00018077534585,0.00376050052082,1
7,Caphorn,4,sheath,StemElement,0.00113201278534,0.0137850255034,1
7,Caphorn,5,internode,StemElement,0.00757717694704,0.0306953869542,1
7,Caphorn,6,internode,StemElement,0.203892061351,0.124317368353,1
7,Soissons,1,blade,LeafElement1,0.0,0.0016943977983,2
7,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
7,Soissons,2,blade,LeafElement1,9.55088299564e-06,0.00559169005424,2
7,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
7,Soissons,3,blade,LeafElement1,0.00035414829236,0.0269289294084,2
7,Soissons,3,sheath,StemElement,0.0,0.000897719143168,2
7,Soissons,4,blade,LeafElement1,0.0565798580267,0.133960295878,2
7,Soissons,4,internode,StemElement,0.00013148270554,0.0038780400444,2
7,Soissons,4,sheath,StemElement,0.000660360825556,0.0127238283584,2
7,Soissons,5,internode,StemElement,0.00916831933538,0.0334272446581,2
7,Soissons,6,internode,StemElement,0.201976285941,0.121597576504,2
8,Caphorn,1,blade,LeafElement1,5.82447343886e-05,0.00211596999075,1
8,Caphorn,1,sheath,StemElement,0.0,0.000681974316525,1
8,Caphorn,2,blade,LeafElement1,9.4590395489e-05,0.00411189982368,1
8,Caphorn,2,sheath,StemElement,0.0,0.000193464440322,1
8,Caphorn,3,blade,LeafElement1,0.00373305147492,0.0208188767113,1
8,Caphorn,3,sheath,StemElement,0.00018546349571,0.00106313707031,1
8,Caphorn,4,blade,LeafElement1,0.120628517987,0.126543895278,1
8,Caphorn,4,internode,StemElement,0.00048646797498,0.00376050052082,1
8,Caphorn,4,sheath,StemElement,0.00295835699159,0.0137850255034,1
8,Caphorn,5,internode,StemElement,0.019947643434,0.0306953869542,1
8,Caphorn,6,internode,StemElement,0.182559268956,0.124317368353,1
8,Soissons,1,blade,LeafElement1,3.2124005539e-05,0.0016943977983,2
8,Soissons,1,sheath,StemElement,1.32810944609e-05,0.000690766173459,2
8,Soissons,2,blade,LeafElement1,0.000228277287572,0.00559169005424,2
8,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
8,Soissons,3,blade,LeafElement1,0.00312627453843,0.0269289294084,2
8,Soissons,3,sheath,StemElement,6.95492263221e-05,0.000897719143168,2
8,Soissons,4,blade,LeafElement1,0.0808117549589,0.133960295878,2
8,Soissons,4,internode,StemElement,0.000588386211494,0.0038780400444,2
8,Soissons,4,sheath,StemElement,0.00376598296756,0.0127238283584,2
8,Soissons,5,internode,StemElement,0.0188241903733,0.0334272446581,2
8,Soissons,6,internode,StemElement,0.177071279784,0.121597576504,2
9,Caphorn,1,blade,LeafElement1,0.000164810023064,0.00211596999075,1
9,Caphorn,1,sheath,StemElement,3.65242261989e-05,0.000681974316525,1
9,Caphorn,2,blade,LeafElement1,0.00137373075066,0.00411189982368,1
9,Caphorn,2,sheath,StemElement,8.26776268049e-05,0.000193464440322,1
9,Caphorn,3,blade,LeafElement1,0.00907447191781,0.0208188767113,1
9,Caphorn,3,sheath,StemElement,0.000783478032392,0.00106313707031,1
9,Caphorn,4,blade,LeafElement1,0.146515105226,0.126543895278,1
9,Caphorn,4,internode,StemElement,0.00101564900923,0.00376050052082,1
9,Caphorn,4,sheath,StemElement,0.00614941144526,0.0137850255034,1
9,Caphorn,5,internode,StemElement,0.0579780971137,0.0306953869542,1
9,Caphorn,6,internode,StemElement,0.14334310013,0.124317368353,1
9,Soissons,1,blade,LeafElement1,0.000309970460124,0.0016943977983,2
9,Soissons,1,sheath,StemElement,2.98744938056e-05,0.000690766173459,2
9,Soissons,2,blade,LeafElement1,0.00116183825158,0.00559169005424,2
9,Soissons,2,sheath,StemElement,0.00012236239986,0.000209378909878,2
9,Soissons,3,blade,LeafElement1,0.00750216677673,0.0269289294084,2
9,Soissons,3,sheath,StemElement,0.000455612164826,0.000897719143168,2
9,Soissons,4,blade,LeafElement1,0.112688009867,0.133960295878,2
9,Soissons,4,internode,StemElement,0.00103867983325,0.0038780400444,2
9,Soissons,4,sheath,StemElement,0.00657815376545,0.0127238283584,2
9,Soissons,5,internode,StemElement,0.0658911010036,0.0334272446581,2
9,Soissons,6,internode,StemElement,0.138241587149,0.121597576504,2
10,Caphorn,1,blade,LeafElement1,0.00121484907929,0.00211596999075,1
10,Caphorn,1,sheath,StemElement,0.000395031473752,0.000681974316525,1
10,Caphorn,2,blade,LeafElement1,0.00473822603229,0.00411189982368,1
10,Caphorn,2,sheath,StemElement,0.000423074498713,0.000193464440322,1
10,Caphorn,3,blade,LeafElement1,0.0221621552121,0.0208188767113,1
10,Caphorn,3,sheath,StemElement,0.00303962011809,0.00106313707031,1
10,Caphorn,4,blade,LeafElement1,0.130527452351,0.126543895278,1
10,Caphorn,4,internode,StemElement,0.000430601066638,0.00376050052082,1
10,Caphorn,4,sheath,StemElement,0.0234029039283,0.0137850255034,1
10,Caphorn,5,internode,StemElement,0.0524248742233,0.0306953869542,1
10,Caphorn,6,internode,StemElement,0.109254835082,0.124317368353,1
10,Soissons,1,blade,LeafElement1,0.00102445611925,0.0016943977983,2
10,Soissons,1,sheath,StemElement,0.000668940607746,0.000690766173459,2
10,Soissons,2,blade,LeafElement1,0.00607785389093,0.00559169005424,2
10,Soissons,2,sheath,StemElement,0.000224878578825,0.000209378909878,2
10,Soissons,3,blade,LeafElement1,0.0208997377663,0.0269289294084,2
10,Soissons,3,sheath,StemElement,0.00213400167826,0.000897719143168,2
10,Soissons,4,blade,LeafElement1,0.157437045914,0.133960295878,2
10,Soissons,4,internode,StemElement,0.000617948030215,0.0038780400444,2
10,Soissons,4,sheath,StemElement,0.0223192508781,0.0127238283584,2
10,Soissons,5,internode,StemElement,0.0563930776238,0.0334272446581,2
10,Soissons,6,internode,StemElement,0.105304099479,0.121597576504,2
11,Caphorn,1,blade,LeafElement1,0.00216184243214,0.00211596999075,1
11,Caphorn,1,sheath,StemElement,0.000285519164382,0.000681974316525,1
11,Caphorn,2,blade,LeafElement1,0.0128018934753,0.00411189982368,1
11,Caphorn,2,sheath,StemElement,0.000859222751164,0.000193464440322,1
11,Caphorn,3,blade,LeafElement1,0.0417632313249,0.0208188767113,1
11,Caphorn,3,sheath,StemElement,0.00623332083984,0.00106313707031,1
11,Caphorn,4,blade,LeafElement1,0.103367121008,0.126543895278,1
11,Caphorn,4,internode,StemElement,0.0128016290176,0.00376050052082,1
11,Caphorn,4,sheath,StemElement,0.0227123726028,0.0137850255034,1
11,Caphorn,5,internode,StemElement,0.0251167585202,0.0306953869542,1
11,Caphorn,6,internode,StemElement,0.0839469810482,0.124317368353,1
11,Soissons,1,blade,LeafElement1,0.00250264853039,0.0016943977983,2
11,Soissons,1,sheath,StemElement,9.73581465768e-05,0.000690766173459,2
11,Soissons,2,blade,LeafElement1,0.0127314440413,0.00559169005424,2
11,Soissons,2,sheath,StemElement,0.00052850695356,0.000209378909878,2
11,Soissons,3,blade,LeafElement1,0.0532257520797,0.0269289294084,2
11,Soissons,3,sheath,StemElement,0.00692656682242,0.000897719143168,2
11,Soissons,4,blade,LeafElement1,0.182609494763,0.133960295878,2
11,Soissons,4,internode,StemElement,0.0114410968783,0.0038780400444,2
11,Soissons,4,sheath,StemElement,0.0199957240371,0.0127238283584,2
11,Soissons,5,internode,StemElement,0.0254265123136,0.0334272446581,2
11,Soissons,6,internode,StemElement,0.0827940840939,0.121597576504,2
12,Caphorn,1,blade,LeafElement1,0.00632888727217,0.00211596999075,1
12,Caphorn,1,sheath,StemElement,3.31939974162e-05,0.000681974316525,1
12,Caphorn,2,blade,LeafElement1,0.00821054632749,0.00411189982368,1
12,Caphorn,2,sheath,StemElement,6.28304845975e-05,0.000193464440322,1
12,Caphorn,3,blade,LeafElement1,0.0394354547449,0.0208188767113,1
12,Caphorn,3,sheath,StemElement,0.000109299731811,0.00106313707031,1
12,Caphorn,4,blade,LeafElement1,0.093740488974,0.126543895278,1
12,Caphorn,4,internode,StemElement,0.000535766340921,0.00376050052082,1
12,Caphorn,4,sheath,StemElement,0.0023848290859,0.0137850255034,1
12,Caphorn,5,internode,StemElement,0.00676340717384,0.0306953869542,1
12,Caphorn,6,internode,StemElement,0.0744929170413,0.124317368353,1
12,Soissons,1,blade,LeafElement1,0.00602484478282,0.0016943977983,2
12,Soissons,1,sheath,StemElement,9.29467875422e-05,0.000690766173459,2
12,Soissons,2,blade,LeafElement1,0.0222660816041,0.00559169005424,2
12,Soissons,2,sheath,StemElement,9.9212043695e-06,0.000209378909878,2
12,Soissons,3,blade,LeafElement1,0.0653082428355,0.0269289294084,2
12,Soissons,3,sheath,StemElement,0.000135789338854,0.000897719143168,2
12,Soissons,4,blade,LeafElement1,0.187953827723,0.133960295878,2
12,Soissons,4,internode,StemElement,0.000338542020183,0.0038780400444,2
12,Soissons,4,sheath,StemElement,0.0011534855982,0.0127238283584,2
12,Soissons,5,internode,StemElement,0.00750790640489,0.0334272446581,2
12,Soissons,6,internode,StemElement,0.0715251569174,0.121597576504,2
13,Caphorn,1,blade,LeafElement1,0.00192659691191,0.00211596999075,1
13,Caphorn,1,sheath,StemElement,0.000315392515399,0.000681974316525,1
13,Caphorn,2,blade,LeafElement1,0.0100450459171,0.00411189982368,1
13,Caphorn,2,sheath,StemElement,0.000637654189259,0.000193464440322,1
13,Caphorn,3,blade,LeafElement1,0.0492906464807,0.0208188767113,1
13,Caphorn,3,sheath,StemElement,0.00630742232068,0.00106313707031,1
13,Caphorn,4,blade,LeafElement1,0.104510201694,0.126543895278,1
13,Caphorn,4,internode,StemElement,0.0104518234598,0.00376050052082,1
13,Caphorn,4,sheath,StemElement,0.0255145292596,0.0137850255034,1
13,Caphorn,5,internode,StemElement,0.0216543589172,0.0306953869542,1
13,Caphorn,6,internode,StemElement,0.0842960675509,0.124317368353,1
13,Soissons,1,blade,LeafElement1,0.00187091095428,0.0016943977983,2
13,Soissons,1,sheath,StemElement,0.000361851052272,0.000690766173459,2
13,Soissons,2,blade,LeafElement1,0.0112484839841,0.00559169005424,2
13,Soissons,2,sheath,StemElement,0.000317491678244,0.000209378909878,2
13,Soissons,3,blade,LeafElement1,0.0544581558457,0.0269289294084,2
13,Soissons,3,sheath,StemElement,0.00675444798162,0.000897719143168,2
13,Soissons,4,blade,LeafElement1,0.173727930567,0.133960295878,2
13,Soissons,4,internode,StemElement,0.0103623236102,0.0038780400444,2
13,Soissons,4,sheath,StemElement,0.0242808032564,0.0127238283584,2
13,Soissons,5,internode,StemElement,0.0249716917629,0.0334272446581,2
13,Soissons,6,internode,StemElement,0.0826384029172,0.121597576504,2
14,Caphorn,1,blade,LeafElement1,0.00234738519952,0.00211596999075,1
14,Caphorn,1,sheath,StemElement,0.000471438629236,0.000681974316525,1
14,Caphorn,2,blade,LeafElement1,0.00549482778323,0.00411189982368,1
14,Caphorn,2,sheath,StemElement,0.000380349686935,0.000193464440322,1
14,Caphorn,3,blade,LeafElement1,0.0238710582746,0.0208188767113,1
14,Caphorn,3,sheath,StemElement,0.00229052593782,0.00106313707031,1
14,Caphorn,4,blade,LeafElement1,0.131397194756,0.126543895278,1
14,Caphorn,4,internode,StemElement,0.000476608871322,0.00376050052082,1
14,Caphorn,4,sheath,StemElement,0.026997769666,0.0137850255034,1
14,Caphorn,5,internode,StemElement,0.0524142157838,0.0306953869542,1
14,Caphorn,6,internode,StemElement,0.11034036502,0.124317368353,1
14,Soissons,1,blade,LeafElement1,0.00138050659168,0.0016943977983,2
14,Soissons,1,sheath,StemElement,0.000534476678832,0.000690766173459,2
14,Soissons,2,blade,LeafElement1,0.00581919532756,0.00559169005424,2
14,Soissons,2,sheath,StemElement,0.00022157917228,0.000209378909878,2
14,Soissons,3,blade,LeafElement1,0.0232110207574,0.0269289294084,2
14,Soissons,3,sheath,StemElement,0.00320472006049,0.000897719143168,2
14,Soissons,4,blade,LeafElement1,0.144410012659,0.133960295878,2
14,Soissons,4,internode,StemElement,0.00170256190311,0.0038780400444,2
14,Soissons,4,sheath,StemElement,0.0256321846996,0.0127238283584,2
14,Soissons,5,internode,StemElement,0.0553417942079,0.0334272446581,2
14,Soissons,6,internode,StemElement,0.107802209823,0.121597576504,2
15,Caphorn,1,blade,LeafElement1,0.000266427655125,0.00211596999075,1
15,Caphorn,1,sheath,StemElement,0.000235703449063,0.000681974316525,1
15,Caphorn,2,blade,LeafElement1,0.00114840287841,0.00411189982368,1
15,Caphorn,2,sheath,StemElement,0.000205042393054,0.000193464440322,1
15,Caphorn,3,blade,LeafElement1,0.00965972194275,0.0208188767113,1
15,Caphorn,3,sheath,StemElement,0.000601357842052,0.00106313707031,1
15,Caphorn,4,blade,LeafElement1,0.148178324109,0.126543895278,1
15,Caphorn,4,internode,StemElement,0.000742892664249,0.00376050052082,1
15,Caphorn,4,sheath,StemElement,0.00545920709016,0.0137850255034,1
15,Caphorn,5,internode,StemElement,0.0538074885375,0.0306953869542,1
15,Caphorn,6,internode,StemElement,0.144034525355,0.124317368353,1
15,Soissons,1,blade,LeafElement1,0.000160974768186,0.0016943977983,2
15,Soissons,1,sheath,StemElement,6.97074345687e-05,0.000690766173459,2
15,Soissons,2,blade,LeafElement1,0.0013088555799,0.00559169005424,2
15,Soissons,2,sheath,StemElement,7.27474063318e-05,0.000209378909878,2
15,Soissons,3,blade,LeafElement1,0.00715370589346,0.0269289294084,2
15,Soissons,3,sheath,StemElement,0.000281929768091,0.000897719143168,2
15,Soissons,4,blade,LeafElement1,0.108006534211,0.133960295878,2
15,Soissons,4,internode,StemElement,0.00110443887144,0.0038780400444,2
15,Soissons,4,sheath,StemElement,0.00646875256302,0.0127238283584,2
15,Soissons,5,internode,StemElement,0.0686749334312,0.0334272446581,2
15,Soissons,6,internode,StemElement,0.141668096392,0.121597576504,2
16,Caphorn,1,blade,LeafElement1,9.57841442063e-05,0.00211596999075,1
16,Caphorn,1,sheath,StemElement,1.32815680753e-05,0.000681974316525,1
16,Caphorn,2,blade,LeafElement1,0.000495051253212,0.00411189982368,1
16,Caphorn,2,sheath,StemElement,7.93818983608e-05,0.000193464440322,1
16,Caphorn,3,blade,LeafElement1,0.00373797834669,0.0208188767113,1
16,Caphorn,3,sheath,StemElement,3.64341638062e-05,0.00106313707031,1
16,Caphorn,4,blade,LeafElement1,0.12977205139,0.126543895278,1
16,Caphorn,4,internode,StemElement,0.00014791642824,0.00376050052082,1
16,Caphorn,4,sheath,StemElement,0.00409878719285,0.0137850255034,1
16,Caphorn,5,internode,StemElement,0.0227608733358,0.0306953869542,1
16,Caphorn,6,internode,StemElement,0.180052449874,0.124317368353,1
16,Soissons,1,blade,LeafElement1,0.000138232766651,0.0016943977983,2
16,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
16,Soissons,2,blade,LeafElement1,0.000405633093654,0.00559169005424,2
16,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
16,Soissons,3,blade,LeafElement1,0.00285221766136,0.0269289294084,2
16,Soissons,3,sheath,StemElement,0.000523486424655,0.000897719143168,2
16,Soissons,4,blade,LeafElement1,0.0699124970336,0.133960295878,2
16,Soissons,4,internode,StemElement,0.00065078662485,0.0038780400444,2
16,Soissons,4,sheath,StemElement,0.00437025059926,0.0127238283584,2
16,Soissons,5,internode,StemElement,0.0214103663027,0.0334272446581,2
16,Soissons,6,internode,StemElement,0.179286909081,0.121597576504,2
17,Caphorn,1,blade,LeafElement1,0.0,0.00211596999075,1
17,Caphorn,1,sheath,StemElement,0.0,0.000681974316525,1
17,Caphorn,2,blade,LeafElement1,3.94630318841e-05,0.00411189982368,1
17,Caphorn,2,sheath,StemElement,0.0,0.000193464440322,1
17,Caphorn,3,blade,LeafElement1,0.000742863386694,0.0208188767113,1
17,Caphorn,3,sheath,StemElement,2.98040187579e-05,0.00106313707031,1
17,Caphorn,4,blade,LeafElement1,0.108235403072,0.126543895278,1
17,Caphorn,4,internode,StemElement,0.0,0.00376050052082,1
17,Caphorn,4,sheath,StemElement,0.000615660889327,0.0137850255034,1
17,Caphorn,5,internode,StemElement,0.00671054956702,0.0306953869542,1
17,Caphorn,6,internode,StemElement,0.204038088701,0.124317368353,1
17,Soissons,1,blade,LeafElement1,8.60684040019e-06,0.0016943977983,2
17,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
17,Soissons,2,blade,LeafElement1,7.09145706656e-05,0.00559169005424,2
17,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
17,Soissons,3,blade,LeafElement1,0.00063036209691,0.0269289294084,2
17,Soissons,3,sheath,StemElement,3.31173157868e-06,0.000897719143168,2
17,Soissons,4,blade,LeafElement1,0.0543342308976,0.133960295878,2
17,Soissons,4,internode,StemElement,0.000243250273306,0.0038780400444,2
17,Soissons,4,sheath,StemElement,0.000653737403007,0.0127238283584,2
17,Soissons,5,internode,StemElement,0.00889816599275,0.0334272446581,2
17,Soissons,6,internode,StemElement,0.200647433633,0.121597576504,2
18,Caphorn,1,blade,LeafElement1,0.0,0.00211596999075,1
18,Caphorn,1,sheath,StemElement,0.0,0.000681974316525,1
18,Caphorn,2,blade,LeafElement1,0.0,0.00411189982368,1
18,Caphorn,2,sheath,StemElement,0.0,0.000193464440322,1
18,Caphorn,3,blade,LeafElement1,3.44007726584e-05,0.0208188767113,1
18,Caphorn,3,sheath,StemElement,0.0,0.00106313707031,1
18,Caphorn,4,blade,LeafElement1,0.0883692040856,0.126543895278,1
18,Caphorn,4,internode,StemElement,0.0,0.00376050052082,1
18,Caphorn,4,sheath,StemElement,0.000109227202078,0.0137850255034,1
18,Caphorn,5,internode,StemElement,0.00150552184281,0.0306953869542,1
18,Caphorn,6,internode,StemElement,0.223554749175,0.124317368353,1
18,Soissons,1,blade,LeafElement1,0.0,0.0016943977983,2
18,Soissons,1,sheath,StemElement,0.0,0.000690766173459,2
18,Soissons,2,blade,LeafElement1,0.0,0.00559169005424,2
18,Soissons,2,sheath,StemElement,0.0,0.000209378909878,2
18,Soissons,3,blade,LeafElement1,0.0,0.0269289294084,2
