"t","hour","air_temperature","PARi","soil_temperature","DOY","humidity","ambient_CO2","Wind"
2156,8,6.65276869046428,259.078602473163,6.68008402728182,77,0.75,360,2.2
2157,9,7.6872726577045,449.184803222051,8.22570232507495,77,0.75,360,2.2
2158,10,8.71334893510834,634.983532355282,9.70573728805732,77,0.75,360,2.2
2159,11,9.43925584339821,752.005233574942,10.7387719922196,77,0.75,360,2.2
2160,12,10.1466376689081,846.909163605854,12.0990321481265,77,0.75,360,2.2
2161,13,10.5340720010306,825.687237647316,12.4693920422426,77,0.75,360,2.2
2162,14,10.7658729142453,752.533087361626,12.8332487148919,77,0.75,360,2.2
2163,15,10.5802128716379,597.80878134579,12.6957862429117,77,0.75,360,2.2
2164,16,10.337657319643,408.721454639347,11.8346133522797,77,0.75,360,2.2
2165,17,9.82982546680136,238.947694142068,10.8424799249269,77,0.75,360,2.2
2166,18,8.85845317756081,67.5532090440616,9.57557869729052,77,0.75,360,2.2
2167,19,8.00854658063723,0,8.20986979871625,77,0.75,360,2.2
2168,20,7.7007698063443,0,7.61075834475895,77,0.75,360,2.2
2169,21,7.23719098708997,0,7.17431404611855,77,0.75,360,2.2
2170,22,6.96171006778484,0,6.82960060917089,77,0.75,360,2.2
2171,23,6.50638576418888,0,6.48995624171434,77,0.75,360,2.2
2172,24,6.08526565205119,0,6.13601598562477,77,0.75,360,2.2
2173,1,5.70924119875803,0,5.86318336564654,78,0.75,360,2.2
2174,2,5.47819972148564,0,5.64942531475313,78,0.75,360,2.2
2175,3,5.1991642747594,0,5.53387084337058,78,0.75,360,2.2
2176,4,4.98858336515661,0,5.38168386357285,78,0.75,360,2.2
2177,5,4.82472312217096,0,5.17290941899149,78,0.75,360,2.2
2178,6,4.82842037005971,9.56686561158004,5.10717510194768,78,0.75,360,2.2
2179,7,5.4504505239876,89.7381468657825,5.66611554240264,78,0.75,360,2.2
2180,8,6.75061839032682,266.089924769372,6.78456718151604,78,0.75,360,2.2
2181,9,7.7924668579453,457.276732364183,8.3596273917728,78,0.75,360,2.2
2182,10,8.82218238932913,644.328160806175,9.85945197919737,78,0.75,360,2.2
2183,11,9.55163991183461,761.995532909045,10.9058731367528,78,0.75,360,2.2
2184,12,10.2567557489967,857.280316794733,12.2753345405044,78,0.75,360,2.2
2185,13,10.6452989288766,834.029789334362,12.6374674843857,78,0.75,360,2.2
2186,14,10.8783325334798,761.425039470405,13.0002514229146,78,0.75,360,2.2
2187,15,10.6933759609242,605.491515905903,12.853142829559,78,0.75,360,2.2
2188,16,10.4527081183782,415.190816824988,11.9750659447854,78,0.75,360,2.2
2189,17,9.94448904367179,244.016402176363,10.9700121285163,78,0.75,360,2.2
2190,18,8.96719765157682,70.3100538491348,9.68862729036244,78,0.75,360,2.2
2191,19,8.10664400405287,0,8.30462097937832,78,0.75,360,2.2
2192,20,7.79274552202445,0,7.69075261272219,78,0.75,360,2.2
2193,21,7.32124671194971,0,7.24780553035173,78,0.75,360,2.2
2194,22,7.04217657062309,0,6.899186894389,78,0.75,360,2.2
2195,23,6.58121462362229,0,6.55520028511207,78,0.75,360,2.2
2196,24,6.15680094616553,0,6.19618230503491,78,0.75,360,2.2
2197,1,5.77779564368164,0,5.92276766864345,79,0.75,360,2.2
2198,2,5.54490197520284,0,5.70796168649845,79,0.75,360,2.2
2199,3,5.26256362944747,0,5.5890141614194,79,0.75,360,2.2
2200,4,5.04922025265653,0,5.43359124473417,79,0.75,360,2.2
2201,5,4.88349745922123,0,5.22323928639556,79,0.75,360,2.2
2202,6,4.89582034460028,10.9427826432637,5.1638169097305,79,0.75,360,2.2
2203,7,5.53483153333482,93.7343671713454,5.74324161742691,79,0.75,360,2.2
2204,8,6.85014736073488,273.13683323909,6.89088773301023,79,0.75,360,2.2
2205,9,7.89916121503567,465.381577471706,8.49469341821013,79,0.75,360,2.2
2206,10,8.93237795141781,653.664544371123,10.0136867284471,79,0.75,360,2.2
2207,11,9.66542459045303,771.998611354698,11.0733573510698,79,0.75,360,2.2
2208,12,10.3679831267727,867.624258551397,12.4513474003371,79,0.75,360,2.2
2209,13,10.7577040235017,842.343664810292,12.8051154497106,79,0.75,360,2.2
2210,14,10.9919539907639,770.321419533373,13.1668274034866,79,0.75,360,2.2
2211,15,10.8077617478116,613.175704260049,13.0100758388684,79,0.75,360,2.2
2212,16,10.5688148896359,421.658669854593,12.1154483822224,79,0.75,360,2.2
2213,17,10.0600359345103,249.080338758564,11.0977185486617,79,0.75,360,2.2
2214,18,9.07719692984233,73.1155205641477,9.80227224427709,79,0.75,360,2.2
2215,19,8.2062246167727,0.489410229715322,8.40053142628789,79,0.75,360,2.2
2216,20,7.88604292507418,0,7.77187893983391,79,0.75,360,2.2
2217,21,7.40672266053979,0,7.32244986621144,79,0.75,360,2.2
2218,22,7.12396688563824,0,6.96997894494583,79,0.75,360,2.2
2219,23,6.65752227541262,0,6.621746748871,79,0.75,360,2.2
2220,24,6.22998886644377,0,6.25773217957007,79,0.75,360,2.2
2221,1,5.84819447266685,0,5.98390268605974,80,0.75,360,2.2
2222,2,5.61341665458606,0,5.76813653913428,80,0.75,360,2.2
2223,3,5.3278389868696,0,5.64568875972617,80,0.75,360,2.2
2224,4,5.11172670004492,0,5.48700484744043,80,0.75,360,2.2
2225,5,4.94422746564377,0,5.27520485206656,80,0.75,360,2.2
2226,6,4.96550881133021,12.3753010410397,5.22245641985845,80,0.75,360,2.2
2227,7,5.62146107254846,97.8009376033235,5.82242804482369,80,0.75,360,2.2
2228,8,6.95132681865674,280.217070024592,6.99901127617316,80,0.75,360,2.2
2229,9,8.00732471383048,473.497303052561,8.63084728786916,80,0.75,360,2.2
2230,10,9.04390315502272,662.989670183078,10.1683768507545,80,0.75,360,2.2
2231,11,9.78057519943517,782.011476976785,11.2411531923405,80,0.75,360,2.2
2232,12,10.4802870412436,877.937547408582,12.6269931207679,80,0.75,360,2.2
2233,13,10.8712539876718,850.626859513044,12.9722643468862,80,0.75,360,2.2
2234,14,11.1067035651419,779.219466511405,13.3329062137264,80,0.75,360,2.2
2235,15,10.9233370556783,620.859378168534,13.1665216389114,80,0.75,360,2.2
2236,16,10.6859441972667,428.123508758499,12.2557100624959,80,0.75,360,2.2
2237,17,10.1764320442586,254.138470105135,11.2255575560162,80,0.75,360,2.2
2238,18,9.18842005462288,75.9692596644742,9.91648060997264,80,0.75,360,2.2
2239,19,8.30726175942532,1.25411498506833,8.49757885952565,80,0.75,360,2.2
2240,20,7.98063389083966,0,7.85412066452335,80,0.75,360,2.2
2241,21,7.49359241896549,0,7.39823109071823,80,0.75,360,2.2
2242,22,7.20705405764276,0,7.04196075169422,80,0.75,360,2.2
2243,23,6.73528426554569,0,6.68958093277505,80,0.75,360,2.2
2244,24,6.30480538039868,0,6.32065231425973,80,0.75,360,2.2
2245,1,5.92041495001756,0,6.04657393533398,81,0.75,360,2.2
2246,2,5.68372014261616,0,5.82993426301484,81,0.75,360,2.2
2247,3,5.39496834870979,0,5.70388002513965,81,0.75,360,2.2
2248,4,5.17608138156851,0,5.54191115604195,81,0.75,360,2.2
2249,5,5.0068959945685,0,5.32879588864651,81,0.75,360,2.2
2250,6,5.03746840547018,13.8643956653134,5.28308426141272,81,0.75,360,2.2
2251,7,5.71031499561126,101.936891472815,5.90365585876599,81,0.75,360,2.2
2252,8,7.05412693567989,287.328372213868,7.10890217785551,81,0.75,360,2.2
2253,9,8.11692542960441,481.621899387768,8.76803540179009,81,0.75,360,2.2
2254,10,9.15672474255803,672.300551816948,10.3234577853005,81,0.75,360,2.2
2255,11,9.89705620660526,792.031138011014,11.4091893595327,81,0.75,360,2.2
2256,12,10.593634190442,888.21678370238,12.8021948869356,81,0.75,360,2.2
2257,13,10.9859148734468,858.877407189269,13.1388435253221,81,0.75,360,2.2
2258,14,11.2225468758552,788.116394749364,13.4984182793621,81,0.75,360,2.2
2259,15,11.0400680153709,628.540566669864,13.3224175217421,81,0.75,360,2.2
2260,16,10.8040621633333,434.583842329172,12.3958010117132,81,0.75,360,2.2
2261,17,10.2936431678467,259.18981073205,11.353488023355,81,0.75,360,2.2
2262,18,9.30083556221317,78.8709031572227,10.0312195655752,81,0.75,360,2.2
2263,19,8.40972798234798,2.06133569299505,8.5957405060274,81,0.75,360,2.2
2264,20,8.07648957695949,0,7.93746055119863,81,0.75,360,2.2
2265,21,7.5818286685344,0,7.47513257203374,81,0.75,360,2.2
2266,22,7.29141031153335,0,7.11511552715131,81,0.75,360,2.2
2267,23,6.81447512750638,0,6.75868722731504,81,0.75,360,2.2
2268,24,6.38122521955062,0,6.38492839547538,81,0.75,360,2.2
2269,1,5.99443280026915,0,6.11076567000083,82,0.75,360,2.2
2270,2,5.75578731380839,0,5.89333783715072,82,0.75,360,2.2
2271,3,5.46392813318175,0,5.76357206848233,82,0.75,360,2.2
2272,4,5.24226142390779,0,5.5982954155237,82,0.75,360,2.2
2273,5,5.07148435009029,0,5.3840009062698,82,0.75,360,2.2
2274,6,5.11167992669486,15.4099960408999,5.34568951962602,82,0.75,360,2.2
2275,7,5.80136744920286,106.141218706617,5.9869045699713,82,0.75,360,2.2
2276,8,7.15851683801107,294.468471840621,7.22052357734981,82,0.75,360,2.2
2277,9,8.22793052805192,489.753382531425,8.90620367857104,82,0.75,360,2.2
2278,10,9.2708086652038,681.594229289605,10.4788650954986,82,0.75,360,2.2
2279,11,10.0148312274301,802.054602863925,11.5773946934129,82,0.75,360,2.2
2280,12,10.707990731425,898.458609572241,12.9768766759748,82,0.75,360,2.2
2281,13,11.1016520821811,867.093379894334,13.3047832751684,82,0.75,360,2.2
2282,14,11.3394488823427,797.009393976093,13.6632948947311,82,0.75,360,2.2
2283,15,11.1579200652045,636.217296080743,13.4777017033976,82,0.75,360,2.2
2284,16,10.9231344681101,441.03819312121,12.5356718841833,82,0.75,360,2.2
2285,17,10.4116349901934,264.233423454791,11.4814693255741,82,0.75,360,2.2
2286,18,9.414411482937,81.8200645812362,10.1464564163986,82,0.75,360,2.2
2287,19,8.51359504558654,2.91135129344064,8.69499309958409,82,0.75,360,2.2
2288,20,8.17358042336465,0,8.02188079024667,82,0.75,360,2.2
2289,21,7.6714031857564,0,7.55313700946069,82,0.75,360,2.2
2290,22,7.37700705229097,0,7.18942570549855,82,0.75,360,2.2
2291,23,6.89506838227857,0,6.8290491136887,82,0.75,360,2.2
2292,24,6.45922187942763,0,6.45054509093056,82,0.75,360,2.2
2293,1,6.07022220818849,0,6.17646087969104,83,0.75,360,2.2
2294,2,5.82959153421237,0,5.95832882920887,83,0.75,360,2.2
2295,3,5.53469317502895,0,5.82474772455035,83,0.75,360,2.2
2296,4,5.31024240617702,0,5.6561416315053,83,0.75,360,2.2
2297,5,5.13797228726893,0,5.44080715256323,83,0.75,360,2.2
2298,6,5.18812233913288,17.0119863570242,5.41025973588265,83,0.75,360,2.2
2299,7,5.89459087269985,110.412865847223,6.07215216570158,83,0.75,360,2.2
2300,8,7.26446460647624,301.635095884269,7.33383738639051,83,0.75,360,2.2
2301,9,8.34030626528722,497.889794310711,9.04529755436808,83,0.75,360,2.2
2302,10,9.38612008290591,690.867769059877,10.634534468995,83,0.75,360,2.2
2303,11,10.1338630250188,812.07888011288,11.745698176546,83,0.75,360,2.2
2304,12,10.8233222802745,908.659708960969,13.1509632570158,83,0.75,360,2.2
2305,13,11.2184303645233,875.272887992319,13.4700148273161,83,0.75,360,2.2
2306,14,11.4573738842404,805.895629304416,13.8274682227802,83,0.75,360,2.2
2307,15,11.2768579509626,643.887589996073,13.6323133238977,83,0.75,360,2.2
2308,16,11.0431263500836,447.485097451343,12.6752739624171,83,0.75,360,2.2
2309,17,10.5303730862062,269.268419388347,11.6094613396915,83,0.75,360,2.2
2310,18,9.52911534114733,84.8163390070919,10.2621585949447,83,0.75,360,2.2
2311,19,8.61883391889554,3.8044134077671,8.79531288084181,83,0.75,360,2.2
2312,20,8.2718761522786,0,8.10736299803324,83,0.75,360,2.2
2313,21,7.76228684234365,0,7.63222643344288,83,0.75,360,2.2
2314,22,7.46381486498079,0,7.2648729425817,83,0.75,360,2.2
2315,23,6.97703653834522,0,6.90064916380065,83,0.75,360,2.2
2316,24,6.53876761956534,0,6.51748604968087,83,0.75,360,2.2
2317,1,6.14775581877395,0,6.24364129013148,84,0.75,360,2.2
2318,2,5.90510466141212,0,6.0248873955126,84,0.75,360,2.2
2319,3,5.60723672552458,0,5.88738855211358,84,0.75,360,2.2
2320,4,5.37999835992418,0,5.71543257024101,84,0.75,360,2.2
2321,5,5.20633801212913,0,5.49920061264601,84,0.75,360,2.2
2322,6,5.26677277136688,18.6702054673205,5.47678090771845,84,0.75,360,2.2
2323,7,5.98995599817577,114.750736052826,6.15937510976331,84,0.75,360,2.2
2324,8,7.37193727652058,308.825966269943,7.44880428915395,84,0.75,360,2.2
2325,9,8.45401798784431,506.029202325883,9.18526198289523,84,0.75,360,2.2
2326,10,9.50262336437614,700.118264028554,10.7904017176685,84,0.75,360,2.2
2327,11,10.2541135101233,822.100978506074,11.9140289332952,84,0.75,360,2.2
2328,12,10.9395939120975,918.816807614726,13.3243801911846,84,0.75,360,2.2
2329,13,11.336213820416,883.414080156019,13.6344703533968,84,0.75,360,2.2
2330,14,11.5762855213817,814.772241231144,13.9908712950657,84,0.75,360,2.2
2331,15,11.3968457258972,651.549469288959,13.7861924472449,84,0.75,360,2.2
2332,16,11.1640026059522,453.923105398434,12.8145591571275,84,0.75,360,2.2
2333,17,10.649822920781,274.293957947218,11.7374244448463,84,0.75,360,2.2
2334,18,9.64491415522623,87.8593030371013,10.3782936609032,84,0.75,360,2.2
2335,19,8.72541478173812,4.74074633875309,8.8966755973018,84,0.75,360,2.2
2336,20,8.37134576821716,0,8.19388821690295,84,0.75,360,2.2
2337,21,7.85444960521062,0,7.71238220556518,84,0.75,360,2.2
2338,22,7.55180351475226,0,7.34143811591082,84,0.75,360,2.2
2339,23,7.06035109168828,0,6.97346904026242,84,0.75,360,2.2
2340,24,6.61983346350704,0,6.58573390212394,84,0.75,360,2.2
2341,1,6.2270047372554,0,6.31228736314507,85,0.75,360,2.2
2342,2,5.98229704452603,0,6.09299228104158,85,0.75,360,2.2
2343,3,5.68153045247157,0,5.95147483391556,85,0.75,360,2.2
2344,4,5.45150176913103,0,5.77614975861975,85,0.75,360,2.2
2345,5,5.27655818166051,0,5.55916600912975,85,0.75,360,2.2
2346,6,5.34760651643344,20.3844468898329,5.54523748882083,85,0.75,360,2.2
2347,7,6.08743185040106,119.153689097317,6.24854834250744,85,0.75,360,2.2
2348,8,7.48090083820853,316.038799868489,7.56538374225836,85,0.75,360,2.2
2349,9,8.56903013267696,514.169699950276,9.32604143542446,85,0.75,360,2.2
2350,10,9.62028208709211,709.342833538382,10.9464027776306,85,0.75,360,2.2
2351,11,10.3755437411379,832.117906962526,12.0823162298221,85,0.75,360,2.2
2352,12,11.0567701610253,928.926673083029,13.4970538316028,85,0.75,360,2.2
2353,13,11.4549658990962,891.515143366942,13.7980829657829,85,0.75,360,2.2
2354,14,11.6961467737973,823.636345637069,14.1534380117534,85,0.75,360,2.2
2355,15,11.5178467507287,659.200952110703,13.9392800614247,85,0.75,360,2.2
2356,16,11.2857275906262,460.350780803478,12.9534800072291,85,0.75,360,2.2
2357,17,10.7699498488025,279.309246845411,11.8653195222993,85,0.75,360,2.2
2358,18,9.76177443758493,90.9485148053105,10.4948293011516,85,0.75,360,2.2
2359,19,8.83330702328609,5.72054707059408,8.99905650332041,85,0.75,360,2.2
2360,20,8.4719575579886,0,8.28143691517922,85,0.75,360,2.2
2361,21,7.94786053647407,0,7.79358501855356,85,0.75,360,2.2
2362,22,7.64094194683904,0,7.41910132466028,85,0.75,360,2.2
2363,23,7.14498252578878,0,7.04748949639244,85,0.75,360,2.2
2364,24,6.70238919880367,0,6.65527025999942,85,0.75,360,2.2
2365,1,6.30793852909417,0,6.38237829665086,86,0.75,360,2.2
2366,2,6.06113752420688,0,6.16262081943182,86,0.75,360,2.2
2367,3,5.75754444020257,0,6.01698557667354,86,0.75,360,2.2
2368,4,5.52472357021307,0,5.83827348416512,86,0.75,360,2.2
2369,5,5.34860790381762,0,5.62068680211847,86,0.75,360,2.2
2370,6,5.43059703182318,22.154458807015,5.61561238902874,86,0.75,360,2.2
2371,7,6.1869857468431,123.620541370285,6.33964528082941,86,0.75,360,2.2
2372,8,7.59132023622373,323.271308496468,7.68353397476385,86,0.75,360,2.2
2373,9,8.68530622715874,522.309406330308,9.4675799007857,86,0.75,360,2.2
2374,10,9.7390590372973,718.538623374069,11.1024737092257,86,0.75,360,2.2
2375,11,10.4981139240992,842.126674572085,12.2504894740865,86,0.75,360,2.2
2376,12,11.1748150202142,938.986114718753,13.6689113233879,86,0.75,360,2.2
2377,13,11.5746493990952,899.57430291531,13.9607867175874,86,0.75,360,2.2
2378,14,11.816919961715,832.485033786964,14.3151031416184,86,0.75,360,2.2
2379,15,11.6398236936459,666.840053890807,14.091518078405,86,0.75,360,2.2
2380,16,11.4082652172277,466.766701269601,13.0919896798385,86,0.75,360,2.2
2381,17,10.8907191151438,284.313542096443,11.9931079554324,86,0.75,360,2.2
2382,18,9.87966219466378,94.0835139775,10.6117333297555,86,0.75,360,2.2
2383,19,8.94247924241987,6.7439852689022,9.10243036010916,86,0.75,360,2.2
2384,20,8.57367909069362,0,8.36998898716433,86,0.75,360,2.2
2385,21,8.04248779345306,0,7.87581489627507,86,0.75,360,2.2
2386,22,7.73119828655905,0,7.49784188966875,86,0.75,360,2.2
2387,23,7.23090031162676,0,7.12269037621604,86,0.75,360,2.2
2388,24,6.78640337701378,0,6.72607571638905,86,0.75,360,2.2
2389,1,6.39052521998314,0,6.45389202466398,87,0.75,360,2.2
2390,2,6.14159343264182,0,6.2337489329757,87,0.75,360,2.2
2391,3,5.83524718958,0,6.08389851107847,87,0.75,360,2.2
2392,4,5.59963315201958,0,5.90178279503532,87,0.75,360,2.2
2393,5,5.42246073751994,0,5.68374518920857,87,0.75,360,2.2
2394,6,5.51571593948065,23.9799440657301,5.68788697433272,87,0.75,360,2.2
2395,7,6.28858329766621,128.150065877018,6.43263781816914,87,0.75,360,2.2
2396,8,7.70315936986907,330.521198916154,7.80321198817241,87,0.75,360,2.2
2397,9,8.80280888908296,530.446466385472,9.60982088536679,87,0.75,360,2.2
2398,10,9.85891621000104,727.702805762281,11.2585506970306,87,0.75,360,2.2
2399,11,10.6217834126868,852.124290595426,12.418478215847,87,0.75,360,2.2
2400,12,11.2936919418454,948.991983678126,13.8398806036528,87,0.75,360,2.2
2401,13,11.6952264682384,907.589822400058,14.1225166026641,87,0.75,360,2.2
2402,14,11.93856674556,841.315372329589,14.4758023220454,87,0.75,360,2.2
2403,15,11.762738530306,674.464787336972,14.242849334137,87,0.75,360,2.2
2404,16,11.531578957091,473.169458162061,13.2300419702741,87,0.75,360,2.2
2405,17,11.0120958546668,289.306148013337,12.1207516297495,87,0.75,360,2.2
2406,18,9.99854292693227,97.2638217511846,10.7289736879681,87,0.75,360,2.2
2407,19,9.05289924772855,7.81120328070639,9.20677143573469,87,0.75,360,2.2
2408,20,8.6764772177253,0,8.45952375313937,87,0.75,360,2.2
2409,21,8.13829862866893,0,7.95905119373783,87,0.75,360,2.2
2410,22,7.82253983931446,0,7.5776383534392,87,0.75,360,2.2
2411,23,7.3180729076813,0,7.19905061446543,87,0.75,360,2.2
2412,24,6.87184331370357,0,6.79812984571655,87,0.75,360,2.2
2413,1,6.47473129584663,0,6.52680521729563,88,0.75,360,2.2
2414,2,6.22363059355238,0,6.30635113262197,88,0.75,360,2.2
2415,3,5.91460561799596,0,6.15219009179497,88,0.75,360,2.2
2416,4,5.67619835583356,0,5.96665550002325,88,0.75,360,2.2
2417,5,5.49808869265185,0,5.74832210548888,88,0.75,360,2.2
2418,6,5.60293302580441,25.8605601772511,5.76204106687484,88,0.75,360,2.2
2419,7,6.39218840573163,132.740992238502,6.52749632451105,88,0.75,360,2.2
2420,8,7.81638109306665,337.786172835534,7.92437355642795,88,0.75,360,2.2
2421,9,8.92149982666273,538.579050808343,9.75270741311355,88,0.75,360,2.2
2422,10,9.97981480897855,736.832579371644,11.4145700498549,88,0.75,360,2.2
2423,11,10.7465107082223,862.107764464053,12.5862121466601,88,0.75,360,2.2
2424,12,11.4133638371247,958.941172920737,14.0098904015064,88,0.75,360,2.2
2425,13,11.8166586036453,915.560003728837,14.2832085556073,88,0.75,360,2.2
2426,14,12.0610481259548,850.124403297682,14.6354720590283,88,0.75,360,2.2
2427,15,11.8865525438348,682.0731624351,14.3932175885544,88,0.75,360,2.2
2428,16,11.6556318397619,479.557656608251,13.3675913020561,88,0.75,360,2.2
2429,17,11.1340450922218,294.286417208629,12.2482129328754,88,0.75,360,2.2
2430,18,10.118381628889,100.488940855614,10.8465184442307,88,0.75,360,2.2
2431,19,9.16453405750983,8.92231613445228,9.3120535051188,88,0.75,360,2.2
2432,20,8.78031807276917,0,8.55001995936428,88,0.75,360,2.2
2433,21,8.23525938984533,0,8.04327259709105,88,0.75,360,2.2
2434,22,7.91493309059165,0,7.65846848013893,88,0.75,360,2.2
2435,23,7.40646775993053,0,7.27654823657976,88,0.75,360,2.2
2436,24,6.95867508844686,0,6.87141120374775,88,0.75,360,2.2
2437,1,6.56052170284049,0,6.60109328075315,89,0.75,360,2.2
2438,2,6.3072133221945,0,6.38040051797573,89,0.75,360,2.2
2439,3,5.99558505937233,0,6.22183549746137,89,0.75,360,2.2
2440,4,5.75438547537179,0,6.03286816855643,89,0.75,360,2.2
2441,5,5.57546223006266,0,5.81439722354061,89,0.75,360,2.2
2442,6,5.69221624164701,27.7959193172604,5.83805294494873,89,0.75,360,2.2
2443,7,6.49776326659754,137.392006691419,6.62418964638405,89,0.75,360,2.2
2444,8,7.93094721435783,345.063926908312,8.04697322591625,89,0.75,360,2.2
2445,9,9.04133983853094,546.705356064574,9.89618202552975,89,0.75,360,2.2
2446,10,10.1017152467709,745.925169312743,11.570468200741,89,0.75,360,2.2
2447,11,10.8722534596702,872.074105780297,12.7536210998811,89,0.75,360,2.2
2448,12,11.5337930762827,968.830617209526,14.1788702380531,89,0.75,360,2.2
2449,13,11.9389066517299,923.483187118012,14.4427994517523,89,0.75,360,2.2
2450,14,12.184324443719,858.909144107968,14.7940497271706,89,0.75,360,2.2
2451,15,12.0112263248264,689.66318644929,14.5425675255736,89,0.75,360,2.2
2452,16,11.7803864529986,485.929915497691,13.5045927269067,89,0.75,360,2.2
2453,17,11.2565317426478,299.253750594358,12.3754547545568,89,0.75,360,2.2
2454,18,10.2391427890618,103.75835555177,10.9643357941722,89,0.75,360,2.2
2455,19,9.27734989977006,10.0774115400023,9.41824985003841,89,0.75,360,2.2
2456,20,8.88516707180317,0,8.64145577807782,89,0.75,360,2.2
2457,21,8.3333355199082,0,8.12845712362503,89,0.75,360,2.2
2458,22,8.00834370596129,0,7.7403092555995,89,0.75,360,2.2
2459,23,7.49605130185159,0,7.35516035870504,89,0.75,360,2.2
2460,24,7.04686354482514,0,6.94589732759046,89,0.75,360,2.2
2461,1,6.64785984735203,0,6.67673035733992,90,0.75,360,2.2
2462,2,6.39230442535846,0,6.45586877729842,90,0.75,360,2.2
2463,3,6.0781492641607,0,6.29280863068971,90,0.75,360,2.2
2464,4,5.8341592567848,0,6.10039613069706,90,0.75,360,2.2
2465,5,5.65455026156663,0.264381490178189,5.88194895343739,90,0.75,360,2.2
2466,6,5.78353170231496,29.7855883258503,5.91589934299961,90,0.75,360,2.2
2467,7,6.60526836851904,142.101752088153,6.72268510686153,90,0.75,360,2.2
2468,8,8.04681849690317,352.352152733905,8.17096431546498,90,0.75,360,2.2
2469,9,9.16228881374023,554.823604392898,10.0401867816771,90,0.75,360,2.2
2470,10,10.224577144685,754.977827138122,11.7261817069639,90,0.75,360,2.2
2471,11,10.9989684636374,882.020324317317,12.9206350506634,90,0.75,360,2.2
2472,12,11.6549414885748,978.657293110793,14.3467504263932,90,0.75,360,2.2
2473,13,12.0619308082003,931.357751092659,14.6012271071748,90,0.75,360,2.2
2474,14,12.3083553798698,867.666587561152,14.9514735696852,90,0.75,360,2.2
2475,15,12.1367197713434,697.232863921844,14.690844753094,90,0.75,360,2.2
2476,16,11.9058049427707,492.284867482038,13.64100192475,90,0.75,360,2.2
2477,17,11.3795206107726,304.207597382076,12.5024404866615,90,0.75,360,2.2
2478,18,10.3607903900075,107.071531632373,11.0823940606098,90,0.75,360,2.2
2479,19,9.39131221222424,11.2765498886356,9.52533325912559,90,0.75,360,2.2
2480,20,8.99098891309766,0,8.7338088074976,90,0.75,360,2.2
2481,21,8.43249155698577,0,8.21458212177114,90,0.75,360,2.2
2482,22,8.10273653107824,0,7.82313688731682,90,0.75,360,2.2
2483,23,7.58678895442067,0,7.43486318769422,90,0.75,360,2.2
2484,24,7.13637229042749,0,7.02156473569458,90,0.75,360,2.2
2485,1,6.7367075960001,0,6.75368932545546,91,0.75,360,2.2
2486,2,6.47886520136896,0,6.53272618750787,91,0.75,360,2.2
2487,3,6.1622603993424,0,6.36508211806569,91,0.75,360,2.2
2488,4,5.91548289865685,0,6.16921347714197,91,0.75,360,2.2
2489,5,5.73532014994289,0.614864598171491,5.95095444274525,91,0.75,360,2.2
2490,6,5.87684368756877,31.8290887075225,5.99555545162421,91,0.75,360,2.2
2491,7,6.71466249244818,146.868827896782,6.82294850556136,91,0.75,360,2.2
2492,8,8.16395465848247,359.648536857442,8.29629891634371,91,0.75,360,2.2
2493,9,9.28430573176305,562.932043805126,10.1846632581752,91,0.75,360,2.2
2494,10,10.3483593327936,763.987830842285,11.8816472500312,91,0.75,360,2.2
2495,11,11.1266116643732,891.943430019098,13.087184115959,91,0.75,360,2.2
2496,12,11.7767703622812,988.418218994193,14.5134620716225,91,0.75,360,2.2
2497,13,12.1856906180589,939.182112486571,14.7584302786913,91,0.75,360,2.2
2498,14,12.4330999556213,876.393701841924,15.1076826983944,91,0.75,360,2.2
2499,15,12.2629920889167,704.780196673259,14.8379958029978,91,0.75,360,2.2
2500,16,12.0318490132602,498.621158975077,13.7767752037117,91,0.75,360,2.2
2501,17,11.5029763914123,309.147455082843,12.629134023179,91,0.75,360,2.2
2502,18,10.4832879083122,110.427916421875,11.2006616935481,91,0.75,360,2.2
2503,19,9.50638564229599,12.519764253048,9.63327602786753,91,0.75,360,2.2
2504,20,9.09774757721542,0,8.82705607182004,91,0.75,360,2.2
2505,21,8.53269113440857,0,8.30162427110183,91,0.75,360,2.2
2506,22,8.19807559168164,0,7.90692680445109,91,0.75,360,2.2
2507,23,7.67864512611301,0,7.51563202110711,91,0.75,360,2.2
2508,24,7.22716369685067,0,7.09838892785202,91,0.75,360,2.2
2509,1,6.82702527563499,0,6.83194179959535,91,0.75,360,2.2
2510,2,6.56685544008506,0,6.61094161417823,91,0.75,360,2.2
2511,3,6.24787904842849,0,6.43862731014873,91,0.75,360,2.2
2512,4,5.99831805200599,0,6.23929305922266,91,0.75,360,2.2
2513,5,5.81773770893553,0.981000100195223,6.02138957652261,91,0.75,360,2.2
2514,6,5.97211464162293,33.9258966311884,6.07699491757087,91,0.75,360,2.2
2515,7,6.82590271203392,151.691790201087,6.92494411864592,91,0.75,360,2.2
2516,8,8.28231437149477,366.95076076977,8.42292789226388,91,0.75,360,2.2
2517,9,9.40734866249161,571.02894808615,10.3295525492016,91,0.75,360,2.2
2518,10,10.4730198499353,772.952484861694,12.0368016356832,91,0.75,360,2.2
2519,11,11.2551381537695,901.840433000455,13.253198554518,91,0.75,360,2.2
2520,12,11.8992404447068,998.110455032737,14.6789370708325,91,0.75,360,2.2
2521,13,12.3101449756021,946.954726442254,14.9143486638592,91,0.75,360,2.2
2522,14,12.5585165323852,885.087430518956,15.26261709373,91,0.75,360,2.2
